adminyear,grade,org_code,DistrictName,SchoolName,subject,tested,wptopdev,wpconvent,item1,item2,item3,item4,item5,item6,item7,item8,item9,item10,item11,item12,item13,item14,item15,item16,item17,item18,item19,item20,item21,item22,item23,item24,item25,item26,item27,item28,item29,item30,item31,item32,item33,item34,item35,item36,item37,item38,item39,item40,item41,item42,item43,item44,item45
2009,03,00020030,Acton,"Luther Conant",MATH,72,,,0.93,0.82,0.96,0.88,0.97,0.92,0.35,0.9,0.86,0.71,0.96,1.43,0.79,1.1,0.78,0.92,0.94,0.25,0.88,1.39,0.92,0.83,0.71,0.83,1.56,0.76,0.81,0.82,0.92,0.47,0.82,0.76,0.93,0.61,1.71,,,,,,,,,,
2009,04,00020030,Acton,"Luther Conant",ELA,74,7.46,7.03,0.86,0.91,0.78,0.88,0.99,0.92,0.95,0.85,2.55,0.86,0.78,0.99,0.95,0.99,0.8,0.88,2.2,0.88,0.82,0.88,0.82,0.93,0.84,0.89,0.99,0.86,2.54,0.78,0.8,0.95,0.86,0.82,0.92,0.82,0.99,2.51,0.97,0.96,0.86,0.8,,,,,
2009,04,00020030,Acton,"Luther Conant",MATH,74,,,0.64,0.92,0.88,3.41,0.86,3.19,0.97,0.74,0.91,0.77,0.62,0.73,0.96,0.89,0.85,0.91,0.8,0.99,0.85,0.86,0.85,0.84,0.86,0.64,0.84,0.81,0.55,3.46,0.88,0.72,0.82,0.89,3.51,0.66,0.78,3.23,0.86,0.77,0.88,,,,,,
2009,05,00020030,Acton,"Luther Conant",ELA,76,,,0.97,0.92,0.89,0.97,0.93,0.97,0.96,0.97,2.62,0.86,0.8,0.92,0.88,0.95,0.96,0.93,2.75,0.91,0.88,0.97,0.96,0.89,0.86,0.87,0.96,0.89,2.51,0.99,0.93,0.89,0.79,0.99,0.93,0.91,0.96,2.78,0.92,0.97,0.92,0.87,,,,,
2009,05,00020030,Acton,"Luther Conant",MATH,76,,,0.79,0.89,0.92,0.92,0.93,0.91,0.95,0.96,0.76,0.67,3.58,0.93,3.34,0.89,0.64,0.82,0.84,0.93,0.92,1,0.79,0.87,3.87,0.8,3.33,0.99,2.67,1,0.92,0.88,0.82,1,0.92,0.91,0.84,0.96,0.7,0.99,0.82,,,,,,
2009,05,00020030,Acton,"Luther Conant",SCI,76,,,0.97,0.78,0.61,0.8,0.66,0.91,0.84,1,0.74,0.87,0.72,0.91,0.91,0.95,0.99,0.7,0.7,3.05,2.21,0.84,0.78,0.95,0.92,0.86,0.96,0.97,0.89,0.8,0.95,3.16,2.58,0.95,0.84,0.7,0.97,0.87,0.88,0.83,3.5,,,,,,
2009,06,00020030,Acton,"Luther Conant",ELA,73,,,1,0.97,0.96,0.92,0.97,0.97,0.86,0.96,3.03,0.95,0.97,0.92,0.88,0.97,0.97,0.92,0.89,2.93,0.95,0.74,0.89,0.74,0.95,0.89,0.93,0.93,2.78,0.93,0.99,0.9,0.95,0.85,0.95,0.88,0.99,2.84,0.92,0.85,0.89,0.97,,,,,
2009,06,00020030,Acton,"Luther Conant",MATH,73,,,0.97,0.96,0.99,0.95,0.97,0.93,3.21,0.78,3.44,0.92,0.88,0.95,0.96,0.82,0.89,0.84,0.88,0.99,0.86,0.96,0.82,0.86,3.51,0.97,0.93,0.88,0.95,0.89,3.22,0.96,0.78,3.29,0.79,0.75,0.78,0.84,0.85,0.82,0.92,,,,,,
2009,03,00030025,Acushnet,"Acushnet Elementary Sch",ELA,93,,,0.83,0.97,0.96,0.89,0.82,0.87,0.84,0.92,1.42,0.7,0.9,0.78,0.85,0.8,0.94,0.66,0.8,0.83,0.86,0.89,0.98,0.9,0.92,0.62,0.95,0.86,0.82,0.82,0.85,0.81,0.71,0.86,0.92,1.26,0.78,0.67,0.89,0.71,0.74,0.74,0.83,0.9,,,
2009,03,00030025,Acushnet,"Acushnet Elementary Sch",MATH,94,,,0.9,0.87,0.88,0.8,0.89,0.83,0.8,0.94,0.91,0.68,0.97,1.04,0.78,0.94,0.76,0.85,0.93,0.24,0.93,1.45,0.79,0.87,0.71,0.91,1.26,0.87,0.61,0.66,0.85,0.62,0.79,0.89,0.88,0.82,1.6,,,,,,,,,,
2009,04,00030025,Acushnet,"Acushnet Elementary Sch",ELA,111,6.12,6.1,0.59,0.9,0.84,0.77,0.9,0.77,0.98,0.86,1.99,0.73,0.78,0.93,0.92,0.95,0.63,0.85,1.91,0.83,0.68,0.81,0.8,0.95,0.59,0.93,0.82,0.77,2.14,0.71,0.68,0.85,0.68,0.86,0.85,0.86,0.95,1.96,0.88,0.94,0.63,0.72,,,,,
2009,04,00030025,Acushnet,"Acushnet Elementary Sch",MATH,112,,,0.48,0.96,0.81,2.81,0.88,2.82,0.92,0.63,0.91,0.72,0.45,0.46,0.95,0.81,0.76,0.86,0.72,0.95,0.79,0.77,0.64,0.62,0.85,0.46,0.71,0.72,0.39,2.73,0.83,0.78,0.71,0.93,3.03,0.28,0.64,2.63,0.51,0.6,0.57,,,,,,
2009,05,00030305,Acushnet,"Albert F Ford Middle Sch",ELA,131,,,0.96,0.88,0.82,0.81,0.9,0.86,0.66,0.88,1.9,0.8,0.63,0.85,0.75,0.93,0.89,0.68,1.76,0.93,0.91,0.96,0.89,0.87,0.79,0.9,0.85,0.88,1.76,0.92,0.89,0.84,0.67,0.83,0.85,0.8,0.91,1.81,0.82,0.83,0.86,0.65,,,,,
2009,05,00030305,Acushnet,"Albert F Ford Middle Sch",MATH,131,,,0.82,0.82,0.79,0.82,0.91,0.79,0.85,0.82,0.59,0.47,3.36,0.84,3.18,0.79,0.66,0.79,0.84,0.92,0.92,0.95,0.66,0.88,3.68,0.54,2.63,0.96,2.14,0.97,0.79,0.66,0.81,0.96,0.82,0.91,0.73,0.9,0.37,0.89,0.9,,,,,,
2009,05,00030305,Acushnet,"Albert F Ford Middle Sch",SCI,131,,,0.92,0.73,0.82,0.84,0.45,0.83,0.82,0.88,0.7,0.86,0.58,0.91,0.82,0.86,0.95,0.78,0.45,1.68,1.56,0.99,0.79,0.74,0.82,0.63,0.73,0.9,0.66,0.6,0.95,2.57,2.05,0.95,0.79,0.6,0.91,0.75,0.79,0.83,3.53,,,,,,
2009,06,00030305,Acushnet,"Albert F Ford Middle Sch",ELA,107,,,0.92,0.97,0.87,0.67,0.9,0.96,0.72,0.85,2.41,0.88,0.88,0.87,0.73,0.96,0.93,0.94,0.74,2.19,0.93,0.82,0.79,0.58,0.97,0.78,0.84,0.85,2.11,0.86,0.89,0.8,0.85,0.73,0.86,0.67,0.93,2.07,0.7,0.7,0.69,0.95,,,,,
2009,06,00030305,Acushnet,"Albert F Ford Middle Sch",MATH,106,,,0.94,0.98,0.96,0.94,0.8,0.93,2.66,0.72,2.44,0.88,0.77,0.88,0.98,0.81,0.75,0.68,0.66,0.95,0.81,0.89,0.59,0.81,2.6,0.96,0.79,0.75,0.74,0.72,2.42,0.92,0.44,2.41,0.58,0.86,0.63,0.83,0.6,0.75,0.84,,,,,,
2009,07,00030305,Acushnet,"Albert F Ford Middle Sch",ELA,124,7.12,6.97,0.85,0.8,0.68,0.99,0.85,0.84,0.83,2.48,0.8,0.65,0.82,0.9,0.86,0.45,0.69,0.73,2.4,0.84,0.93,0.77,0.85,0.94,0.6,0.69,0.88,0.8,2.26,0.69,0.95,0.85,0.82,0.85,0.93,0.68,0.82,2.24,0.93,0.85,0.95,0.97,,,,,
2009,07,00030305,Acushnet,"Albert F Ford Middle Sch",MATH,124,,,0.91,0.83,0.61,0.56,0.66,0.73,0.61,0.85,0.63,0.81,0.65,0.32,0.85,1.4,0.49,0.64,2.06,0.68,0.73,0.55,0.77,2.8,0.59,0.94,0.66,0.75,0.73,0.76,2.21,0.92,0.73,2.89,0.9,0.57,0.65,0.72,0.6,0.73,0.81,,,,,,
2009,08,00030305,Acushnet,"Albert F Ford Middle Sch",ELA,112,,,0.85,0.82,0.85,0.81,0.68,0.84,0.95,2.78,0.83,0.74,0.75,0.88,0.83,0.97,0.83,0.96,2.61,0.9,0.68,0.76,0.77,0.79,0.75,0.8,0.78,2.73,0.94,0.81,0.76,0.9,0.88,0.91,0.81,0.89,2.46,0.77,0.94,0.96,0.96,0.96,,,,,
2009,08,00030305,Acushnet,"Albert F Ford Middle Sch",MATH,111,,,0.86,0.67,0.82,0.85,0.88,0.75,0.84,0.53,0.68,0.81,1.68,0.9,0.92,2,0.83,0.77,0.62,0.95,0.83,0.7,0.4,2.17,0.32,0.78,0.71,0.5,0.74,0.94,0.92,0.7,0.63,2.57,0.9,0.93,0.7,0.61,0.69,0.79,2.43,,,,,,
2009,08,00030305,Acushnet,"Albert F Ford Middle Sch",SCI,111,,,0.81,0.92,0.91,0.68,0.67,0.41,0.81,0.36,1.86,0.68,0.78,0.66,0.72,0.77,0.84,0.39,0.83,0.78,2.27,0.92,0.81,0.84,0.54,0.72,0.77,0.22,0.65,0.47,2.65,0.94,0.77,0.68,0.53,0.77,0.58,0.79,0.65,2.46,1.5,,,,,,
2009,03,00050010,Agawam,"Clifford M Granger",ELA,60,,,0.88,0.97,0.98,0.88,0.83,0.88,0.87,0.8,1.72,0.9,0.95,0.82,0.85,0.9,0.93,0.72,0.92,0.78,0.93,0.83,0.98,0.93,0.95,0.5,1,0.85,0.83,0.78,0.88,0.78,0.63,0.6,0.87,1.3,0.7,0.62,0.9,0.73,0.8,0.83,0.77,0.87,,,
2009,03,00050010,Agawam,"Clifford M Granger",MATH,60,,,0.97,0.93,0.95,0.97,0.83,0.88,0.87,0.92,0.95,0.77,0.98,1.47,0.75,1.2,0.8,0.72,0.98,0.53,0.9,1.58,0.93,0.9,0.83,0.95,1.43,0.78,0.73,0.77,0.83,0.62,0.87,0.92,0.88,0.88,1.6,,,,,,,,,,
2009,04,00050010,Agawam,"Clifford M Granger",ELA,75,6.45,6.39,0.71,0.92,0.85,0.75,0.95,0.89,0.97,0.75,2.09,0.84,0.75,0.96,0.96,1,0.72,0.85,2.04,0.85,0.68,0.75,0.81,0.91,0.71,0.92,0.85,0.88,2.29,0.84,0.75,0.96,0.73,0.84,0.87,0.83,0.92,2.17,0.87,0.91,0.79,0.77,,,,,
2009,04,00050010,Agawam,"Clifford M Granger",MATH,75,,,0.45,0.91,0.83,3.16,0.87,2.97,1,0.79,0.96,0.55,0.59,0.71,0.97,0.93,0.84,0.95,0.81,0.95,0.87,0.81,0.92,0.76,0.88,0.4,0.91,0.75,0.61,3.13,0.93,0.87,0.79,0.97,3.48,0.56,0.63,3.16,0.76,0.69,0.76,,,,,,
2009,03,00050020,Agawam,"Benjamin J Phelps",ELA,73,,,0.68,0.99,0.97,0.88,0.84,0.89,0.77,0.85,2,0.77,0.88,0.79,0.85,0.92,0.96,0.73,0.71,0.82,0.9,0.77,0.93,0.89,0.95,0.52,0.99,0.86,0.89,0.79,0.81,0.84,0.53,0.75,0.79,1.58,0.71,0.63,0.84,0.63,0.71,0.73,0.75,0.89,,,
2009,03,00050020,Agawam,"Benjamin J Phelps",MATH,73,,,0.92,0.92,0.93,0.84,0.9,0.78,0.78,0.86,0.93,0.75,1,1.36,0.73,1,0.64,0.92,0.89,0.59,0.93,1.48,0.93,0.82,0.88,0.96,1.48,0.89,0.58,0.81,0.86,0.7,0.74,0.88,0.89,0.89,1.59,,,,,,,,,,
2009,04,00050020,Agawam,"Benjamin J Phelps",ELA,78,6.35,6.28,0.64,0.91,0.69,0.78,0.96,0.83,0.94,0.81,1.65,0.85,0.77,0.95,0.85,0.99,0.71,0.64,1.77,0.86,0.68,0.86,0.78,0.88,0.67,0.86,0.86,0.78,1.96,0.81,0.82,0.82,0.5,0.83,0.79,0.71,0.92,1.54,0.79,0.91,0.65,0.72,,,,,
2009,04,00050020,Agawam,"Benjamin J Phelps",MATH,79,,,0.23,0.78,0.81,2.71,0.81,2.72,0.94,0.53,0.87,0.33,0.46,0.34,0.91,0.84,0.75,0.85,0.82,0.87,0.84,0.73,0.77,0.68,0.86,0.52,0.72,0.75,0.49,2.78,0.82,0.62,0.66,0.87,3.09,0.54,0.73,2.97,0.67,0.8,0.7,,,,,,
2009,03,00050025,Agawam,"Robinson Park",ELA,73,,,0.88,0.93,0.95,0.85,0.82,0.9,0.77,0.92,2.07,0.67,0.88,0.77,0.85,0.78,0.95,0.66,0.71,0.85,0.82,0.86,0.99,0.93,0.95,0.52,0.95,0.88,0.86,0.77,0.85,0.84,0.64,0.78,0.89,1.66,0.7,0.63,0.89,0.59,0.81,0.68,0.85,0.92,,,
2009,03,00050025,Agawam,"Robinson Park",MATH,72,,,0.96,0.96,0.92,0.93,0.92,0.78,0.79,0.93,0.9,0.76,0.99,1.42,0.83,1.24,0.78,0.9,0.92,0.53,0.89,1.36,0.94,0.85,0.75,0.89,1.43,0.89,0.89,0.81,0.82,0.6,0.71,0.9,0.92,0.89,1.71,,,,,,,,,,
2009,04,00050025,Agawam,"Robinson Park",ELA,84,6.46,6.27,0.64,0.83,0.74,0.76,0.9,0.87,0.98,0.89,1.8,0.88,0.79,0.92,0.93,0.95,0.69,0.8,1.85,0.85,0.7,0.83,0.71,0.9,0.65,0.96,0.86,0.88,2.01,0.75,0.83,0.95,0.61,0.82,0.81,0.8,0.89,1.76,0.86,0.9,0.74,0.77,,,,,
2009,04,00050025,Agawam,"Robinson Park",MATH,85,,,0.31,0.85,0.73,3.06,0.85,2.95,0.94,0.59,0.88,0.41,0.61,0.62,0.94,0.84,0.65,0.93,0.81,0.87,0.84,0.92,0.91,0.6,0.84,0.61,0.78,0.81,0.52,3.31,0.89,0.84,0.66,0.78,3.34,0.42,0.76,3.2,0.75,0.73,0.78,,,,,,
2009,03,00050030,Agawam,"James Clark School",ELA,73,,,0.82,0.95,0.96,0.79,0.78,0.95,0.81,0.81,1.67,0.64,0.84,0.78,0.75,0.81,0.84,0.56,0.75,0.73,0.88,0.78,1,0.95,0.93,0.47,0.93,0.85,0.77,0.74,0.73,0.92,0.6,0.62,0.88,1.12,0.81,0.48,0.84,0.6,0.64,0.79,0.81,0.81,,,
2009,03,00050030,Agawam,"James Clark School",MATH,74,,,0.88,0.84,0.84,0.93,0.81,0.84,0.74,0.8,0.82,0.7,0.96,1.42,0.74,0.92,0.66,0.76,0.91,0.58,0.86,1.36,0.95,0.74,0.77,0.89,1.34,0.74,0.68,0.78,0.88,0.43,0.73,0.91,0.85,0.85,1.57,,,,,,,,,,
2009,04,00050030,Agawam,"James Clark School",ELA,83,6.02,6.05,0.8,0.89,0.7,0.78,0.94,0.83,0.93,0.8,1.93,0.77,0.59,0.93,0.88,0.92,0.63,0.76,1.8,0.86,0.63,0.71,0.76,0.93,0.54,0.9,0.86,0.75,1.75,0.64,0.73,0.9,0.59,0.77,0.81,0.76,0.94,1.88,0.86,0.95,0.7,0.57,,,,,
2009,04,00050030,Agawam,"James Clark School",MATH,83,,,0.22,0.83,0.7,2.9,0.72,2.77,0.94,0.77,0.84,0.53,0.4,0.48,0.93,0.8,0.82,0.89,0.76,0.92,0.8,0.82,0.78,0.77,0.73,0.41,0.88,0.82,0.55,2.92,0.88,0.67,0.71,0.92,2.99,0.54,0.7,3.16,0.64,0.69,0.65,,,,,,
2009,05,00050303,Agawam,"Agawam Middle School",ELA,323,,,0.98,0.91,0.85,0.85,0.78,0.89,0.81,0.93,2.27,0.83,0.62,0.86,0.73,0.93,0.85,0.72,1.89,0.9,0.64,0.92,0.86,0.84,0.65,0.79,0.78,0.8,2.02,0.87,0.81,0.76,0.64,0.78,0.89,0.79,0.93,2.09,0.76,0.84,0.83,0.62,,,,,
2009,05,00050303,Agawam,"Agawam Middle School",MATH,320,,,0.48,0.79,0.83,0.78,0.9,0.67,0.77,0.84,0.57,0.58,3.14,0.8,2.79,0.78,0.42,0.72,0.76,0.89,0.77,0.88,0.47,0.74,3.43,0.63,2.52,0.93,2.27,0.9,0.69,0.76,0.67,0.95,0.68,0.84,0.76,0.88,0.49,0.85,0.78,,,,,,
2009,05,00050303,Agawam,"Agawam Middle School",SCI,321,,,0.86,0.46,0.73,0.75,0.74,0.88,0.82,0.81,0.58,0.88,0.4,0.81,0.88,0.88,0.93,0.69,0.46,1.76,1.61,0.89,0.79,0.85,0.77,0.6,0.73,0.89,0.61,0.6,0.89,1.63,1.87,0.87,0.74,0.58,0.86,0.71,0.82,0.74,3.27,,,,,,
2009,06,00050303,Agawam,"Agawam Middle School",ELA,337,,,0.86,0.95,0.84,0.69,0.91,0.94,0.73,0.88,2.35,0.82,0.82,0.85,0.57,0.88,0.95,0.8,0.74,2.23,0.92,0.74,0.79,0.68,0.87,0.74,0.76,0.77,2.12,0.81,0.91,0.75,0.76,0.77,0.88,0.71,0.89,2.17,0.69,0.67,0.67,0.93,,,,,
2009,06,00050303,Agawam,"Agawam Middle School",MATH,337,,,0.92,0.91,0.94,0.93,0.73,0.83,2.53,0.7,2.71,0.75,0.73,0.84,0.9,0.71,0.67,0.57,0.63,0.89,0.8,0.8,0.68,0.75,2.71,0.93,0.84,0.77,0.81,0.7,2.32,0.89,0.49,2.44,0.55,0.54,0.6,0.65,0.63,0.69,0.8,,,,,,
2009,07,00050405,Agawam,"Agawam Junior High",ELA,361,7.07,6.76,0.8,0.76,0.7,0.98,0.8,0.83,0.89,2.65,0.75,0.6,0.81,0.87,0.82,0.46,0.63,0.7,2.35,0.76,0.91,0.78,0.81,0.9,0.64,0.73,0.87,0.81,2.38,0.72,0.89,0.82,0.79,0.83,0.9,0.7,0.8,2.31,0.91,0.87,0.93,0.92,,,,,
2009,07,00050405,Agawam,"Agawam Junior High",MATH,359,,,0.88,0.74,0.61,0.63,0.63,0.72,0.76,0.74,0.62,0.78,0.7,0.56,0.8,2.24,0.57,0.83,2.34,0.74,0.92,0.74,0.82,2.86,0.59,0.94,0.71,0.68,0.81,0.89,2.27,0.94,0.72,2.86,0.9,0.52,0.79,0.75,0.69,0.72,0.91,,,,,,
2009,08,00050405,Agawam,"Agawam Junior High",ELA,354,,,0.9,0.8,0.89,0.78,0.56,0.79,0.89,2.77,0.84,0.68,0.71,0.88,0.89,0.87,0.79,0.88,2.52,0.88,0.63,0.81,0.75,0.75,0.72,0.69,0.74,2.53,0.94,0.75,0.78,0.94,0.87,0.88,0.76,0.89,2.38,0.77,0.93,0.98,0.9,0.94,,,,,
2009,08,00050405,Agawam,"Agawam Junior High",MATH,354,,,0.83,0.73,0.81,0.91,0.93,0.66,0.82,0.58,0.86,0.82,2.1,0.95,0.93,1.92,0.75,0.82,0.65,0.96,0.78,0.74,0.55,2.33,0.5,0.83,0.71,0.65,0.85,0.93,0.87,0.79,0.64,2.76,0.91,0.93,0.72,0.75,0.67,0.78,2.17,,,,,,
2009,08,00050405,Agawam,"Agawam Junior High",SCI,353,,,0.86,0.9,0.73,0.58,0.73,0.46,0.73,0.6,1.67,0.8,0.84,0.51,0.63,0.63,0.87,0.36,0.76,0.59,1.81,0.98,0.76,0.78,0.57,0.63,0.84,0.25,0.59,0.42,2.99,0.92,0.7,0.71,0.7,0.8,0.47,0.86,0.72,1.81,1.67,,,,,,
2009,10,00050505,Agawam,"Agawam High",ELA,299,7.37,7.28,0.94,0.92,0.9,0.73,0.89,0.88,0.72,2.6,0.71,0.9,0.79,0.93,0.87,0.94,0.66,0.93,0.85,2.48,0.9,0.87,0.88,0.94,0.92,0.77,0.73,0.81,2.36,0.66,0.76,0.96,0.97,0.8,0.86,0.81,3,0.67,0.71,0.71,0.87,0.79,,,,,
2009,10,00050505,Agawam,"Agawam High",MATH,297,,,0.85,0.71,0.59,0.51,0.62,0.6,0.76,0.59,0.9,0.38,0.53,0.4,0.82,0.77,0.84,0.77,3.08,0.76,0.72,2.3,1.73,0.89,0.75,0.46,0.53,0.59,0.63,0.55,0.5,0.7,2.66,0.59,0.79,0.6,0.58,0.66,0.59,0.45,0.45,0.67,2.16,2.88,,,
2009,HS,00050505,Agawam,"Agawam High",BIO,26,,,0.35,0.27,0.46,0.19,0.19,0.58,0.23,0.27,0.69,0.31,0.73,1.23,0.77,0.31,0.65,0.38,0.38,0.35,0.08,0.35,0.46,0.38,1.54,0.69,0.35,0.5,0.77,0.35,0.81,0.35,0.31,2.46,0.38,0.46,0.38,0.46,0.77,0.5,0.65,0.31,0.23,0.15,0.62,0.58,0.73
2009,HS,00050505,Agawam,"Agawam High",PHY,321,,,0.62,0.74,0.42,0.58,0.72,0.69,0.49,0.54,0.6,0.73,0.76,1.65,0.79,0.72,0.55,0.41,0.51,0.66,0.63,0.72,0.45,0.81,1.66,0.55,0.78,0.52,0.55,0.79,0.82,0.53,0.79,1.59,0.48,0.88,0.6,0.45,0.68,0.67,0.48,0.53,0.84,0.63,0.28,1.54,2.32
2009,03,00070005,Amesbury,"Amesbury Elementary",ELA,70,,,0.76,0.97,0.89,0.77,0.74,0.91,0.83,0.89,1.53,0.69,0.79,0.83,0.74,0.83,0.93,0.7,0.8,0.8,0.8,0.86,0.94,0.91,0.89,0.66,0.99,0.79,0.73,0.8,0.8,0.9,0.66,0.8,0.7,1.31,0.63,0.64,0.74,0.64,0.73,0.76,0.74,0.84,,,
2009,03,00070005,Amesbury,"Amesbury Elementary",MATH,70,,,0.96,0.93,0.91,0.93,0.87,0.79,0.73,0.9,0.86,0.63,0.96,1.31,0.73,1.26,0.73,0.8,0.93,0.53,0.79,1.41,0.93,0.86,0.84,0.9,1.39,0.67,0.63,0.7,0.8,0.51,0.79,0.76,0.91,0.9,1.29,,,,,,,,,,
2009,04,00070005,Amesbury,"Amesbury Elementary",ELA,86,6.45,6.29,0.77,0.98,0.73,0.8,0.92,0.78,0.98,0.87,1.84,0.87,0.73,0.97,0.9,0.93,0.76,0.87,1.72,0.84,0.67,0.87,0.92,0.95,0.66,0.93,0.85,0.84,1.91,0.85,0.85,0.95,0.76,0.8,0.9,0.7,0.93,1.67,0.95,0.94,0.83,0.76,,,,,
2009,04,00070005,Amesbury,"Amesbury Elementary",MATH,86,,,0.27,0.78,0.79,2.77,0.73,2.24,0.94,0.62,0.83,0.44,0.49,0.65,0.95,0.78,0.74,0.87,0.74,0.86,0.9,0.62,0.67,0.58,0.77,0.44,0.79,0.8,0.56,2.6,0.74,0.59,0.71,0.93,2.71,0.64,0.65,2.51,0.72,0.66,0.67,,,,,,
2009,03,00070010,Amesbury,"Charles C Cashman El",ELA,89,,,0.76,0.94,0.91,0.93,0.82,0.91,0.81,0.81,1.38,0.7,0.82,0.81,0.79,0.82,0.97,0.64,0.76,0.7,0.82,0.78,0.94,0.9,0.88,0.64,0.9,0.84,0.82,0.76,0.74,0.87,0.67,0.75,0.75,1.12,0.74,0.54,0.73,0.58,0.65,0.73,0.67,0.85,,,
2009,03,00070010,Amesbury,"Charles C Cashman El",MATH,88,,,0.91,0.94,0.85,0.78,0.85,0.77,0.75,0.92,0.86,0.66,0.94,1.32,0.77,1.14,0.65,0.78,0.9,0.64,0.91,1.41,0.9,0.82,0.77,0.84,1.45,0.64,0.6,0.74,0.78,0.72,0.8,0.76,0.81,0.85,1.2,,,,,,,,,,
2009,04,00070010,Amesbury,"Charles C Cashman El",ELA,98,6.63,6.49,0.82,0.96,0.84,0.84,0.91,0.91,0.98,0.95,1.98,0.9,0.7,0.95,0.96,0.96,0.78,0.83,1.97,0.85,0.85,0.87,0.85,0.93,0.68,0.91,0.92,0.8,2.01,0.77,0.89,0.9,0.78,0.81,0.93,0.84,0.97,1.95,0.97,0.93,0.8,0.87,,,,,
2009,04,00070010,Amesbury,"Charles C Cashman El",MATH,97,,,0.61,0.9,0.84,2.9,0.82,3.02,0.95,0.51,0.96,0.62,0.8,0.68,0.88,0.86,0.85,0.92,0.75,0.94,0.82,0.74,0.78,0.78,0.76,0.52,0.84,0.77,0.73,3.15,0.89,0.71,0.85,0.92,3.11,0.79,0.65,3.1,0.79,0.73,0.73,,,,,,
2009,05,00070013,Amesbury,"Amesbury Middle",ELA,172,,,0.99,0.88,0.91,0.83,0.83,0.94,0.68,0.95,2.28,0.89,0.54,0.81,0.75,0.92,0.84,0.77,2.13,0.92,0.72,0.94,0.89,0.89,0.74,0.82,0.85,0.81,2.07,0.85,0.87,0.78,0.67,0.87,0.9,0.86,0.94,2.06,0.8,0.87,0.86,0.77,,,,,
2009,05,00070013,Amesbury,"Amesbury Middle",MATH,172,,,0.86,0.81,0.78,0.68,0.54,0.52,0.48,0.75,0.64,0.42,2.84,0.57,2.72,0.76,0.55,0.69,0.7,0.79,0.78,0.85,0.51,0.72,3.38,0.64,2.15,0.86,1.71,0.8,0.62,0.73,0.59,0.87,0.62,0.55,0.73,0.72,0.37,0.75,0.78,,,,,,
2009,05,00070013,Amesbury,"Amesbury Middle",SCI,172,,,0.88,0.49,0.55,0.8,0.62,0.81,0.78,0.79,0.6,0.86,0.52,0.81,0.66,0.85,0.9,0.81,0.5,1.9,1.61,0.89,0.8,0.85,0.84,0.44,0.81,0.88,0.49,0.68,0.88,1.42,1.81,0.89,0.77,0.3,0.86,0.77,0.77,0.69,2.97,,,,,,
2009,06,00070013,Amesbury,"Amesbury Middle",ELA,170,,,0.89,0.95,0.92,0.71,0.94,0.96,0.76,0.89,2.41,0.88,0.86,0.82,0.71,0.89,0.95,0.84,0.81,2.42,0.94,0.69,0.8,0.62,0.94,0.81,0.78,0.62,2.22,0.81,0.89,0.85,0.81,0.79,0.89,0.76,0.88,2.35,0.73,0.75,0.73,0.92,,,,,
2009,06,00070013,Amesbury,"Amesbury Middle",MATH,168,,,0.86,0.86,0.86,0.85,0.85,0.77,2.57,0.6,2.8,0.54,0.66,0.78,0.95,0.62,0.82,0.54,0.73,0.89,0.85,0.76,0.57,0.77,2.6,0.95,0.8,0.74,0.7,0.66,2.34,0.56,0.51,2.35,0.59,0.57,0.67,0.53,0.54,0.68,0.81,,,,,,
2009,07,00070013,Amesbury,"Amesbury Middle",ELA,183,6.93,6.57,0.87,0.81,0.67,0.99,0.83,0.81,0.89,2.48,0.63,0.7,0.74,0.87,0.81,0.58,0.72,0.75,2.19,0.79,0.91,0.77,0.79,0.94,0.57,0.7,0.87,0.78,2.22,0.72,0.91,0.83,0.69,0.86,0.88,0.76,0.81,2.42,0.92,0.89,0.95,0.94,,,,,
2009,07,00070013,Amesbury,"Amesbury Middle",MATH,182,,,0.96,0.7,0.5,0.62,0.71,0.8,0.53,0.69,0.71,0.86,0.81,0.58,0.8,2.05,0.68,0.76,2.11,0.86,0.72,0.73,0.76,2.76,0.68,0.88,0.76,0.69,0.7,0.91,2.19,0.95,0.75,3,0.89,0.58,0.8,0.81,0.61,0.68,0.9,,,,,,
2009,08,00070013,Amesbury,"Amesbury Middle",ELA,168,,,0.89,0.77,0.9,0.82,0.67,0.79,0.88,2.37,0.85,0.78,0.78,0.92,0.86,0.93,0.85,0.89,2.08,0.63,0.67,0.82,0.82,0.78,0.79,0.68,0.71,2.26,0.96,0.82,0.8,0.88,0.86,0.89,0.8,0.85,2.1,0.78,0.92,0.96,0.83,0.93,,,,,
2009,08,00070013,Amesbury,"Amesbury Middle",MATH,169,,,0.62,0.7,0.75,0.86,0.88,0.7,0.65,0.4,0.75,0.83,2.12,0.9,0.93,1.86,0.78,0.7,0.71,0.96,0.69,0.77,0.41,2.53,0.54,0.52,0.79,0.54,0.84,0.91,0.81,0.65,0.76,2.59,0.82,0.92,0.72,0.8,0.58,0.68,2.43,,,,,,
2009,08,00070013,Amesbury,"Amesbury Middle",SCI,168,,,0.88,0.85,0.92,0.73,0.79,0.59,0.63,0.68,2.14,0.8,0.83,0.35,0.76,0.67,0.84,0.6,0.68,0.82,2.08,0.97,0.87,0.67,0.6,0.67,0.85,0.24,0.68,0.39,2.63,0.94,0.75,0.83,0.67,0.83,0.31,0.86,0.79,2.04,1.6,,,,,,
