adminyear,grade,org_code,DistrictName,SchoolName,group,e_enroll,e_standard,e_alt,e_abs,e_med,e_lep,e_afteroct,m_enroll,m_standard,m_alt,m_abs,m_med,m_lep,m_afteroct,s_enroll,s_standard,s_alt,s_abs,s_med,s_lep,s_afteroct,e_ayppart,m_ayppart,s_ayppart
2009,05,07350020,"North Middlesex",Squannacook,"All Students",133,129,2,,,,2,133,130,1,,,,2,133,130,1,,,,2,100,100,100
2009,05,07350020,"North Middlesex",Squannacook,"Low Income",19,18,,,,,1,19,18,,,,,1,19,18,,,,,1,100,100,100
2009,05,07350020,"North Middlesex",Squannacook,White,132,128,2,,,,2,132,129,1,,,,2,132,129,1,,,,2,100,100,100
2009,05,07350020,"North Middlesex",Squannacook,"Special Ed",24,22,2,,,,,24,23,1,,,,,24,23,1,,,,,100,100,100
2009,06,07350030,"North Middlesex","Hawthorne Brook","All Students",174,170,2,,,,2,174,170,2,,,,2,,,,,,,,100,100,
2009,06,07350030,"North Middlesex","Hawthorne Brook","Low Income",23,22,,,,,1,23,22,,,,,1,,,,,,,,100,100,
2009,06,07350030,"North Middlesex","Hawthorne Brook",White,162,159,2,,,,1,162,159,2,,,,1,,,,,,,,100,100,
2009,06,07350030,"North Middlesex","Hawthorne Brook","Special Ed",36,34,2,,,,,36,34,2,,,,,,,,,,,,100,100,
2009,07,07350030,"North Middlesex","Hawthorne Brook","All Students",172,164,1,2,1,,4,172,165,1,2,,,4,,,,,,,,98,99,
2009,07,07350030,"North Middlesex","Hawthorne Brook","Low Income",22,21,1,,,,,22,21,1,,,,,,,,,,,,100,100,
2009,07,07350030,"North Middlesex","Hawthorne Brook",White,165,158,1,2,1,,3,165,159,1,2,,,3,,,,,,,,98,99,
2009,07,07350030,"North Middlesex","Hawthorne Brook","Special Ed",27,26,1,,,,,27,26,1,,,,,,,,,,,,100,100,
2009,08,07350030,"North Middlesex","Hawthorne Brook","All Students",201,193,4,2,,,2,201,193,4,2,,,2,201,193,4,2,,,2,99,99,99
2009,08,07350030,"North Middlesex","Hawthorne Brook","Low Income",23,21,1,,,,1,23,21,1,,,,1,23,21,1,,,,1,100,100,100
2009,08,07350030,"North Middlesex","Hawthorne Brook",White,192,184,4,2,,,2,192,184,4,2,,,2,192,184,4,2,,,2,99,99,99
2009,08,07350030,"North Middlesex","Hawthorne Brook","Special Ed",37,33,4,,,,,37,33,4,,,,,37,33,4,,,,,100,100,100
2009,03,07350035,"North Middlesex","Varnum Brook","All Students",173,166,3,1,,,3,173,166,3,1,,,3,,,,,,,,99,99,
2009,03,07350035,"North Middlesex","Varnum Brook","Low Income",19,17,,1,,,1,19,17,,1,,,1,,,,,,,,95,95,
2009,03,07350035,"North Middlesex","Varnum Brook",White,165,160,2,1,,,2,165,160,2,1,,,2,,,,,,,,99,99,
2009,03,07350035,"North Middlesex","Varnum Brook","Special Ed",27,23,3,,,,1,27,23,3,,,,1,,,,,,,,100,100,
2009,04,07350035,"North Middlesex","Varnum Brook","All Students",158,143,7,1,3,,4,159,144,8,1,1,,5,,,,,,,,97,99,
2009,04,07350035,"North Middlesex","Varnum Brook","Low Income",19,16,2,,,,1,19,16,2,,,,1,,,,,,,,100,100,
2009,04,07350035,"North Middlesex","Varnum Brook",White,155,141,7,1,3,,3,155,142,8,1,1,,3,,,,,,,,97,99,
2009,04,07350035,"North Middlesex","Varnum Brook","Special Ed",30,23,7,,,,,30,22,8,,,,,,,,,,,,100,100,
2009,05,07350035,"North Middlesex","Varnum Brook","All Students",156,148,7,,,,1,155,147,7,,,,1,155,153,,,1,,1,100,100,99
2009,05,07350035,"North Middlesex","Varnum Brook","Low Income",23,20,3,,,,,23,20,3,,,,,23,22,,,1,,,100,100,96
2009,05,07350035,"North Middlesex","Varnum Brook",White,149,143,5,,,,1,148,142,5,,,,1,148,146,,,1,,1,100,100,99
2009,05,07350035,"North Middlesex","Varnum Brook","Special Ed",27,20,7,,,,,27,20,7,,,,,27,26,,,1,,,100,100,96
2009,06,07350310,"North Middlesex","Nissitissit Middle School","All Students",164,157,5,,,,2,164,157,5,,,,2,,,,,,,,100,100,
2009,06,07350310,"North Middlesex","Nissitissit Middle School","Low Income",16,15,1,,,,,16,15,1,,,,,,,,,,,,100,100,
2009,06,07350310,"North Middlesex","Nissitissit Middle School",White,158,151,5,,,,2,158,151,5,,,,2,,,,,,,,100,100,
2009,06,07350310,"North Middlesex","Nissitissit Middle School","Special Ed",37,31,5,,,,1,37,31,5,,,,1,,,,,,,,100,100,
2009,07,07350310,"North Middlesex","Nissitissit Middle School","All Students",177,171,3,1,,,2,176,170,3,1,,,2,,,,,,,,99,99,
2009,07,07350310,"North Middlesex","Nissitissit Middle School","Low Income",19,17,1,,,,1,18,15,1,1,,,1,,,,,,,,100,94,
2009,07,07350310,"North Middlesex","Nissitissit Middle School",White,172,166,3,1,,,2,171,165,3,1,,,2,,,,,,,,99,99,
2009,07,07350310,"North Middlesex","Nissitissit Middle School","Special Ed",23,20,3,,,,,23,20,3,,,,,,,,,,,,100,100,
2009,08,07350310,"North Middlesex","Nissitissit Middle School","All Students",150,145,1,2,,,2,150,146,2,,,,2,150,147,1,,,,2,99,100,100
2009,08,07350310,"North Middlesex","Nissitissit Middle School","Low Income",23,21,,,,,2,23,21,,,,,2,23,21,,,,,2,100,100,100
2009,08,07350310,"North Middlesex","Nissitissit Middle School",White,142,138,1,1,,,2,142,138,2,,,,2,142,139,1,,,,2,99,100,100
2009,08,07350310,"North Middlesex","Nissitissit Middle School","Special Ed",24,23,1,,,,,24,22,2,,,,,24,23,1,,,,,100,100,100
2009,10,07350505,"North Middlesex","North Middlesex Reg","All Students",285,273,1,4,,,7,284,274,1,1,1,,7,285,255,1,,,,29,99,99,100
2009,10,07350505,"North Middlesex","North Middlesex Reg","Low Income",34,29,,1,,,4,34,30,,,,,4,34,25,,,,,9,97,100,100
2009,10,07350505,"North Middlesex","North Middlesex Reg",White,271,263,1,4,,,3,270,264,1,1,1,,3,271,248,1,,,,22,99,99,100
2009,10,07350505,"North Middlesex","North Middlesex Reg","Special Ed",26,22,1,1,,,2,26,23,1,,,,2,26,17,1,,,,8,96,100,100
2009,07,07400405,"Old Rochester","Old Rochester Reg Jr High","All Students",213,207,1,,,,5,213,207,1,,,,5,,,,,,,,100,100,
2009,07,07400405,"Old Rochester","Old Rochester Reg Jr High","Low Income",25,25,,,,,,25,25,,,,,,,,,,,,,100,100,
2009,07,07400405,"Old Rochester","Old Rochester Reg Jr High",White,200,194,1,,,,5,200,194,1,,,,5,,,,,,,,100,100,
2009,07,07400405,"Old Rochester","Old Rochester Reg Jr High","Special Ed",19,18,1,,,,,19,18,1,,,,,,,,,,,,100,100,
2009,08,07400405,"Old Rochester","Old Rochester Reg Jr High","All Students",217,215,,,,,2,217,215,,,,,2,217,215,,,,,2,100,100,100
2009,08,07400405,"Old Rochester","Old Rochester Reg Jr High","Low Income",20,19,,,,,1,20,19,,,,,1,20,19,,,,,1,100,100,100
2009,08,07400405,"Old Rochester","Old Rochester Reg Jr High",White,200,199,,,,,1,200,199,,,,,1,200,199,,,,,1,100,100,100
2009,08,07400405,"Old Rochester","Old Rochester Reg Jr High","Special Ed",25,24,,,,,1,25,24,,,,,1,25,24,,,,,1,100,100,100
2009,10,07400505,"Old Rochester","Old Rochester Reg High","All Students",196,184,2,2,,,8,194,182,2,3,,,7,197,172,,2,,,23,99,98,99
2009,10,07400505,"Old Rochester","Old Rochester Reg High","Low Income",14,10,1,1,,,2,13,10,1,1,,,1,15,11,,1,,,3,93,92,93
2009,10,07400505,"Old Rochester","Old Rochester Reg High",White,183,172,2,2,,,7,182,170,2,3,,,7,184,163,,1,,,20,99,98,99
2009,10,07400505,"Old Rochester","Old Rochester Reg High","Special Ed",29,27,2,,,,,29,27,2,,,,,29,26,,,,,3,100,100,100
2009,03,07450005,Pentucket,"Elmer S Bagnall","All Students",101,97,2,,,,2,101,98,1,,,,2,,,,,,,,100,100,
2009,03,07450005,Pentucket,"Elmer S Bagnall",White,97,94,2,,,,1,97,95,1,,,,1,,,,,,,,100,100,
2009,03,07450005,Pentucket,"Elmer S Bagnall","Special Ed",20,18,2,,,,,20,19,1,,,,,,,,,,,,100,100,
2009,04,07450005,Pentucket,"Elmer S Bagnall","All Students",107,105,,,2,,,107,106,,,1,,,,,,,,,,98,99,
2009,04,07450005,Pentucket,"Elmer S Bagnall","Low Income",10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2009,04,07450005,Pentucket,"Elmer S Bagnall",White,104,102,,,2,,,104,103,,,1,,,,,,,,,,98,99,
2009,04,07450005,Pentucket,"Elmer S Bagnall","Special Ed",10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2009,05,07450005,Pentucket,"Elmer S Bagnall","All Students",97,94,1,,,,2,96,93,1,,,,2,96,93,1,,,,2,100,100,100
2009,05,07450005,Pentucket,"Elmer S Bagnall",White,95,92,1,,,,2,94,91,1,,,,2,94,91,1,,,,2,100,100,100
2009,05,07450005,Pentucket,"Elmer S Bagnall","Special Ed",17,15,1,,,,1,17,15,1,,,,1,17,15,1,,,,1,100,100,100
2009,06,07450005,Pentucket,"Elmer S Bagnall","All Students",107,102,4,,,,1,107,102,4,,,,1,,,,,,,,100,100,
2009,06,07450005,Pentucket,"Elmer S Bagnall",White,104,100,3,,,,1,104,100,3,,,,1,,,,,,,,100,100,
2009,06,07450005,Pentucket,"Elmer S Bagnall","Special Ed",17,13,4,,,,,17,13,4,,,,,,,,,,,,100,100,
2009,03,07450010,Pentucket,"Helen R Donaghue School","All Students",105,101,1,,,,3,105,101,1,,,,3,,,,,,,,100,100,
2009,03,07450010,Pentucket,"Helen R Donaghue School","Low Income",14,13,,,,,1,14,13,,,,,1,,,,,,,,100,100,
2009,03,07450010,Pentucket,"Helen R Donaghue School",White,100,96,1,,,,3,100,96,1,,,,3,,,,,,,,100,100,
2009,03,07450010,Pentucket,"Helen R Donaghue School","Special Ed",15,13,1,,,,1,15,13,1,,,,1,,,,,,,,100,100,
2009,04,07450010,Pentucket,"Helen R Donaghue School","All Students",107,103,4,,,,,107,103,4,,,,,,,,,,,,100,100,
2009,04,07450010,Pentucket,"Helen R Donaghue School","Low Income",14,12,2,,,,,14,12,2,,,,,,,,,,,,100,100,
2009,04,07450010,Pentucket,"Helen R Donaghue School",White,102,98,4,,,,,102,98,4,,,,,,,,,,,,100,100,
2009,04,07450010,Pentucket,"Helen R Donaghue School","Special Ed",17,13,4,,,,,17,13,4,,,,,,,,,,,,100,100,
2009,05,07450010,Pentucket,"Helen R Donaghue School","All Students",96,92,2,,,,2,96,92,2,,,,2,96,92,2,,,,2,100,100,100
2009,05,07450010,Pentucket,"Helen R Donaghue School","Low Income",12,10,1,,,,1,12,10,1,,,,1,12,10,1,,,,1,100,100,100
2009,05,07450010,Pentucket,"Helen R Donaghue School",White,93,89,2,,,,2,93,89,2,,,,2,93,89,2,,,,2,100,100,100
2009,05,07450010,Pentucket,"Helen R Donaghue School","Special Ed",13,10,2,,,,1,13,10,2,,,,1,13,10,2,,,,1,100,100,100
2009,06,07450010,Pentucket,"Helen R Donaghue School","All Students",102,100,1,,,,1,102,96,5,,,,1,,,,,,,,100,100,
2009,06,07450010,Pentucket,"Helen R Donaghue School",White,98,96,1,,,,1,98,92,5,,,,1,,,,,,,,100,100,
2009,06,07450010,Pentucket,"Helen R Donaghue School","Special Ed",19,17,1,,,,1,19,13,5,,,,1,,,,,,,,100,100,
2009,03,07450015,Pentucket,"Dr John C Page School","All Students",62,62,,,,,,62,61,,1,,,,,,,,,,,100,98,
2009,03,07450015,Pentucket,"Dr John C Page School",White,58,58,,,,,,58,57,,1,,,,,,,,,,,100,98,
2009,03,07450015,Pentucket,"Dr John C Page School","Special Ed",12,12,,,,,,12,12,,,,,,,,,,,,,100,100,
2009,04,07450015,Pentucket,"Dr John C Page School","All Students",66,64,1,,,,1,66,62,2,,1,,1,,,,,,,,100,98,
2009,04,07450015,Pentucket,"Dr John C Page School",White,59,57,1,,,,1,59,55,2,,1,,1,,,,,,,,100,98,
2009,04,07450015,Pentucket,"Dr John C Page School","Special Ed",12,11,1,,,,,12,10,2,,,,,,,,,,,,100,100,
2009,05,07450015,Pentucket,"Dr John C Page School","All Students",74,73,1,,,,,74,72,2,,,,,74,72,,1,1,,,100,100,97
2009,05,07450015,Pentucket,"Dr John C Page School",White,72,71,1,,,,,72,70,2,,,,,72,70,,1,1,,,100,100,97
2009,05,07450015,Pentucket,"Dr John C Page School","Special Ed",18,17,1,,,,,18,16,2,,,,,18,18,,,,,,100,100,100
2009,06,07450015,Pentucket,"Dr John C Page School","All Students",77,76,1,,,,,77,75,2,,,,,,,,,,,,100,100,
2009,06,07450015,Pentucket,"Dr John C Page School",White,74,73,1,,,,,74,72,2,,,,,,,,,,,,100,100,
2009,06,07450015,Pentucket,"Dr John C Page School","Special Ed",17,16,1,,,,,17,15,2,,,,,,,,,,,,100,100,
2009,07,07450405,Pentucket,"Pentucket Reg Middle","All Students",263,253,5,1,1,,3,263,254,5,,1,,3,,,,,,,,99,100,
2009,07,07450405,Pentucket,"Pentucket Reg Middle","Low Income",26,25,1,,,,,26,25,1,,,,,,,,,,,,100,100,
2009,07,07450405,Pentucket,"Pentucket Reg Middle",White,253,243,5,1,1,,3,253,244,5,,1,,3,,,,,,,,99,100,
2009,07,07450405,Pentucket,"Pentucket Reg Middle","Special Ed",36,31,5,,,,,36,31,5,,,,,,,,,,,,100,100,
2009,08,07450405,Pentucket,"Pentucket Reg Middle","All Students",265,262,2,1,,,,265,262,2,1,,,,265,261,2,1,1,,,100,100,99
2009,08,07450405,Pentucket,"Pentucket Reg Middle","Low Income",18,18,,,,,,18,18,,,,,,18,18,,,,,,100,100,100
2009,08,07450405,Pentucket,"Pentucket Reg Middle",White,258,255,2,1,,,,258,255,2,1,,,,258,254,2,1,1,,,100,100,99
2009,08,07450405,Pentucket,"Pentucket Reg Middle","Special Ed",30,28,2,,,,,30,28,2,,,,,30,28,2,,,,,100,100,100
2009,10,07450505,Pentucket,"Pentucket Reg Sr High","All Students",223,214,1,7,,,1,224,215,1,6,,,2,223,208,1,9,,,5,97,97,96
2009,10,07450505,Pentucket,"Pentucket Reg Sr High","Low Income",15,12,,2,,,1,15,12,,2,,,1,15,9,,4,,,2,87,87,73
2009,10,07450505,Pentucket,"Pentucket Reg Sr High",White,216,208,1,6,,,1,217,209,1,5,,,2,217,202,1,9,,,5,97,98,96
2009,10,07450505,Pentucket,"Pentucket Reg Sr High","Special Ed",25,22,1,2,,,,25,23,1,1,,,,25,22,1,2,,,,92,96,92
2009,03,07500006,"Pioneer Valley","Bernardston Elem","All Students",36,35,,,,,1,36,35,,,,,1,,,,,,,,100,100,
2009,03,07500006,"Pioneer Valley","Bernardston Elem","Low Income",12,11,,,,,1,12,11,,,,,1,,,,,,,,100,100,
2009,03,07500006,"Pioneer Valley","Bernardston Elem",White,31,30,,,,,1,31,30,,,,,1,,,,,,,,100,100,
2009,04,07500006,"Pioneer Valley","Bernardston Elem","All Students",22,22,,,,,,22,22,,,,,,,,,,,,,100,100,
2009,04,07500006,"Pioneer Valley","Bernardston Elem",White,20,20,,,,,,20,20,,,,,,,,,,,,,100,100,
2009,05,07500006,"Pioneer Valley","Bernardston Elem","All Students",26,25,,,,,1,26,25,,,,,1,26,25,,,,,1,100,100,100
2009,05,07500006,"Pioneer Valley","Bernardston Elem",White,23,22,,,,,1,23,22,,,,,1,23,22,,,,,1,100,100,100
2009,06,07500006,"Pioneer Valley","Bernardston Elem","All Students",30,30,,,,,,30,30,,,,,,,,,,,,,100,100,
2009,06,07500006,"Pioneer Valley","Bernardston Elem","Low Income",15,15,,,,,,15,15,,,,,,,,,,,,,100,100,
2009,06,07500006,"Pioneer Valley","Bernardston Elem",White,25,25,,,,,,25,25,,,,,,,,,,,,,100,100,
2009,03,07500007,"Pioneer Valley","Pearl E Rhodes Elem","All Students",13,9,1,,,,3,13,9,1,,,,3,,,,,,,,100,100,
2009,03,07500007,"Pioneer Valley","Pearl E Rhodes Elem",White,13,9,1,,,,3,13,9,1,,,,3,,,,,,,,100,100,
2009,03,07500008,"Pioneer Valley","Northfield Elementary","All Students",42,42,,,,,,42,42,,,,,,,,,,,,,100,100,
2009,03,07500008,"Pioneer Valley","Northfield Elementary",White,42,42,,,,,,42,42,,,,,,,,,,,,,100,100,
2009,04,07500008,"Pioneer Valley","Northfield Elementary","All Students",49,46,,,,,3,49,46,,,,,3,,,,,,,,100,100,
2009,04,07500008,"Pioneer Valley","Northfield Elementary",White,46,44,,,,,2,46,44,,,,,2,,,,,,,,100,100,
2009,05,07500008,"Pioneer Valley","Northfield Elementary","All Students",45,44,,,,,1,45,44,,,,,1,45,44,,,,,1,100,100,100
2009,05,07500008,"Pioneer Valley","Northfield Elementary",White,44,43,,,,,1,44,43,,,,,1,44,43,,,,,1,100,100,100
2009,06,07500008,"Pioneer Valley","Northfield Elementary","All Students",38,38,,,,,,38,38,,,,,,,,,,,,,100,100,
2009,06,07500008,"Pioneer Valley","Northfield Elementary","Low Income",10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2009,06,07500008,"Pioneer Valley","Northfield Elementary",White,35,35,,,,,,35,35,,,,,,,,,,,,,100,100,
2009,06,07500008,"Pioneer Valley","Northfield Elementary","Special Ed",10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2009,04,07500009,"Pioneer Valley","Warwick Community School","All Students",12,12,,,,,,12,12,,,,,,,,,,,,,100,100,
2009,04,07500009,"Pioneer Valley","Warwick Community School",White,12,12,,,,,,12,12,,,,,,,,,,,,,100,100,
2009,07,07500505,"Pioneer Valley","Pioneer Valley Reg","All Students",101,99,,,,,2,101,99,,,,,2,,,,,,,,100,100,
2009,07,07500505,"Pioneer Valley","Pioneer Valley Reg","Low Income",29,28,,,,,1,29,28,,,,,1,,,,,,,,100,100,
2009,07,07500505,"Pioneer Valley","Pioneer Valley Reg",White,97,95,,,,,2,97,95,,,,,2,,,,,,,,100,100,
2009,07,07500505,"Pioneer Valley","Pioneer Valley Reg","Special Ed",15,15,,,,,,15,15,,,,,,,,,,,,,100,100,
2009,08,07500505,"Pioneer Valley","Pioneer Valley Reg","All Students",105,104,,,,,1,106,104,,,,,2,106,104,,,,,2,100,100,100
2009,08,07500505,"Pioneer Valley","Pioneer Valley Reg","Low Income",32,32,,,,,,33,32,,,,,1,33,32,,,,,1,100,100,100
2009,08,07500505,"Pioneer Valley","Pioneer Valley Reg",White,101,100,,,,,1,102,100,,,,,2,102,100,,,,,2,100,100,100
2009,08,07500505,"Pioneer Valley","Pioneer Valley Reg","Special Ed",15,15,,,,,,15,15,,,,,,15,15,,,,,,100,100,100
2009,10,07500505,"Pioneer Valley","Pioneer Valley Reg","All Students",72,67,,2,1,,2,72,67,,2,1,,2,72,62,,,1,,9,96,96,99
2009,10,07500505,"Pioneer Valley","Pioneer Valley Reg","Low Income",23,21,,1,,,1,23,21,,1,,,1,23,20,,,,,3,96,96,100
2009,10,07500505,"Pioneer Valley","Pioneer Valley Reg",White,70,66,,2,1,,1,70,66,,2,1,,1,70,61,,,1,,8,96,96,99
2009,10,07500505,"Pioneer Valley","Pioneer Valley Reg","Special Ed",15,13,,,,,2,15,13,,,,,2,15,11,,,,,4,100,100,100
2009,03,07530005,Quabbin,"Hardwick Elem","All Students",30,28,,,,,2,30,28,,,,,2,,,,,,,,100,100,
2009,03,07530005,Quabbin,"Hardwick Elem",White,26,25,,,,,1,26,25,,,,,1,,,,,,,,100,100,
2009,04,07530005,Quabbin,"Hardwick Elem","All Students",36,36,,,,,,36,36,,,,,,,,,,,,,100,100,
2009,04,07530005,Quabbin,"Hardwick Elem",White,33,33,,,,,,33,33,,,,,,,,,,,,,100,100,
2009,05,07530005,Quabbin,"Hardwick Elem","All Students",44,43,,,,,1,44,43,,,,,1,44,43,,,,,1,100,100,100
2009,05,07530005,Quabbin,"Hardwick Elem","Low Income",15,14,,,,,1,15,14,,,,,1,15,14,,,,,1,100,100,100
2009,05,07530005,Quabbin,"Hardwick Elem",White,39,38,,,,,1,39,38,,,,,1,39,38,,,,,1,100,100,100
2009,06,07530005,Quabbin,"Hardwick Elem","All Students",40,39,,,,,1,40,39,,,,,1,,,,,,,,100,100,
2009,06,07530005,Quabbin,"Hardwick Elem","Low Income",10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2009,06,07530005,Quabbin,"Hardwick Elem",White,36,35,,,,,1,36,35,,,,,1,,,,,,,,100,100,
2009,03,07530010,Quabbin,"Hubbardston Center","All Students",62,62,,,,,,62,62,,,,,,,,,,,,,100,100,
2009,03,07530010,Quabbin,"Hubbardston Center",White,55,55,,,,,,55,55,,,,,,,,,,,,,100,100,
2009,03,07530010,Quabbin,"Hubbardston Center","Special Ed",11,11,,,,,,11,11,,,,,,,,,,,,,100,100,
2009,04,07530010,Quabbin,"Hubbardston Center","All Students",75,72,1,1,,,1,75,73,1,,,,1,,,,,,,,99,100,
2009,04,07530010,Quabbin,"Hubbardston Center",White,69,66,1,1,,,1,69,67,1,,,,1,,,,,,,,99,100,
2009,04,07530010,Quabbin,"Hubbardston Center","Special Ed",20,19,1,,,,,20,19,1,,,,,,,,,,,,100,100,
2009,05,07530010,Quabbin,"Hubbardston Center","All Students",72,71,,,,,1,72,71,,,,,1,72,71,,,,,1,100,100,100
2009,05,07530010,Quabbin,"Hubbardston Center",White,68,67,,,,,1,68,67,,,,,1,68,67,,,,,1,100,100,100
2009,05,07530010,Quabbin,"Hubbardston Center","Special Ed",19,19,,,,,,19,19,,,,,,19,19,,,,,,100,100,100
2009,06,07530010,Quabbin,"Hubbardston Center","All Students",61,59,,,,,2,61,59,,,,,2,,,,,,,,100,100,
2009,06,07530010,Quabbin,"Hubbardston Center","Low Income",10,9,,,,,1,10,9,,,,,1,,,,,,,,100,100,
2009,06,07530010,Quabbin,"Hubbardston Center",White,53,52,,,,,1,53,52,,,,,1,,,,,,,,100,100,
2009,03,07530020,Quabbin,"New Braintree Grade","All Students",17,13,1,,,,3,17,13,1,,,,3,,,,,,,,100,100,
2009,03,07530020,Quabbin,"New Braintree Grade",White,17,13,1,,,,3,17,13,1,,,,3,,,,,,,,100,100,
2009,04,07530020,Quabbin,"New Braintree Grade","All Students",12,9,3,,,,,12,9,3,,,,,,,,,,,,100,100,
2009,04,07530020,Quabbin,"New Braintree Grade",White,11,9,2,,,,,11,9,2,,,,,,,,,,,,100,100,
2009,06,07530020,Quabbin,"New Braintree Grade","All Students",16,12,3,,,,1,16,12,3,,,,1,,,,,,,,100,100,
2009,06,07530020,Quabbin,"New Braintree Grade",White,16,12,3,,,,1,16,12,3,,,,1,,,,,,,,100,100,
2009,03,07530025,Quabbin,"Oakham Center","All Students",28,22,5,,,,1,28,22,5,,,,1,,,,,,,,100,100,
2009,03,07530025,Quabbin,"Oakham Center","Low Income",11,6,4,,,,1,11,6,4,,,,1,,,,,,,,100,100,
2009,03,07530025,Quabbin,"Oakham Center",White,28,22,5,,,,1,28,22,5,,,,1,,,,,,,,100,100,
2009,04,07530025,Quabbin,"Oakham Center","All Students",21,18,,,,,3,21,17,,1,,,3,,,,,,,,100,95,
2009,04,07530025,Quabbin,"Oakham Center",White,21,18,,,,,3,21,17,,1,,,3,,,,,,,,100,95,
2009,05,07530025,Quabbin,"Oakham Center","All Students",30,27,,,,,3,30,27,,,,,3,30,27,,,,,3,100,100,100
2009,05,07530025,Quabbin,"Oakham Center",White,26,24,,,,,2,26,24,,,,,2,26,24,,,,,2,100,100,100
2009,06,07530025,Quabbin,"Oakham Center","All Students",25,24,,,,,1,25,24,,,,,1,,,,,,,,100,100,
2009,06,07530025,Quabbin,"Oakham Center",White,23,22,,,,,1,23,22,,,,,1,,,,,,,,100,100,
2009,03,07530030,Quabbin,"Ruggles Lane","All Students",80,78,,,,,2,81,78,,,,,3,,,,,,,,100,100,
2009,03,07530030,Quabbin,"Ruggles Lane","Low Income",14,12,,,,,2,15,12,,,,,3,,,,,,,,100,100,
2009,03,07530030,Quabbin,"Ruggles Lane",White,75,73,,,,,2,76,73,,,,,3,,,,,,,,100,100,
2009,03,07530030,Quabbin,"Ruggles Lane","Special Ed",14,14,,,,,,14,14,,,,,,,,,,,,,100,100,
2009,04,07530030,Quabbin,"Ruggles Lane","All Students",65,65,,,,,,65,65,,,,,,,,,,,,,100,100,
2009,04,07530030,Quabbin,"Ruggles Lane","Low Income",15,15,,,,,,15,15,,,,,,,,,,,,,100,100,
2009,04,07530030,Quabbin,"Ruggles Lane",White,60,60,,,,,,60,60,,,,,,,,,,,,,100,100,
2009,05,07530030,Quabbin,"Ruggles Lane","All Students",84,83,,,,,1,84,83,,,,,1,84,83,,,,,1,100,100,100
2009,05,07530030,Quabbin,"Ruggles Lane","Low Income",16,16,,,,,,16,16,,,,,,16,16,,,,,,100,100,100
2009,05,07530030,Quabbin,"Ruggles Lane",White,79,78,,,,,1,79,78,,,,,1,79,78,,,,,1,100,100,100
2009,05,07530030,Quabbin,"Ruggles Lane","Special Ed",15,15,,,,,,15,15,,,,,,15,15,,,,,,100,100,100
2009,06,07530030,Quabbin,"Ruggles Lane","All Students",90,90,,,,,,90,90,,,,,,,,,,,,,100,100,
2009,06,07530030,Quabbin,"Ruggles Lane","Low Income",22,22,,,,,,22,22,,,,,,,,,,,,,100,100,
2009,06,07530030,Quabbin,"Ruggles Lane",White,85,85,,,,,,85,85,,,,,,,,,,,,,100,100,
2009,07,07530405,Quabbin,"Quabbin Regional Middle School","All Students",246,238,2,,1,1,4,246,239,2,,,1,4,,,,,,,,100,100,
2009,07,07530405,Quabbin,"Quabbin Regional Middle School","Low Income",42,40,,,,1,1,42,40,,,,1,1,,,,,,,,100,100,
2009,07,07530405,Quabbin,"Quabbin Regional Middle School",White,229,223,2,,1,1,2,229,224,2,,,1,2,,,,,,,,100,100,
2009,07,07530405,Quabbin,"Quabbin Regional Middle School","Special Ed",31,29,2,,,,,31,29,2,,,,,,,,,,,,100,100,
2009,08,07530405,Quabbin,"Quabbin Regional Middle School","All Students",273,266,1,,,,6,272,265,1,1,,,5,272,264,1,1,1,,5,100,100,99
2009,08,07530405,Quabbin,"Quabbin Regional Middle School","Low Income",39,36,,,,,3,38,36,,,,,2,38,36,,,,,2,100,100,100
2009,08,07530405,Quabbin,"Quabbin Regional Middle School",White,249,245,1,,,,3,248,244,1,1,,,2,248,243,1,1,1,,2,100,100,99
2009,08,07530405,Quabbin,"Quabbin Regional Middle School",Multi-race,14,14,,,,,,14,14,,,,,,14,14,,,,,,100,100,100
2009,08,07530405,Quabbin,"Quabbin Regional Middle School","Special Ed",34,31,1,,,,2,34,31,1,,,,2,34,30,1,,1,,2,100,100,97
2009,10,07530505,Quabbin,"Quabbin Regional High School","All Students",245,239,,2,3,,1,244,239,,2,2,,1,247,229,,1,,,17,98,98,100
2009,10,07530505,Quabbin,"Quabbin Regional High School","Low Income",30,30,,,,,,30,30,,,,,,32,27,,,,,5,100,100,100
2009,10,07530505,Quabbin,"Quabbin Regional High School",White,229,223,,2,3,,1,228,223,,2,2,,1,231,213,,1,,,17,98,98,100
2009,10,07530505,Quabbin,"Quabbin Regional High School","Special Ed",30,27,,,2,,1,29,28,,,1,,,30,26,,,,,4,93,97,100
2009,07,07550505,"Ralph C Mahar","Ralph C Mahar Reg","All Students",145,141,2,2,,,,146,143,2,1,,,,,,,,,,,99,99,
2009,07,07550505,"Ralph C Mahar","Ralph C Mahar Reg","Low Income",65,63,,2,,,,65,64,,1,,,,,,,,,,,97,98,
2009,07,07550505,"Ralph C Mahar","Ralph C Mahar Reg",White,137,133,2,2,,,,138,135,2,1,,,,,,,,,,,99,99,
