adminyear,grade,org_code,DistrictName,SchoolName,subject,tested,wptopdev,wpcompconv,item1,item2,item3,item4,item5,item6,item7,item8,item9,item10,item11,item12,item13,item14,item15,item16,item17,item18,item19,item20,item21,item22,item23,item24,item25,item26,item27,item28,item29,item30,item31,item32,item33,item34,item35,item36,item37,item38,item39,item40,item41,item42,item43,item44,item45
2013,05,00400005,Braintree,Hollis,ELA,76,,,0.83,0.91,0.86,0.68,0.87,0.82,2.01,0.95,0.87,0.53,0.75,0.7,0.78,0.89,0.87,0.92,0.86,2.64,0.99,0.74,0.72,0.59,0.92,2.55,0.93,0.67,0.91,0.92,0.79,0.89,0.95,0.99,0.82,0.83,2.58,0.72,0.62,0.96,0.92,0.87,,,,,
2013,05,00400005,Braintree,Hollis,MTH,76,,,0.99,0.71,0.8,0.62,2.75,0.86,0.96,0.72,0.55,0.86,0.93,0.99,0.89,0.86,0.71,0.86,0.89,0.95,2.13,0.67,0.55,0.97,0.83,0.82,0.93,1,0.74,0.96,0.84,0.92,0.79,2.43,0.66,0.92,0.8,0.84,0.96,0.7,0.68,0.84,0.79,2.61,,,
2013,05,00400005,Braintree,Hollis,SCI,76,,,0.88,0.68,0.83,0.87,0.99,0.84,0.96,0.64,0.97,3.11,0.51,0.82,0.95,0.92,0.8,0.92,0.79,0.62,0.91,0.68,2.89,1,0.99,0.7,0.55,0.82,0.88,0.57,0.89,2.03,1,0.95,0.87,0.79,0.93,0.74,0.95,0.84,0.95,0.71,0.83,3.47,,,
2013,03,00400015,Braintree,Highlands,ELA,73,,,0.93,0.93,0.89,0.97,0.71,0.89,0.88,0.95,0.96,0.96,1.97,0.82,0.96,0.97,0.95,0.84,0.95,1.19,0.77,1,0.86,0.92,0.96,1.67,0.86,0.99,0.99,0.85,0.95,0.99,0.71,0.99,0.97,0.99,1.25,1.21,0.89,0.9,0.81,0.71,0.89,,,,
2013,03,00400015,Braintree,Highlands,MTH,73,,,0.97,0.93,0.81,0.6,0.74,0.96,0.92,1.62,0.92,0.96,0.7,0.89,0.33,0.97,0.7,0.48,0.89,1.63,0.85,0.85,0.96,0.99,0.92,0.88,0.71,1.7,0.78,0.82,1,0.85,0.77,0.88,1.62,0.77,0.82,0.6,,,,,,,,,
2013,04,00400015,Braintree,Highlands,ELA,72,6.89,6.63,0.83,0.93,0.99,0.9,0.89,0.97,2.43,0.93,0.82,0.85,0.86,0.79,2.19,0.76,0.9,0.96,0.97,0.85,0.88,0.97,0.93,0.83,0.86,0.96,0.81,0.89,0.88,0.85,2.29,0.86,0.88,0.93,0.85,0.85,0.94,0.85,0.72,0.99,0.94,2.04,,,,,
2013,04,00400015,Braintree,Highlands,MTH,72,,,0.92,0.85,0.97,0.67,0.89,0.88,2.13,0.79,0.99,0.92,0.74,0.9,1,0.81,0.85,0.99,0.42,0.89,0.71,0.97,2.33,0.79,0.82,0.96,0.63,0.81,0.65,0.97,0.99,2.31,1,0.79,0.85,0.5,0.76,0.83,2.19,0.92,0.99,0.72,0.85,0.83,,,
2013,05,00400015,Braintree,Highlands,ELA,85,,,0.79,0.87,0.91,0.6,0.93,0.79,1.68,0.93,0.85,0.59,0.66,0.58,0.76,0.85,0.82,0.92,0.89,2.49,0.98,0.73,0.74,0.68,0.93,2.48,0.93,0.71,0.89,0.86,0.58,0.76,0.94,0.93,0.69,0.87,2.29,0.61,0.64,0.91,0.91,0.89,,,,,
2013,05,00400015,Braintree,Highlands,MTH,83,,,0.98,0.8,0.83,0.73,2.31,0.83,0.9,0.67,0.37,0.93,0.95,0.9,0.87,0.78,0.51,0.82,0.84,0.89,1.72,0.63,0.61,0.96,0.59,0.83,0.9,0.95,0.55,0.92,0.81,0.89,0.64,2.23,0.67,0.83,0.71,0.77,0.95,0.89,0.42,0.87,0.64,2.28,,,
2013,05,00400015,Braintree,Highlands,SCI,85,,,0.73,0.62,0.74,0.8,0.93,0.86,0.94,0.4,0.99,2.24,0.41,0.79,0.93,0.93,0.41,0.81,0.78,0.85,0.88,0.65,2.24,1,0.99,0.73,0.54,0.88,0.88,0.68,0.72,2.36,0.98,0.98,0.79,0.8,0.89,0.68,0.95,0.87,0.94,0.99,0.87,2.8,,,
2013,03,00400020,Braintree,"Mary E Flaherty School",ELA,77,,,0.94,0.9,0.86,0.92,0.75,0.88,0.83,0.88,0.88,0.97,1.82,0.79,1,0.97,0.87,0.87,0.94,1.21,0.77,0.96,0.83,0.82,0.96,1.68,0.78,0.97,0.97,0.71,0.88,0.99,0.65,0.96,0.94,0.97,1.23,1.36,0.79,0.81,0.73,0.74,0.81,,,,
2013,03,00400020,Braintree,"Mary E Flaherty School",MTH,78,,,0.92,0.95,0.82,0.72,0.74,0.96,0.91,1.4,0.92,0.96,0.77,0.82,0.23,0.87,0.62,0.47,0.87,1.71,0.87,0.64,0.9,0.9,0.94,0.87,0.76,1.88,0.72,0.73,0.91,0.77,0.77,0.82,1.44,0.67,0.82,0.47,,,,,,,,,
2013,04,00400020,Braintree,"Mary E Flaherty School",ELA,64,7.72,7.13,0.84,0.86,0.95,0.84,0.92,0.92,2.45,0.86,0.72,0.89,0.86,0.8,2.09,0.78,0.8,0.94,0.92,0.83,0.89,0.97,0.89,0.78,0.88,0.94,0.83,0.95,0.95,0.91,2.05,0.81,0.75,0.83,0.84,0.69,0.89,0.81,0.7,1,0.94,2.02,,,,,
2013,04,00400020,Braintree,"Mary E Flaherty School",MTH,66,,,0.97,0.91,1,0.76,0.86,0.91,2.05,0.89,0.92,0.88,0.77,0.86,1,0.89,0.8,0.95,0.56,0.89,0.53,1,2.03,0.97,0.92,0.91,0.88,0.74,0.79,0.95,0.97,2.83,0.98,0.71,0.73,0.56,0.82,0.82,2.27,0.8,0.92,0.68,0.79,0.86,,,
2013,05,00400020,Braintree,"Mary E Flaherty School",ELA,79,,,0.86,0.94,0.82,0.71,0.86,0.81,2.56,0.95,0.85,0.56,0.65,0.68,0.76,0.91,0.89,0.91,0.89,3.06,0.99,0.75,0.61,0.59,0.95,2.78,0.96,0.75,0.91,0.87,0.7,0.86,0.96,0.89,0.77,0.85,2.58,0.65,0.75,0.91,0.91,0.89,,,,,
2013,05,00400020,Braintree,"Mary E Flaherty School",MTH,79,,,0.97,0.89,0.87,0.72,2.16,0.91,0.94,0.73,0.47,0.89,0.96,0.97,0.87,0.99,0.68,0.9,0.8,0.9,2.75,0.67,0.72,0.91,0.91,0.76,0.86,0.97,0.76,0.95,0.9,0.97,0.7,2.7,0.68,0.87,0.85,0.95,0.9,0.75,0.81,0.87,0.86,2.94,,,
2013,05,00400020,Braintree,"Mary E Flaherty School",SCI,79,,,0.91,0.52,0.75,0.95,0.94,0.96,0.91,0.86,0.99,2.71,0.41,0.8,0.85,0.89,0.59,0.86,0.57,0.73,0.86,0.7,2.84,0.97,0.99,0.65,0.48,0.82,0.86,0.61,0.78,2.76,0.97,0.97,0.92,0.87,0.84,0.68,0.96,0.86,0.95,0.86,0.86,3.37,,,
2013,03,00400025,Braintree,Liberty,ELA,79,,,0.85,0.84,0.81,0.97,0.78,0.9,0.75,0.86,0.92,0.96,2,0.84,0.95,0.99,0.89,0.95,0.89,1.24,0.75,0.97,0.84,0.84,0.99,1.59,0.63,0.95,0.95,0.75,0.95,0.96,0.59,0.91,0.91,0.9,1.2,1.49,0.77,0.81,0.76,0.63,0.87,,,,
2013,03,00400025,Braintree,Liberty,MTH,79,,,0.96,0.9,0.77,0.67,0.82,0.94,0.82,1.41,0.86,0.91,0.76,0.89,0.08,0.95,0.29,0.33,0.99,1.73,0.86,0.61,0.65,0.94,0.96,0.86,0.65,1.65,0.72,0.8,0.96,0.84,0.8,0.91,1.34,0.73,0.91,0.47,,,,,,,,,
2013,04,00400025,Braintree,Liberty,ELA,73,7.45,7.18,0.78,0.89,0.96,0.82,0.92,0.88,2.42,0.92,0.86,0.85,0.84,0.85,1.89,0.73,0.84,0.92,0.85,0.79,0.78,0.97,0.95,0.84,0.86,0.99,0.79,0.9,0.86,0.77,2.08,0.82,0.82,0.81,0.75,0.74,0.89,0.82,0.58,0.93,0.92,2.19,,,,,
2013,04,00400025,Braintree,Liberty,MTH,75,,,0.97,0.85,1,0.77,0.97,0.95,2.48,0.84,0.95,0.88,0.85,0.93,1,0.91,0.71,0.99,0.52,0.92,0.65,0.93,2.2,0.91,0.75,0.96,0.77,0.85,0.79,0.95,0.97,2.45,0.99,0.93,0.79,0.55,0.75,0.88,2.45,0.92,0.99,0.67,0.95,0.95,,,
2013,05,00400025,Braintree,Liberty,ELA,85,,,0.69,0.92,0.84,0.65,0.82,0.84,2.04,0.98,0.85,0.54,0.64,0.64,0.85,0.92,0.87,0.91,0.86,2.76,0.98,0.61,0.73,0.72,0.94,2.46,0.95,0.72,0.92,0.91,0.78,0.81,0.95,0.94,0.74,0.87,2.62,0.66,0.87,0.93,0.89,0.85,,,,,
2013,05,00400025,Braintree,Liberty,MTH,85,,,1,0.8,0.85,0.68,2.54,0.89,0.87,0.68,0.52,0.89,0.92,0.99,0.95,0.81,0.59,0.84,0.84,0.89,2.41,0.67,0.62,0.99,0.84,0.84,0.86,1,0.74,0.98,0.89,0.91,0.81,2.53,0.6,0.82,0.72,0.87,0.99,0.76,0.62,0.8,0.78,2.87,,,
2013,05,00400025,Braintree,Liberty,SCI,85,,,0.88,0.48,0.76,0.94,0.96,0.79,0.98,0.75,0.95,2.53,0.46,0.82,0.94,0.94,0.52,0.87,0.79,0.76,0.89,0.68,2.74,0.99,0.98,0.68,0.54,0.84,0.94,0.56,0.78,2.34,0.99,0.96,0.86,0.8,0.88,0.65,0.96,0.79,0.93,0.94,0.84,3.19,,,
2013,03,00400033,Braintree,"Archie T Morrison",ELA,62,,,0.94,0.92,0.84,0.95,0.74,0.89,0.76,0.95,0.9,0.97,2.13,0.85,0.9,0.98,0.92,0.85,0.9,1.27,0.76,0.95,0.89,0.84,0.95,1.71,0.87,1,0.97,0.81,0.85,0.97,0.69,0.98,0.98,0.94,1.34,1.26,0.92,0.9,0.71,0.73,0.9,,,,
2013,03,00400033,Braintree,"Archie T Morrison",MTH,62,,,0.97,0.92,0.85,0.89,0.84,0.95,0.81,1.87,0.94,0.95,0.69,0.84,0.47,0.95,0.74,0.73,0.94,1.76,0.89,0.95,0.81,1,0.97,0.94,0.87,1.82,0.77,0.81,0.94,0.85,0.85,0.97,1.82,0.76,0.87,0.66,,,,,,,,,
2013,04,00400033,Braintree,"Archie T Morrison",ELA,68,7.35,6.96,0.79,0.85,0.9,0.71,0.82,0.85,2.6,0.85,0.88,0.75,0.79,0.87,2.15,0.75,0.81,0.91,0.9,0.87,0.79,0.94,0.84,0.74,0.76,0.93,0.66,0.78,0.82,0.88,2.22,0.75,0.69,0.82,0.76,0.84,0.93,0.74,0.66,0.94,0.94,2.18,,,,,
2013,04,00400033,Braintree,"Archie T Morrison",MTH,68,,,0.9,0.81,0.97,0.72,0.91,0.9,2.21,0.79,0.96,0.84,0.69,0.88,0.97,0.84,0.74,0.97,0.68,0.81,0.51,0.96,2.32,0.9,0.88,0.85,0.72,0.69,0.68,0.97,0.93,2.46,0.96,0.82,0.69,0.62,0.74,0.82,2.21,0.88,0.97,0.69,0.88,0.82,,,
2013,05,00400033,Braintree,"Archie T Morrison",ELA,71,,,0.9,0.96,0.82,0.55,0.93,0.86,2.21,0.97,0.87,0.54,0.77,0.69,0.79,0.87,0.83,0.86,0.9,2.46,0.99,0.69,0.7,0.62,0.89,2.49,0.96,0.7,0.9,0.89,0.77,0.93,0.92,0.92,0.85,0.87,2.51,0.66,0.75,0.9,0.89,0.89,,,,,
2013,05,00400033,Braintree,"Archie T Morrison",MTH,74,,,0.92,0.8,0.73,0.78,2.41,0.89,0.96,0.68,0.46,0.92,0.99,0.97,0.89,0.8,0.5,0.84,0.74,0.84,2.32,0.58,0.64,0.97,0.88,0.82,0.85,0.96,0.84,0.8,0.86,0.91,0.78,2.5,0.46,0.84,0.72,0.88,0.99,0.8,0.7,0.76,0.82,2.74,,,
2013,05,00400033,Braintree,"Archie T Morrison",SCI,71,,,0.77,0.59,0.76,0.68,0.93,0.72,0.83,0.69,0.96,1.8,0.46,0.82,0.87,0.92,0.51,0.92,0.66,0.65,0.72,0.68,2.46,0.96,0.96,0.59,0.41,0.82,0.93,0.42,0.72,1.51,0.96,0.94,0.7,0.8,0.9,0.65,0.94,0.89,0.89,0.73,0.79,3.06,,,
2013,03,00400050,Braintree,"Donald Ross",ELA,46,,,0.91,0.91,0.76,0.91,0.61,0.8,0.83,0.72,0.91,0.93,2.26,0.83,0.96,0.93,0.89,0.8,0.98,1.15,0.78,0.96,0.91,0.65,0.87,1.61,0.91,1,0.98,0.83,1,0.96,0.74,1,0.96,0.89,1.33,1.15,0.83,0.72,0.61,0.63,0.8,,,,
2013,03,00400050,Braintree,"Donald Ross",MTH,46,,,0.93,0.93,0.74,0.87,0.74,0.87,0.87,1.63,0.8,0.96,0.65,0.78,0.13,0.93,0.65,0.39,0.87,1.74,0.83,0.78,0.87,0.98,0.96,0.85,0.87,1.67,0.57,0.74,1,0.76,0.65,0.85,1.59,0.65,0.83,0.67,,,,,,,,,
2013,04,00400050,Braintree,"Donald Ross",ELA,54,7.35,6.96,0.81,0.83,0.96,0.87,0.91,0.98,2.57,0.89,0.91,0.89,0.89,0.81,2.56,0.83,0.7,0.98,1,0.85,0.93,0.98,0.89,0.87,0.91,0.94,0.8,0.87,0.87,0.87,2.13,0.89,0.85,0.78,0.83,0.83,1,0.85,0.67,0.98,0.96,2.48,,,,,
2013,04,00400050,Braintree,"Donald Ross",MTH,54,,,0.98,0.94,1,0.85,0.96,0.91,2.37,0.94,0.98,0.93,0.91,0.67,1,0.89,0.91,0.96,0.56,1,0.74,0.94,2.46,0.93,0.7,0.96,0.87,0.83,0.93,0.96,0.98,2.61,1,0.85,0.78,0.54,0.81,0.91,2.31,0.93,1,0.81,0.91,0.76,,,
2013,05,00400050,Braintree,"Donald Ross",ELA,54,,,0.69,0.91,0.91,0.57,0.83,0.85,1.59,0.87,0.8,0.44,0.46,0.72,0.78,0.91,0.87,0.93,0.85,2.39,0.94,0.63,0.48,0.67,0.87,2.2,0.93,0.76,0.83,0.85,0.63,0.76,0.93,0.93,0.8,0.83,2.24,0.54,0.69,0.89,0.89,0.76,,,,,
2013,05,00400050,Braintree,"Donald Ross",MTH,54,,,0.94,0.85,0.94,0.61,2.17,0.85,0.94,0.61,0.43,0.85,0.94,0.94,0.83,0.87,0.7,0.85,0.76,0.87,2,0.59,0.65,0.94,0.74,0.8,0.81,0.94,0.69,0.83,0.87,0.85,0.61,2.35,0.94,0.91,0.87,0.89,0.94,0.8,0.76,0.78,0.78,2.78,,,
2013,05,00400050,Braintree,"Donald Ross",SCI,54,,,0.89,0.59,0.78,0.87,0.87,0.81,0.94,0.69,0.98,2.63,0.39,0.85,0.93,0.93,0.56,0.83,0.8,0.83,0.85,0.69,2.07,0.94,0.93,0.76,0.76,0.78,0.83,0.56,0.76,1.74,0.98,0.93,0.85,0.81,0.89,0.81,0.89,0.76,0.96,0.93,0.83,3.06,,,
2013,06,00400305,Braintree,"East Middle School",ELA,238,,,0.96,0.71,0.98,0.87,0.85,2.91,0.84,0.66,0.97,0.73,0.83,0.79,2.57,0.79,0.79,0.86,0.83,0.95,0.79,0.95,0.71,0.79,0.77,2.58,0.93,0.44,0.84,0.56,0.67,0.89,0.67,0.66,0.74,0.86,2.15,0.88,0.73,0.6,0.93,0.73,,,,,
2013,06,00400305,Braintree,"East Middle School",MTH,237,,,0.62,0.93,0.84,0.87,0.78,0.71,0.92,0.78,0.46,0.7,3.35,0.77,0.46,0.57,0.93,0.98,0.55,3.59,0.96,0.65,0.77,0.91,0.92,0.93,0.87,3.23,0.94,0.94,0.87,0.92,0.94,0.88,0.85,0.86,0.77,0.76,0.46,0.66,0.82,0.7,0.76,2.92,,,
2013,07,00400305,Braintree,"East Middle School",ELA,229,7.84,7.4,0.76,0.79,0.92,0.79,0.86,0.72,0.97,3.1,0.98,0.9,0.82,0.79,0.85,2.86,0.96,0.89,0.84,0.73,0.92,0.81,0.95,0.77,2.8,0.9,0.82,0.82,0.86,0.93,0.85,0.92,0.71,0.92,0.89,2.85,0.87,0.85,0.69,0.86,0.95,0.87,,,,,
2013,07,00400305,Braintree,"East Middle School",MTH,226,,,0.93,0.91,0.77,0.88,0.78,0.96,3.46,0.92,0.82,0.81,0.83,0.77,0.64,0.91,0.6,0.62,0.7,0.89,0.97,0.83,2.31,0.82,0.97,0.68,0.63,0.51,0.94,0.64,0.83,0.82,2.8,0.93,0.89,0.94,0.95,0.45,0.77,0.76,0.93,3.04,0.95,0.78,,,
2013,08,00400305,Braintree,"East Middle School",ELA,207,,,0.78,0.85,0.84,0.57,0.93,0.72,0.84,3.03,0.87,0.74,0.84,0.88,0.93,0.98,0.85,0.83,0.59,0.69,3.13,0.82,0.85,0.79,0.83,3.25,0.64,0.94,0.97,0.84,0.96,0.78,0.92,0.92,0.71,0.83,3.38,0.93,0.72,0.69,0.57,0.68,,,,,
2013,08,00400305,Braintree,"East Middle School",MTH,208,,,0.97,0.84,0.82,0.54,0.55,0.89,0.73,0.69,0.8,0.57,2.34,0.95,0.86,0.99,0.92,0.64,0.96,0.52,0.84,3.23,0.78,0.93,0.64,0.95,0.49,0.95,0.88,1.54,0.81,0.68,0.56,0.94,0.92,0.79,0.94,0.97,0.68,0.7,0.89,0.97,0.59,3.03,,,
2013,08,00400305,Braintree,"East Middle School",SCI,208,,,0.93,0.86,0.72,0.8,0.77,0.53,0.61,0.96,3.51,2.12,0.89,0.88,0.79,0.51,0.84,0.95,0.95,0.38,0.51,0.66,0.64,0.88,0.95,0.91,0.43,0.59,0.96,0.55,0.61,0.96,0.94,0.89,0.97,0.43,0.94,0.99,0.71,0.57,0.57,0.65,1.75,2.88,,,
2013,06,00400310,Braintree,"South Middle School",ELA,194,,,0.94,0.7,0.97,0.83,0.84,2.84,0.84,0.59,0.95,0.78,0.77,0.73,2.59,0.74,0.85,0.84,0.79,0.97,0.83,0.93,0.69,0.79,0.82,2.65,0.86,0.39,0.82,0.58,0.64,0.86,0.63,0.61,0.77,0.79,2.11,0.9,0.69,0.63,0.94,0.73,,,,,
2013,06,00400310,Braintree,"South Middle School",MTH,194,,,0.74,0.82,0.85,0.91,0.53,0.64,0.92,0.72,0.55,0.59,3.22,0.54,0.61,0.49,0.9,0.98,0.59,3.6,0.98,0.7,0.7,0.83,0.9,0.93,0.86,3.14,0.9,0.92,0.81,0.96,0.9,0.91,0.89,0.85,0.66,0.66,0.36,0.77,0.76,0.72,0.88,3.01,,,
2013,07,00400310,Braintree,"South Middle School",ELA,214,8.15,7.49,0.74,0.78,0.88,0.81,0.86,0.68,0.96,2.92,0.95,0.92,0.85,0.78,0.77,2.6,0.94,0.94,0.81,0.66,0.92,0.75,0.91,0.66,2.57,0.87,0.86,0.79,0.86,0.92,0.84,0.87,0.72,0.86,0.93,2.75,0.85,0.9,0.61,0.81,0.93,0.72,,,,,
2013,07,00400310,Braintree,"South Middle School",MTH,214,,,0.75,0.9,0.73,0.68,0.68,0.96,3.39,0.89,0.74,0.78,0.86,0.69,0.66,0.76,0.38,0.42,0.53,0.85,0.87,0.85,2.26,0.81,0.97,0.71,0.52,0.48,0.95,0.51,0.78,0.79,2.87,0.87,0.82,0.96,0.95,0.41,0.72,0.76,0.93,2.88,0.96,0.77,,,
2013,08,00400310,Braintree,"South Middle School",ELA,218,,,0.79,0.81,0.85,0.6,0.92,0.74,0.86,2.7,0.86,0.73,0.8,0.89,0.93,0.94,0.66,0.9,0.66,0.75,2.7,0.81,0.87,0.82,0.85,2.9,0.69,0.93,0.99,0.87,0.91,0.77,0.89,0.93,0.79,0.84,2.85,0.96,0.66,0.74,0.54,0.77,,,,,
2013,08,00400310,Braintree,"South Middle School",MTH,218,,,0.94,0.71,0.88,0.53,0.79,0.88,0.79,0.72,0.84,0.77,2.33,0.93,0.92,0.98,0.96,0.65,0.94,0.5,0.86,3.13,0.83,0.91,0.72,0.94,0.47,0.94,0.73,2,0.89,0.73,0.7,0.96,0.94,0.71,0.94,0.94,0.73,0.75,0.94,0.94,0.62,3.15,,,
2013,08,00400310,Braintree,"South Middle School",SCI,217,,,0.95,0.87,0.81,0.87,0.87,0.57,0.59,0.96,3.25,2.36,0.97,0.82,0.84,0.67,0.85,0.97,0.88,0.6,0.49,0.67,0.59,0.88,0.9,0.94,0.44,0.71,0.94,0.79,0.76,0.96,0.94,0.99,0.96,0.42,0.95,0.96,0.8,0.68,0.6,0.72,1.35,2.85,,,
2013,10,00400505,Braintree,"Braintree High",ELA,367,7.76,7.44,0.94,0.99,0.99,0.79,0.94,0.88,0.93,0.94,2.84,0.86,0.84,0.87,0.9,0.86,0.81,0.75,0.81,2.98,0.78,0.93,0.9,0.87,0.81,0.81,0.84,0.83,3.04,0.92,0.89,0.87,0.86,0.8,0.88,0.91,3.22,0.88,0.84,0.9,0.98,0.86,,,,,
2013,10,00400505,Braintree,"Braintree High",MTH,362,,,0.9,0.77,0.87,0.73,0.78,0.84,0.88,0.88,0.77,0.9,0.71,0.51,0.77,0.83,0.83,0.64,3.38,0.87,0.75,2.46,2.7,0.96,0.87,0.75,0.65,0.8,0.63,0.9,0.38,0.86,3.38,0.72,0.79,0.94,0.32,0.82,0.52,0.96,0.93,0.58,3.4,2.34,,,
2013,HS,00400505,Braintree,"Braintree High",BIO,339,,,0.83,0.88,0.98,0.9,0.96,0.89,0.8,0.71,0.68,0.6,0.73,2.47,0.85,0.89,0.82,0.82,0.79,0.88,0.79,0.71,0.75,0.94,1.6,0.76,0.88,0.83,0.58,0.98,0.88,0.83,0.91,2.52,0.81,0.91,0.96,0.8,0.68,0.58,0.89,0.77,0.87,0.68,0.95,3.08,3
2013,03,00410010,Brewster,"Eddy Elementary",ELA,61,,,0.92,0.84,0.8,0.9,0.72,0.97,0.77,0.9,0.97,0.92,1.51,0.69,0.9,0.98,0.77,0.85,0.87,1.11,0.79,0.93,0.84,0.82,0.92,1.44,0.79,0.98,0.93,0.79,0.92,0.97,0.67,0.9,0.79,0.85,1.21,1.23,0.75,0.8,0.66,0.72,0.9,,,,
2013,03,00410010,Brewster,"Eddy Elementary",MTH,61,,,0.93,0.9,0.84,0.72,0.82,0.95,0.85,1.72,0.89,0.97,0.7,0.75,0.16,0.93,0.31,0.36,0.87,1.7,0.85,0.84,0.89,0.97,0.97,0.85,0.75,1.56,0.75,0.77,0.95,0.77,0.79,0.9,1.39,0.8,0.69,0.7,,,,,,,,,
2013,04,00410010,Brewster,"Eddy Elementary",ELA,74,7.31,6.85,0.74,0.89,0.93,0.74,0.88,0.88,2.49,0.8,0.78,0.81,0.84,0.77,2.08,0.85,0.85,0.96,0.88,0.88,0.92,0.95,0.85,0.73,0.74,0.89,0.7,0.82,0.93,0.76,2,0.74,0.89,0.86,0.88,0.76,0.92,0.82,0.68,0.95,0.91,2.3,,,,,
2013,04,00410010,Brewster,"Eddy Elementary",MTH,74,,,0.96,0.82,0.99,0.78,0.95,0.96,2.26,0.78,0.82,0.88,0.72,0.85,0.99,0.77,0.86,0.86,0.65,0.76,0.7,0.85,2.15,0.91,0.7,0.89,0.66,0.72,0.78,0.96,0.97,2.27,0.97,0.85,0.78,0.39,0.78,0.93,2.28,0.8,0.97,0.78,0.78,0.76,,,
2013,05,00410010,Brewster,"Eddy Elementary",ELA,76,,,0.8,0.89,0.84,0.72,0.91,0.86,1.96,0.93,0.87,0.63,0.63,0.66,0.75,0.91,0.83,0.95,0.83,2.54,0.99,0.75,0.74,0.59,0.87,2.43,0.92,0.8,0.88,0.86,0.61,0.87,0.95,0.91,0.84,0.86,2.29,0.8,0.74,0.89,0.91,0.89,,,,,
2013,05,00410010,Brewster,"Eddy Elementary",MTH,76,,,0.99,0.82,0.79,0.7,2.78,0.75,0.93,0.78,0.66,0.83,0.88,0.95,0.86,0.88,0.68,0.86,0.83,0.89,2.55,0.8,0.63,0.93,0.83,0.79,0.92,0.96,0.74,0.91,0.78,0.87,0.64,2.58,0.76,0.93,0.8,0.91,0.88,0.83,0.72,0.75,0.83,2.62,,,
2013,05,00410010,Brewster,"Eddy Elementary",SCI,76,,,0.91,0.86,0.89,0.87,0.95,0.76,0.67,0.87,1,2.75,0.71,0.84,0.95,0.92,0.63,0.92,0.76,0.75,0.88,0.86,2.54,0.96,0.99,0.66,0.7,0.78,0.89,0.74,0.84,2.51,0.96,0.99,0.89,0.84,0.97,0.86,0.93,0.92,0.96,0.97,0.88,3.12,,,
2013,03,00430005,Brimfield,"Brimfield Elementary",ELA,35,,,0.94,0.89,0.86,0.91,0.66,0.91,0.8,0.77,0.86,1,2.31,0.89,0.94,0.97,0.89,0.8,0.8,1.29,0.66,1,0.89,0.74,0.91,1.43,0.69,0.94,0.83,0.77,0.86,0.94,0.71,0.89,0.86,0.89,1.06,1.2,0.8,0.74,0.57,0.69,0.86,,,,
2013,03,00430005,Brimfield,"Brimfield Elementary",MTH,35,,,1,0.97,0.8,0.83,0.89,0.97,0.89,1.69,0.94,0.97,0.86,0.8,0.49,0.94,0.63,0.49,0.91,1.8,0.8,0.86,0.94,1,1,0.83,0.69,1.77,0.57,0.89,0.97,0.86,0.83,0.94,1.4,0.63,0.83,0.8,,,,,,,,,
2013,04,00430005,Brimfield,"Brimfield Elementary",ELA,35,6.74,6.43,0.69,0.94,0.97,0.74,0.86,0.89,1.83,0.97,0.77,0.83,0.89,0.83,1.6,0.74,0.77,1,0.86,0.83,0.91,0.94,0.97,0.91,0.89,0.83,0.8,0.89,0.97,0.74,1.69,0.77,0.71,0.83,0.83,0.91,0.97,0.89,0.83,1,0.94,1.83,,,,,
2013,04,00430005,Brimfield,"Brimfield Elementary",MTH,35,,,0.97,0.89,1,0.83,0.97,1,2.43,0.83,0.97,0.94,0.71,0.86,1,0.86,0.89,0.97,0.49,0.77,0.63,0.97,2.2,0.94,0.91,0.94,0.83,0.89,0.89,0.97,1,2.83,0.97,0.83,0.89,0.74,0.77,0.94,2.11,0.94,0.97,0.69,0.91,0.97,,,
2013,05,00430005,Brimfield,"Brimfield Elementary",ELA,47,,,0.83,0.94,0.89,0.79,0.91,0.89,1.72,0.98,0.91,0.6,0.72,0.62,0.81,0.98,0.85,0.94,0.98,2.32,1,0.77,0.74,0.66,0.94,1.98,0.98,0.72,0.98,0.89,0.72,0.87,0.98,0.98,0.77,0.89,1.98,0.89,0.57,0.96,0.89,0.89,,,,,
2013,05,00430005,Brimfield,"Brimfield Elementary",MTH,48,,,0.94,0.98,0.83,0.69,2.63,0.98,0.94,0.65,0.56,0.85,0.94,0.94,0.94,0.92,0.69,0.88,0.83,0.83,2.42,0.46,0.65,0.98,0.9,0.79,0.88,0.98,0.75,1,0.88,0.9,0.63,2.71,0.58,0.85,0.79,0.94,0.98,0.75,0.83,0.77,0.81,3.04,,,
2013,05,00430005,Brimfield,"Brimfield Elementary",SCI,48,,,0.92,0.77,0.83,0.94,0.96,0.83,0.98,0.92,1,2.94,0.58,0.85,0.92,0.96,0.79,0.96,0.9,0.79,0.81,0.79,2.69,0.98,0.96,0.65,0.75,0.96,0.83,0.71,0.94,2.75,0.98,0.98,0.94,0.81,1,0.83,0.9,0.92,0.98,0.98,0.85,3.13,,,
2013,06,00430005,Brimfield,"Brimfield Elementary",ELA,44,,,0.91,0.8,0.98,0.89,0.86,2.77,0.89,0.68,0.89,0.73,0.84,0.7,2.25,0.73,0.86,0.91,0.86,0.98,0.82,0.98,0.75,0.93,0.8,2.5,0.91,0.57,0.8,0.5,0.55,0.89,0.66,0.68,0.59,0.86,1.86,0.91,0.61,0.77,0.84,0.75,,,,,
