adminyear,grade,org_code,DistrictName,group,e_enroll,e_standard,e_alt,e_abs,e_med,e_lep,e_afteroct,m_enroll,m_standard,m_alt,m_abs,m_med,m_lep,m_afteroct,s_enroll,s_standard,s_alt,s_abs,s_med,s_lep,s_afteroct,e_ayppart,m_ayppart,s_ayppart
2009,07,01550000,Lexington,Multi-race,18,18,,,,,,18,18,,,,,,,,,,,,,100,100,
2009,07,01550000,Lexington,"LEP/Formerly LEP",20,17,,,,3,,20,17,,,,3,,,,,,,,,100,100,
2009,07,01550000,Lexington,"Special Ed",103,100,2,,1,,,103,100,2,,1,,,,,,,,,,99,99,
2009,08,01550000,Lexington,"All Students",530,517,5,1,1,6,,529,515,5,3,,6,,529,516,5,2,,6,,100,99,100
2009,08,01550000,Lexington,"Low Income",32,31,,,,1,,32,31,,,,1,,32,31,,,,1,,100,100,100
2009,08,01550000,Lexington,Black,23,23,,,,,,23,23,,,,,,23,23,,,,,,100,100,100
2009,08,01550000,Lexington,Asian,155,150,,,,5,,155,150,,,,5,,155,150,,,,5,,100,100,100
2009,08,01550000,Lexington,Hispanic/Latino,17,17,,,,,,17,17,,,,,,17,17,,,,,,100,100,100
2009,08,01550000,Lexington,White,326,318,5,1,1,1,,325,316,5,3,,1,,325,317,5,2,,1,,99,99,99
2009,08,01550000,Lexington,"LEP/Formerly LEP",21,15,,,,6,,21,15,,,,6,,21,15,,,,6,,100,100,100
2009,08,01550000,Lexington,"Special Ed",82,77,5,,,,,82,75,5,2,,,,82,76,5,1,,,,100,98,99
2009,10,01550000,Lexington,"All Students",524,495,3,10,7,1,,522,496,3,4,7,1,,522,459,2,11,7,1,42,97,98,97
2009,10,01550000,Lexington,"Low Income",31,29,,1,1,,,31,30,,,1,,,31,26,,,,,5,94,97,100
2009,10,01550000,Lexington,Black,18,16,,1,1,,,18,17,,1,,,,18,15,,1,,,2,89,94,94
2009,10,01550000,Lexington,Asian,111,107,,3,,,,111,110,,,,,,111,92,,4,,,15,97,100,96
2009,10,01550000,Lexington,Hispanic/Latino,22,21,,1,,,,21,21,,,,,,21,18,,,,,3,95,100,100
2009,10,01550000,Lexington,White,354,332,3,5,6,1,,353,329,3,3,7,1,,353,318,2,5,7,1,20,97,97,97
2009,10,01550000,Lexington,Multi-race,18,18,,,,,,18,18,,,,,,18,15,,1,,,2,100,100,94
2009,10,01550000,Lexington,"LEP/Formerly LEP",10,4,,5,,1,,10,9,,,,1,,10,2,,,,1,7,50,100,100
2009,10,01550000,Lexington,"Special Ed",83,69,3,3,1,,,81,67,3,2,2,,,82,67,2,5,2,,6,95,95,91
2009,03,01570000,Lincoln,"All Students",128,128,,,,,,128,128,,,,,,,,,,,,,100,100,
2009,03,01570000,Lincoln,"Low Income",24,24,,,,,,24,24,,,,,,,,,,,,,100,100,
2009,03,01570000,Lincoln,Black,14,14,,,,,,14,14,,,,,,,,,,,,,100,100,
2009,03,01570000,Lincoln,Hispanic/Latino,16,16,,,,,,16,16,,,,,,,,,,,,,100,100,
2009,03,01570000,Lincoln,White,81,81,,,,,,81,81,,,,,,,,,,,,,100,100,
2009,03,01570000,Lincoln,"Special Ed",13,13,,,,,,13,13,,,,,,,,,,,,,100,100,
2009,04,01570000,Lincoln,"All Students",146,145,,1,,,,146,146,,,,,,,,,,,,,99,100,
2009,04,01570000,Lincoln,"Low Income",24,24,,,,,,24,24,,,,,,,,,,,,,100,100,
2009,04,01570000,Lincoln,Black,19,19,,,,,,19,19,,,,,,,,,,,,,100,100,
2009,04,01570000,Lincoln,Asian,13,13,,,,,,13,13,,,,,,,,,,,,,100,100,
2009,04,01570000,Lincoln,Hispanic/Latino,13,13,,,,,,13,13,,,,,,,,,,,,,100,100,
2009,04,01570000,Lincoln,White,91,90,,1,,,,90,90,,,,,,,,,,,,,99,100,
2009,04,01570000,Lincoln,"LEP/Formerly LEP",12,12,,,,,,12,12,,,,,,,,,,,,,100,100,
2009,04,01570000,Lincoln,"Special Ed",18,18,,,,,,18,18,,,,,,,,,,,,,100,100,
2009,05,01570000,Lincoln,"All Students",104,104,,,,,,105,105,,,,,,105,105,,,,,,100,100,100
2009,05,01570000,Lincoln,"Low Income",14,14,,,,,,14,14,,,,,,14,14,,,,,,100,100,100
2009,05,01570000,Lincoln,Black,14,14,,,,,,14,14,,,,,,14,14,,,,,,100,100,100
2009,05,01570000,Lincoln,White,69,69,,,,,,69,69,,,,,,69,69,,,,,,100,100,100
2009,05,01570000,Lincoln,"Special Ed",11,11,,,,,,11,11,,,,,,11,11,,,,,,100,100,100
2009,06,01570000,Lincoln,"All Students",139,136,3,,,,,140,136,3,,1,,,,,,,,,,100,99,
2009,06,01570000,Lincoln,"Low Income",16,16,,,,,,16,16,,,,,,,,,,,,,100,100,
2009,06,01570000,Lincoln,Black,14,14,,,,,,14,14,,,,,,,,,,,,,100,100,
2009,06,01570000,Lincoln,Hispanic/Latino,13,13,,,,,,13,13,,,,,,,,,,,,,100,100,
2009,06,01570000,Lincoln,White,95,93,2,,,,,95,92,2,,1,,,,,,,,,,100,99,
2009,06,01570000,Lincoln,"Special Ed",23,20,3,,,,,23,20,3,,,,,,,,,,,,100,100,
2009,07,01570000,Lincoln,"All Students",112,112,,,,,,111,111,,,,,,,,,,,,,100,100,
2009,07,01570000,Lincoln,Black,15,15,,,,,,15,15,,,,,,,,,,,,,100,100,
2009,07,01570000,Lincoln,Hispanic/Latino,13,13,,,,,,12,12,,,,,,,,,,,,,100,100,
2009,07,01570000,Lincoln,White,74,74,,,,,,73,73,,,,,,,,,,,,,100,100,
2009,07,01570000,Lincoln,"Special Ed",18,18,,,,,,17,17,,,,,,,,,,,,,100,100,
2009,08,01570000,Lincoln,"All Students",121,117,2,1,1,,,122,119,2,1,,,,122,118,2,1,1,,,98,99,98
2009,08,01570000,Lincoln,"Low Income",13,12,,1,,,,13,13,,,,,,13,13,,,,,,92,100,100
2009,08,01570000,Lincoln,Black,13,13,,,,,,13,13,,,,,,13,13,,,,,,100,100,100
2009,08,01570000,Lincoln,Hispanic/Latino,10,10,,,,,,10,10,,,,,,10,10,,,,,,100,100,100
2009,08,01570000,Lincoln,White,84,81,2,,1,,,84,81,2,1,,,,84,81,2,1,,,,99,99,99
2009,08,01570000,Lincoln,"Special Ed",27,23,2,1,1,,,27,24,2,1,,,,27,24,2,1,,,,93,96,96
2009,03,01580000,Littleton,"All Students",133,133,,,,,,133,133,,,,,,,,,,,,,100,100,
2009,03,01580000,Littleton,White,125,125,,,,,,125,125,,,,,,,,,,,,,100,100,
2009,03,01580000,Littleton,"Special Ed",24,24,,,,,,24,24,,,,,,,,,,,,,100,100,
2009,04,01580000,Littleton,"All Students",138,136,,1,1,,,138,138,,,,,,,,,,,,,99,100,
2009,04,01580000,Littleton,White,131,130,,,1,,,131,131,,,,,,,,,,,,,99,100,
2009,04,01580000,Littleton,"Special Ed",25,24,,,1,,,25,25,,,,,,,,,,,,,96,100,
2009,05,01580000,Littleton,"All Students",120,120,,,,,,120,120,,,,,,120,119,1,,,,,100,100,100
2009,05,01580000,Littleton,White,117,117,,,,,,117,117,,,,,,117,116,1,,,,,100,100,100
2009,05,01580000,Littleton,"Special Ed",19,19,,,,,,19,19,,,,,,19,18,1,,,,,100,100,100
2009,06,01580000,Littleton,"All Students",140,139,1,,,,,141,140,1,,,,,,,,,,,,100,100,
2009,06,01580000,Littleton,White,132,131,1,,,,,132,131,1,,,,,,,,,,,,100,100,
2009,06,01580000,Littleton,"Special Ed",27,26,1,,,,,27,26,1,,,,,,,,,,,,100,100,
2009,07,01580000,Littleton,"All Students",122,118,4,,,,,122,118,4,,,,,,,,,,,,100,100,
2009,07,01580000,Littleton,White,115,111,4,,,,,115,111,4,,,,,,,,,,,,100,100,
2009,07,01580000,Littleton,"Special Ed",27,23,4,,,,,27,23,4,,,,,,,,,,,,100,100,
2009,08,01580000,Littleton,"All Students",105,104,,1,,,,107,106,,1,,,,107,106,,1,,,,99,99,99
2009,08,01580000,Littleton,White,90,89,,1,,,,91,91,,,,,,91,91,,,,,,99,100,100
2009,08,01580000,Littleton,"Special Ed",11,11,,,,,,11,11,,,,,,11,11,,,,,,100,100,100
2009,10,01580000,Littleton,"All Students",98,97,,,,,,97,96,,,,,,98,91,,,,,7,100,100,100
2009,10,01580000,Littleton,White,95,94,,,,,,94,93,,,,,,95,89,,,,,6,100,100,100
2009,10,01580000,Littleton,"Special Ed",14,14,,,,,,14,14,,,,,,14,14,,,,,,100,100,100
2009,03,01590000,Longmeadow,"All Students",213,213,,,,,,214,212,,2,,,,,,,,,,,100,99,
2009,03,01590000,Longmeadow,"Low Income",10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2009,03,01590000,Longmeadow,Asian,16,16,,,,,,16,16,,,,,,,,,,,,,100,100,
2009,03,01590000,Longmeadow,White,186,186,,,,,,186,184,,2,,,,,,,,,,,100,99,
2009,03,01590000,Longmeadow,"Special Ed",45,45,,,,,,45,45,,,,,,,,,,,,,100,100,
2009,04,01590000,Longmeadow,"All Students",225,221,3,1,,,,225,222,2,1,,,,,,,,,,,100,100,
2009,04,01590000,Longmeadow,"Low Income",15,15,,,,,,15,15,,,,,,,,,,,,,100,100,
2009,04,01590000,Longmeadow,White,205,201,3,1,,,,205,202,2,1,,,,,,,,,,,100,100,
2009,04,01590000,Longmeadow,"Special Ed",41,38,3,,,,,41,39,2,,,,,,,,,,,,100,100,
2009,05,01590000,Longmeadow,"All Students",268,263,4,,1,,,267,263,3,,1,,,267,263,3,1,,,,100,100,100
2009,05,01590000,Longmeadow,Black,11,10,1,,,,,11,11,,,,,,11,11,,,,,,100,100,100
2009,05,01590000,Longmeadow,White,242,238,3,,1,,,241,237,3,,1,,,241,237,3,1,,,,100,100,100
2009,05,01590000,Longmeadow,"Special Ed",56,51,4,,1,,,56,52,3,,1,,,56,52,3,1,,,,98,98,98
2009,06,01590000,Longmeadow,"All Students",239,233,4,2,,,,239,232,4,2,1,,,,,,,,,,99,99,
2009,06,01590000,Longmeadow,"Low Income",15,15,,,,,,15,15,,,,,,,,,,,,,100,100,
2009,06,01590000,Longmeadow,Asian,14,12,,2,,,,14,13,,1,,,,,,,,,,,86,93,
2009,06,01590000,Longmeadow,White,213,209,4,,,,,213,207,4,1,1,,,,,,,,,,100,99,
2009,06,01590000,Longmeadow,"Special Ed",43,39,4,,,,,43,37,4,1,1,,,,,,,,,,100,95,
2009,07,01590000,Longmeadow,"All Students",236,234,1,1,,,,235,233,1,1,,,,,,,,,,,100,100,
2009,07,01590000,Longmeadow,Asian,17,17,,,,,,17,17,,,,,,,,,,,,,100,100,
2009,07,01590000,Longmeadow,White,212,210,1,1,,,,211,209,1,1,,,,,,,,,,,100,100,
2009,07,01590000,Longmeadow,"Special Ed",47,45,1,1,,,,47,45,1,1,,,,,,,,,,,98,98,
2009,08,01590000,Longmeadow,"All Students",267,262,2,3,,,,267,264,2,1,,,,266,263,2,1,,,,99,100,100
2009,08,01590000,Longmeadow,"Low Income",11,11,,,,,,11,11,,,,,,11,11,,,,,,100,100,100
2009,08,01590000,Longmeadow,Asian,18,15,1,2,,,,18,16,1,1,,,,18,16,1,1,,,,89,94,94
2009,08,01590000,Longmeadow,White,236,234,1,1,,,,236,235,1,,,,,235,234,1,,,,,100,100,100
2009,08,01590000,Longmeadow,"Special Ed",38,35,2,1,,,,38,36,2,,,,,37,35,2,,,,,97,100,100
2009,10,01590000,Longmeadow,"All Students",258,256,1,1,,,,259,254,1,3,,,,258,248,1,,,,9,100,99,100
2009,10,01590000,Longmeadow,"Low Income",11,11,,,,,,11,11,,,,,,11,11,,,,,,100,100,100
2009,10,01590000,Longmeadow,Asian,19,19,,,,,,19,19,,,,,,19,19,,,,,,100,100,100
2009,10,01590000,Longmeadow,White,225,223,1,1,,,,226,221,1,3,,,,225,216,1,,,,8,100,99,100
2009,10,01590000,Longmeadow,"Special Ed",44,42,1,1,,,,45,42,1,2,,,,44,40,1,,,,3,98,96,100
2009,03,01600000,Lowell,"All Students",1104,1074,18,2,,10,,1112,1081,17,1,,13,,,,,,,,,100,100,
2009,03,01600000,Lowell,"Low Income",770,745,15,1,,9,,773,748,14,,,11,,,,,,,,,100,100,
2009,03,01600000,Lowell,Black,67,65,,,,2,,68,65,,,,3,,,,,,,,,100,100,
2009,03,01600000,Lowell,Asian,328,319,6,,,3,,329,321,5,,,3,,,,,,,,,100,100,
2009,03,01600000,Lowell,Hispanic/Latino,276,265,5,1,,5,,281,269,5,,,7,,,,,,,,,100,100,
2009,03,01600000,Lowell,White,422,414,7,1,,,,424,416,7,1,,,,,,,,,,,100,100,
2009,03,01600000,Lowell,"LEP/Formerly LEP",543,525,7,1,,10,,547,528,6,,,13,,,,,,,,,100,100,
2009,03,01600000,Lowell,"Special Ed",158,139,18,1,,,,160,141,17,1,,1,,,,,,,,,99,99,
2009,04,01600000,Lowell,"All Students",1017,971,21,8,4,13,,1020,979,21,1,3,16,,,,,,,,,99,100,
2009,04,01600000,Lowell,"Low Income",722,686,16,5,2,13,,726,690,17,1,2,16,,,,,,,,,99,100,
2009,04,01600000,Lowell,Black,62,55,1,1,,5,,63,56,1,,,6,,,,,,,,,98,100,
2009,04,01600000,Lowell,Asian,284,276,2,2,,4,,287,280,2,,,5,,,,,,,,,99,100,
2009,04,01600000,Lowell,Hispanic/Latino,256,242,7,2,2,3,,255,244,7,,1,3,,,,,,,,,98,100,
2009,04,01600000,Lowell,White,399,382,11,3,2,1,,399,385,11,,2,1,,,,,,,,,99,99,
2009,04,01600000,Lowell,Multi-race,15,15,,,,,,15,14,,1,,,,,,,,,,,100,93,
2009,04,01600000,Lowell,"LEP/Formerly LEP",500,476,6,4,1,13,,502,480,6,,,16,,,,,,,,,99,100,
2009,04,01600000,Lowell,"Special Ed",201,173,21,4,2,1,,200,175,21,1,2,1,,,,,,,,,97,99,
2009,05,01600000,Lowell,"All Students",999,969,15,5,2,8,,1000,971,15,1,1,12,,1000,971,15,2,1,11,,99,100,100
2009,05,01600000,Lowell,"Low Income",724,700,11,4,2,7,,725,701,11,1,1,11,,725,701,11,2,1,10,,99,100,100
2009,05,01600000,Lowell,Black,65,60,3,,,2,,66,60,3,,,3,,66,60,3,,,3,,100,100,100
2009,05,01600000,Lowell,Asian,276,272,2,1,,1,,277,273,2,,,2,,276,273,2,,,1,,100,100,100
2009,05,01600000,Lowell,Hispanic/Latino,263,250,4,4,1,4,,261,250,4,1,1,5,,261,249,4,2,1,5,,98,99,99
2009,05,01600000,Lowell,White,388,380,6,,1,1,,388,380,6,,,2,,389,381,6,,,2,,100,100,100
2009,05,01600000,Lowell,"LEP/Formerly LEP",414,403,3,1,,7,,413,401,3,,,9,,411,400,3,,,8,,100,100,100
2009,05,01600000,Lowell,"Special Ed",201,183,15,1,1,1,,199,183,15,,,1,,201,185,15,,,1,,99,100,100
2009,06,01600000,Lowell,"All Students",1011,968,20,4,2,17,,1002,962,21,1,1,17,,,,,,,,,99,100,
2009,06,01600000,Lowell,"Low Income",725,689,16,3,2,15,,716,683,17,,1,15,,,,,,,,,99,100,
2009,06,01600000,Lowell,Black,76,68,2,,,6,,76,68,2,,,6,,,,,,,,,100,100,
2009,06,01600000,Lowell,Asian,265,258,2,,,5,,263,256,2,,,5,,,,,,,,,100,100,
2009,06,01600000,Lowell,Hispanic/Latino,253,237,7,3,2,4,,249,236,7,1,1,4,,,,,,,,,98,99,
2009,06,01600000,Lowell,White,410,398,9,1,,2,,407,395,10,,,2,,,,,,,,,100,100,
2009,06,01600000,Lowell,"LEP/Formerly LEP",388,365,4,2,,17,,382,361,4,,,17,,,,,,,,,99,100,
2009,06,01600000,Lowell,"Special Ed",209,184,20,3,2,,,203,180,21,1,1,,,,,,,,,,98,99,
2009,07,01600000,Lowell,"All Students",1138,1082,25,13,6,12,,1129,1079,25,9,3,13,,,,,,,,,98,99,
2009,07,01600000,Lowell,"Low Income",811,768,15,11,5,12,,801,764,15,8,2,12,,,,,,,,,98,99,
2009,07,01600000,Lowell,Black,72,62,2,,1,7,,73,63,2,,1,7,,,,,,,,,99,99,
2009,07,01600000,Lowell,Asian,281,273,2,5,1,,,280,275,2,2,1,,,,,,,,,,98,99,
2009,07,01600000,Lowell,Hispanic/Latino,310,293,7,5,1,4,,309,291,7,5,1,5,,,,,,,,,98,98,
2009,07,01600000,Lowell,White,469,448,14,3,3,1,,461,445,14,1,,1,,,,,,,,,99,100,
2009,07,01600000,Lowell,"LEP/Formerly LEP",388,361,8,6,3,10,,385,359,8,4,3,11,,,,,,,,,98,98,
2009,07,01600000,Lowell,"Special Ed",227,195,25,4,3,,,214,183,25,4,2,,,,,,,,,,97,97,
2009,08,01600000,Lowell,"All Students",1107,1077,9,7,1,13,,1102,1072,9,6,,15,,1107,1073,8,10,1,15,,99,99,99
2009,08,01600000,Lowell,"Low Income",787,764,5,5,1,12,,783,760,5,4,,14,,788,760,5,8,1,14,,99,99,99
2009,08,01600000,Lowell,Black,76,69,2,1,,4,,76,69,2,1,,4,,76,69,2,1,,4,,99,99,99
2009,08,01600000,Lowell,Asian,311,303,3,1,,4,,310,298,3,3,,6,,312,298,3,4,1,6,,100,99,98
2009,08,01600000,Lowell,Hispanic/Latino,266,258,1,1,1,5,,266,259,1,1,,5,,267,259,1,2,,5,,99,100,99
2009,08,01600000,Lowell,White,441,434,3,4,,,,439,435,3,1,,,,441,436,2,3,,,,99,100,99
2009,08,01600000,Lowell,Multi-race,11,11,,,,,,10,10,,,,,,10,10,,,,,,100,100,100
2009,08,01600000,Lowell,"LEP/Formerly LEP",383,368,3,1,1,10,,379,363,3,3,,10,,383,364,3,5,1,10,,99,99,98
2009,08,01600000,Lowell,"Special Ed",200,187,9,3,,1,,195,182,9,3,,1,,200,185,8,6,,1,,99,98,97
2009,10,01600000,Lowell,"All Students",873,763,9,38,2,15,,871,785,9,15,2,17,,878,695,5,24,1,17,136,95,98,97
2009,10,01600000,Lowell,"Low Income",491,417,5,26,,12,,490,433,5,8,1,13,,493,386,4,14,,13,76,94,98,97
2009,10,01600000,Lowell,Black,86,79,,3,,,,86,83,,,,,,85,61,,2,,,22,96,100,98
2009,10,01600000,Lowell,Asian,259,234,2,5,,3,,258,231,2,4,1,5,,262,222,2,4,,5,29,98,98,98
2009,10,01600000,Lowell,Hispanic/Latino,207,169,3,12,,9,,205,174,3,5,,9,,205,148,2,9,,9,37,94,97,96
2009,10,01600000,Lowell,White,318,279,4,17,2,3,,319,294,4,6,1,3,,323,262,1,9,1,3,47,94,98,97
2009,10,01600000,Lowell,"LEP/Formerly LEP",275,222,3,13,,14,,274,228,3,6,1,14,,276,213,3,8,,14,38,95,97,97
2009,10,01600000,Lowell,"Special Ed",107,76,9,12,2,,,108,86,9,5,1,,,108,64,5,14,1,,24,86,94,86
2009,03,01610000,Ludlow,"All Students",227,217,6,1,,3,,226,216,6,1,,3,,,,,,,,,100,100,
2009,03,01610000,Ludlow,"Low Income",62,56,4,,,2,,62,56,4,,,2,,,,,,,,,100,100,
2009,03,01610000,Ludlow,Hispanic/Latino,11,11,,,,,,11,11,,,,,,,,,,,,,100,100,
2009,03,01610000,Ludlow,White,207,198,6,1,,2,,207,198,6,1,,2,,,,,,,,,100,100,
2009,03,01610000,Ludlow,"LEP/Formerly LEP",13,10,,,,3,,13,10,,,,3,,,,,,,,,100,100,
2009,03,01610000,Ludlow,"Special Ed",38,31,6,1,,,,38,31,6,1,,,,,,,,,,,97,97,
2009,04,01610000,Ludlow,"All Students",239,234,5,,,,,239,233,5,1,,,,,,,,,,,100,100,
2009,04,01610000,Ludlow,"Low Income",52,50,2,,,,,52,50,2,,,,,,,,,,,,100,100,
2009,04,01610000,Ludlow,Black,10,9,1,,,,,10,9,1,,,,,,,,,,,,100,100,
2009,04,01610000,Ludlow,Hispanic/Latino,14,14,,,,,,14,14,,,,,,,,,,,,,100,100,
2009,04,01610000,Ludlow,White,212,208,4,,,,,212,207,4,1,,,,,,,,,,,100,100,
2009,04,01610000,Ludlow,"Special Ed",43,38,5,,,,,43,37,5,1,,,,,,,,,,,100,98,
2009,05,01610000,Ludlow,"All Students",219,215,3,,,1,,221,217,2,1,,1,,221,217,3,,,1,,100,100,100
2009,05,01610000,Ludlow,"Low Income",62,60,1,,,1,,63,61,,1,,1,,63,61,1,,,1,,100,98,100
2009,05,01610000,Ludlow,Hispanic/Latino,11,10,1,,,,,12,11,1,,,,,12,11,1,,,,,100,100,100
2009,05,01610000,Ludlow,White,202,199,2,,,1,,203,200,1,1,,1,,203,200,2,,,1,,100,100,100
2009,05,01610000,Ludlow,"Special Ed",35,32,3,,,,,36,33,2,1,,,,36,33,3,,,,,100,97,100
2009,06,01610000,Ludlow,"All Students",216,212,4,,,,,216,212,4,,,,,,,,,,,,100,100,
2009,06,01610000,Ludlow,"Low Income",59,56,3,,,,,59,56,3,,,,,,,,,,,,100,100,
2009,06,01610000,Ludlow,Hispanic/Latino,15,15,,,,,,15,15,,,,,,,,,,,,,100,100,
2009,06,01610000,Ludlow,White,195,191,4,,,,,195,191,4,,,,,,,,,,,,100,100,
2009,06,01610000,Ludlow,"Special Ed",44,40,4,,,,,44,40,4,,,,,,,,,,,,100,100,
2009,07,01610000,Ludlow,"All Students",258,254,2,2,,,,259,257,2,,,,,,,,,,,,99,100,
2009,07,01610000,Ludlow,"Low Income",63,61,1,1,,,,63,62,1,,,,,,,,,,,,98,100,
2009,07,01610000,Ludlow,Hispanic/Latino,16,16,,,,,,16,16,,,,,,,,,,,,,100,100,
2009,07,01610000,Ludlow,White,236,232,2,2,,,,237,235,2,,,,,,,,,,,,99,100,
2009,07,01610000,Ludlow,"Special Ed",48,45,2,1,,,,48,46,2,,,,,,,,,,,,98,100,
2009,08,01610000,Ludlow,"All Students",263,258,4,1,,,,264,255,6,2,1,,,263,253,5,3,2,,,100,99,98
2009,08,01610000,Ludlow,"Low Income",60,59,1,,,,,60,59,1,,,,,60,59,1,,,,,100,100,100
2009,08,01610000,Ludlow,Hispanic/Latino,10,10,,,,,,10,10,,,,,,10,10,,,,,,100,100,100
2009,08,01610000,Ludlow,White,246,241,4,1,,,,247,238,6,2,1,,,246,236,5,3,2,,,100,99,98
2009,08,01610000,Ludlow,"Special Ed",55,50,4,1,,,,55,47,6,1,1,,,55,46,5,2,2,,,98,96,93
2009,10,01610000,Ludlow,"All Students",256,241,3,,,,,255,239,3,1,,,,255,230,3,4,,,18,100,100,98
2009,10,01610000,Ludlow,"Low Income",50,44,,,,,,49,43,,,,,,50,42,,1,,,7,100,100,98
2009,10,01610000,Ludlow,Hispanic/Latino,13,13,,,,,,12,12,,,,,,13,9,,,,,4,100,100,100
2009,10,01610000,Ludlow,White,237,223,3,,,,,237,222,3,1,,,,236,216,3,4,,,13,100,100,98
2009,10,01610000,Ludlow,"Special Ed",60,55,3,,,,,59,53,3,1,,,,60,49,3,2,,,6,100,98,97
2009,03,01620000,Lunenburg,"All Students",138,135,2,,,1,,139,136,2,1,,,,,,,,,,,100,99,
2009,03,01620000,Lunenburg,"Low Income",16,16,,,,,,16,16,,,,,,,,,,,,,100,100,
2009,03,01620000,Lunenburg,White,131,128,2,,,1,,132,129,2,1,,,,,,,,,,,100,99,
2009,03,01620000,Lunenburg,"Special Ed",20,18,2,,,,,21,19,2,,,,,,,,,,,,100,100,
2009,04,01620000,Lunenburg,"All Students",122,120,2,,,,,123,121,2,,,,,,,,,,,,100,100,
2009,04,01620000,Lunenburg,"Low Income",12,11,1,,,,,12,11,1,,,,,,,,,,,,100,100,
2009,04,01620000,Lunenburg,White,113,111,2,,,,,114,112,2,,,,,,,,,,,,100,100,
2009,04,01620000,Lunenburg,"Special Ed",27,25,2,,,,,27,25,2,,,,,,,,,,,,100,100,
2009,05,01620000,Lunenburg,"All Students",131,128,3,,,,,130,127,3,,,,,130,127,3,,,,,100,100,100
2009,05,01620000,Lunenburg,"Low Income",11,10,1,,,,,11,10,1,,,,,11,10,1,,,,,100,100,100
2009,05,01620000,Lunenburg,White,123,120,3,,,,,122,119,3,,,,,122,119,3,,,,,100,100,100
2009,05,01620000,Lunenburg,"Special Ed",19,16,3,,,,,19,16,3,,,,,19,16,3,,,,,100,100,100
2009,06,01620000,Lunenburg,"All Students",131,128,3,,,,,131,128,3,,,,,,,,,,,,100,100,
2009,06,01620000,Lunenburg,"Low Income",16,15,1,,,,,16,15,1,,,,,,,,,,,,100,100,
2009,06,01620000,Lunenburg,White,126,123,3,,,,,126,123,3,,,,,,,,,,,,100,100,
2009,06,01620000,Lunenburg,"Special Ed",19,16,3,,,,,19,16,3,,,,,,,,,,,,100,100,
2009,07,01620000,Lunenburg,"All Students",135,131,2,2,,,,135,131,2,2,,,,,,,,,,,99,99,
2009,07,01620000,Lunenburg,"Low Income",16,16,,,,,,16,16,,,,,,,,,,,,,100,100,
2009,07,01620000,Lunenburg,White,126,123,2,1,,,,126,123,2,1,,,,,,,,,,,99,99,
2009,07,01620000,Lunenburg,"Special Ed",20,17,2,1,,,,20,17,2,1,,,,,,,,,,,95,95,
2009,08,01620000,Lunenburg,"All Students",136,135,1,,,,,136,135,1,,,,,136,135,1,,,,,100,100,100
2009,08,01620000,Lunenburg,"Low Income",16,15,1,,,,,16,15,1,,,,,16,15,1,,,,,100,100,100
2009,08,01620000,Lunenburg,White,125,124,1,,,,,125,124,1,,,,,125,124,1,,,,,100,100,100
2009,08,01620000,Lunenburg,"Special Ed",20,19,1,,,,,20,19,1,,,,,20,19,1,,,,,100,100,100
2009,10,01620000,Lunenburg,"All Students",145,133,3,,,,,145,133,3,,,,,146,131,3,4,,,8,100,100,97
2009,10,01620000,Lunenburg,"Low Income",18,15,1,,,,,18,15,1,,,,,18,16,1,,,,1,100,100,100
2009,10,01620000,Lunenburg,White,138,127,2,,,,,138,127,2,,,,,139,125,2,4,,,8,100,100,97
2009,10,01620000,Lunenburg,"Special Ed",15,12,3,,,,,15,12,3,,,,,16,10,3,1,,,2,100,100,94
2009,03,01630000,Lynn,"All Students",1074,1008,40,5,2,19,,1077,1010,41,3,2,21,,,,,,,,,99,100,
2009,03,01630000,Lynn,"Low Income",843,790,30,4,2,17,,846,792,31,2,2,19,,,,,,,,,99,100,
2009,03,01630000,Lynn,Black,136,124,8,,,4,,136,124,8,,,4,,,,,,,,,100,100,
2009,03,01630000,Lynn,Asian,92,88,,1,,3,,92,88,,1,,3,,,,,,,,,99,99,
2009,03,01630000,Lynn,Hispanic/Latino,557,516,27,1,1,12,,560,518,28,,1,13,,,,,,,,,100,100,
2009,03,01630000,Lynn,White,244,235,5,3,1,,,245,236,5,2,1,1,,,,,,,,,98,99,
2009,03,01630000,Lynn,Multi-race,42,42,,,,,,42,42,,,,,,,,,,,,,100,100,
2009,03,01630000,Lynn,"LEP/Formerly LEP",434,395,19,,1,19,,437,395,20,,1,21,,,,,,,,,100,100,
2009,03,01630000,Lynn,"Special Ed",177,133,40,3,1,,,177,134,41,2,,,,,,,,,,,98,99,
2009,04,01630000,Lynn,"All Students",993,925,43,1,1,23,,997,925,43,2,,27,,,,,,,,,100,100,
2009,04,01630000,Lynn,"Low Income",763,711,32,1,1,18,,768,712,32,2,,22,,,,,,,,,100,100,
2009,04,01630000,Lynn,Black,131,120,9,,,2,,132,120,9,,,3,,,,,,,,,100,100,
2009,04,01630000,Lynn,Asian,75,72,2,,,1,,75,71,2,,,2,,,,,,,,,100,100,
2009,04,01630000,Lynn,Hispanic/Latino,490,448,22,1,1,18,,493,449,22,2,,20,,,,,,,,,100,100,
2009,04,01630000,Lynn,White,269,258,9,,,2,,270,259,9,,,2,,,,,,,,,100,100,
2009,04,01630000,Lynn,Multi-race,26,25,1,,,,,26,25,1,,,,,,,,,,,,100,100,
