adminyear,grade,org_code,district,SchoolName,subject,tested,wptopdev,wpconvent,item1,item2,item3,item4,item5,item6,item7,item8,item9,item10,item11,item12,item13,item14,item15,item16,item17,item18,item19,item20,item21,item22,item23,item24,item25,item26,item27,item28,item29,item30,item31,item32,item33,item34,item35,item36,item37,item38,item39,item40,item41,item42,item43,item44,item45
2007,03,00020030,Acton,"Luther Conant",ELA,75,,,0.92,0.99,1,0.95,0.95,0.84,0.96,0.91,0.96,0.96,0.83,0.91,0.79,0.75,0.97,0.91,0.83,0.93,0.91,0.89,3.11,0.89,0.88,0.8,0.99,0.96,0.84,0.84,0.99,0.89,0.87,0.84,2.28,0.91,0.81,0.89,0.87,0.96,0.93,0.93,0.79,0.97,,,
2007,04,00020030,Acton,"Luther Conant",MATH,69,,,0.96,0.93,0.97,0.75,0.93,0.87,0.9,0.86,0.78,3.54,0.83,0.87,3.32,0.9,0.67,0.87,3.29,0.94,0.84,0.87,0.96,0.71,0.91,0.99,0.78,0.8,2.77,0.91,0.57,0.87,3.46,0.91,0.75,0.8,0.83,0.91,0.75,0.99,0.75,,,,,,
2007,04,00020030,Acton,"Luther Conant",ELA,69,8.64,7.68,1,0.97,0.96,0.97,0.88,0.74,0.93,2.71,1,1,0.9,0.88,0.94,0.9,0.88,0.93,2.01,0.94,0.99,0.91,0.97,0.96,0.9,0.97,0.86,1.83,0.8,0.93,0.9,0.83,0.94,0.84,0.9,0.94,2.1,0.97,0.97,0.9,0.8,0.87,,,,,
2007,05,00020030,Acton,"Luther Conant",MATH,70,,,0.97,0.96,0.83,0.91,0.81,0.91,0.9,0.87,0.83,3.71,0.89,0.83,3.24,0.89,0.69,0.86,2.46,0.97,0.99,0.79,0.91,0.84,0.9,0.86,0.8,0.89,3.46,0.84,0.7,0.93,3.16,0.96,0.54,0.8,0.86,0.81,0.9,0.79,0.77,,,,,,
2007,05,00020030,Acton,"Luther Conant",ELA,70,,,0.84,0.77,0.84,0.96,0.96,0.9,0.89,0.87,2.83,0.94,0.91,0.87,0.93,0.9,0.9,0.86,0.84,3.27,1,0.97,0.96,0.91,0.87,0.9,0.97,0.96,2.84,0.94,0.91,0.87,0.91,0.91,0.79,0.94,0.84,2.5,0.91,0.89,0.84,0.94,,,,,
2007,05,00020030,Acton,"Luther Conant",SCI,70,,,0.94,0.97,0.99,0.89,0.81,0.71,0.93,0.93,0.99,0.79,0.83,0.6,0.81,0.79,0.93,0.84,0.69,2.6,2.7,0.86,0.94,0.89,0.91,0.64,0.84,0.87,0.57,0.81,0.84,0.79,0.93,0.7,0.93,0.84,0.83,0.91,2.83,2.83,3.19,,,,,,
2007,06,00020030,Acton,"Luther Conant",MATH,67,,,1,0.91,0.91,0.75,0.97,0.61,0.88,0.88,0.94,3.64,0.64,0.39,3.57,0.97,0.97,0.91,2.75,0.97,0.97,0.9,0.93,0.96,0.85,0.85,0.9,0.96,3.85,0.84,0.72,0.75,3.25,0.96,0.88,0.9,0.9,0.93,0.81,0.94,0.94,,,,,,
2007,06,00020030,Acton,"Luther Conant",ELA,67,,,0.97,0.93,0.99,1,0.97,0.88,0.99,1,3,0.93,0.99,0.99,0.91,1,0.87,0.84,0.75,2.73,0.9,1,0.94,0.91,0.85,1,0.85,0.94,3.07,0.94,0.93,0.94,0.81,0.87,0.96,0.97,0.88,3.3,0.94,0.75,0.87,0.84,,,,,
2007,03,00030025,Acushnet,"Acushnet Elementary Sch",MATH,131,,,0.95,0.83,0.85,0.8,0.82,0.85,1.31,0.76,0.83,0.78,0.91,0.79,0.72,0.54,0.9,1.16,0.98,0.92,0.79,0.36,0.97,0.64,1.26,0.95,0.52,0.73,0.83,0.83,0.75,1.5,0.77,0.74,0.86,0.9,1.27,,,,,,,,,,
2007,03,00030025,Acushnet,"Acushnet Elementary Sch",ELA,131,,,0.87,0.98,0.89,0.88,0.91,0.87,0.8,0.85,0.87,0.83,0.66,0.9,0.73,0.54,0.93,0.88,0.79,0.85,0.87,0.85,2.53,0.82,0.83,0.69,0.95,0.91,0.82,0.62,0.95,0.89,0.85,0.82,2.07,0.7,0.69,0.83,0.75,0.76,0.9,0.87,0.69,0.92,,,
2007,04,00030025,Acushnet,"Acushnet Elementary Sch",MATH,109,,,0.91,0.84,0.9,0.59,0.79,0.78,0.94,0.78,0.61,3.31,0.69,0.65,2.63,0.85,0.5,0.88,2.63,0.89,0.77,0.73,0.83,0.81,0.83,0.87,0.64,0.71,2.44,0.93,0.5,0.79,2.87,0.88,0.65,0.76,0.79,0.84,0.77,0.86,0.81,,,,,,
2007,04,00030025,Acushnet,"Acushnet Elementary Sch",ELA,109,7.28,6.65,0.92,0.93,0.91,0.94,0.83,0.57,0.87,2.21,0.94,0.94,0.84,0.75,0.93,0.86,0.8,0.85,1.84,0.93,0.98,0.87,0.85,0.92,0.79,0.96,0.79,1.61,0.74,0.72,0.83,0.69,0.72,0.72,0.85,0.83,1.94,0.97,0.88,0.76,0.82,0.69,,,,,
2007,05,00030305,Acushnet,"Albert F Ford Middle Sch",MATH,108,,,0.96,0.97,0.93,0.84,0.88,0.81,0.84,0.81,0.79,3.28,0.83,0.82,2.98,0.67,0.67,0.82,1.4,0.92,0.81,0.71,0.69,0.56,0.82,0.89,0.65,0.83,2.94,0.78,0.49,0.77,1.81,0.86,0.49,0.66,0.68,0.76,0.88,0.73,0.62,,,,,,
2007,05,00030305,Acushnet,"Albert F Ford Middle Sch",ELA,108,,,0.84,0.68,0.8,0.83,0.84,0.83,0.85,0.8,2.14,0.84,0.91,0.86,0.76,0.82,0.81,0.66,0.67,2.61,0.93,0.81,0.9,0.86,0.88,0.88,0.75,0.84,1.98,0.93,0.79,0.69,0.79,0.92,0.81,0.72,0.66,2.01,0.73,0.9,0.81,0.71,,,,,
2007,05,00030305,Acushnet,"Albert F Ford Middle Sch",SCI,108,,,0.84,0.97,0.98,0.71,0.74,0.8,0.87,0.76,0.85,0.66,0.65,0.76,0.75,0.81,0.96,0.86,0.69,1.17,1.49,0.93,0.94,0.55,0.69,0.8,0.77,0.81,0.36,0.87,0.76,0.83,0.96,0.8,0.81,0.81,0.85,0.85,1.52,2,2.76,,,,,,
2007,06,00030305,Acushnet,"Albert F Ford Middle Sch",MATH,117,,,1,0.91,0.69,0.39,0.77,0.38,0.8,0.76,0.85,3,0.21,0.3,3.12,0.72,0.64,0.77,2.22,0.88,0.91,0.82,0.68,0.91,0.67,0.44,0.78,0.9,3.33,0.7,0.46,0.67,2.88,0.84,0.87,0.77,0.72,0.76,0.43,0.74,0.96,,,,,,
2007,06,00030305,Acushnet,"Albert F Ford Middle Sch",ELA,117,,,0.97,0.83,0.94,0.98,0.85,0.76,0.89,0.97,2.28,0.82,0.91,0.91,0.83,0.97,0.8,0.59,0.63,2.06,0.71,0.97,0.8,0.84,0.68,0.94,0.79,0.97,2.35,0.89,0.8,0.78,0.71,0.84,0.85,0.93,0.89,2.72,0.87,0.76,0.79,0.67,,,,,
2007,07,00030305,Acushnet,"Albert F Ford Middle Sch",MATH,131,,,0.88,0.8,0.39,0.74,0.76,0.17,0.55,0.58,2.51,0.54,0.8,0.72,0.91,0.52,0.89,0.92,0.54,0.88,0.4,0.92,0.82,2.76,0.91,0.77,0.64,0.53,0.82,3.15,2.18,0.87,0.45,0.6,0.4,0.57,0.76,0.77,0.73,0.73,2.79,,,,,,
2007,07,00030305,Acushnet,"Albert F Ford Middle Sch",ELA,131,7.24,6.48,0.95,0.95,0.94,0.94,0.7,0.79,0.79,0.86,2.21,0.93,0.83,0.55,0.8,0.79,0.75,0.92,0.89,2.54,0.95,0.82,0.87,0.96,0.92,0.86,0.84,0.87,2.24,0.82,0.92,0.89,0.94,0.9,0.95,0.94,0.87,2.27,0.73,0.87,0.95,0.95,,,,,
2007,08,00030305,Acushnet,"Albert F Ford Middle Sch",MATH,130,,,0.84,0.78,0.81,0.66,0.49,0.68,0.7,0.28,2.41,0.5,0.68,0.56,0.71,0.52,0.6,0.78,0.76,0.47,0.51,0.29,0.86,2.74,0.79,0.87,0.85,0.76,0.76,2.46,1.72,0.68,0.83,0.74,0.78,0.81,0.6,0.31,0.78,0.71,2.31,,,,,,
2007,08,00030305,Acushnet,"Albert F Ford Middle Sch",ELA,130,,,0.83,0.84,0.83,0.83,0.79,0.93,0.82,0.82,2.18,0.88,0.85,0.82,0.89,0.8,0.88,0.78,0.88,0.73,0.89,2.01,0.95,0.85,0.79,0.78,0.62,0.96,0.88,2.1,0.95,0.75,0.65,0.85,0.61,0.75,0.41,1.91,0.68,0.82,0.76,0.63,,,,,
2007,08,00030305,Acushnet,"Albert F Ford Middle Sch",SCI,130,,,0.96,0.82,0.82,0.82,0.75,0.88,0.62,0.72,0.89,0.56,0.53,0.45,0.69,0.8,0.48,0.85,0.7,2.55,2.13,0.85,0.8,0.48,0.42,0.72,0.52,0.68,0.74,0.89,0.76,0.89,0.78,0.66,0.53,0.61,0.65,0.86,1.85,1.8,2.82,,,,,,
2007,03,00050010,Agawam,"Clifford M Granger",MATH,76,,,0.93,0.88,0.88,0.83,0.93,0.92,1.59,0.92,0.96,0.83,0.91,0.95,0.92,0.54,0.87,1.34,0.95,0.92,0.87,0.34,0.89,0.74,1.12,0.95,0.57,0.76,0.76,0.82,0.91,1.87,0.76,0.79,0.93,0.84,1.67,,,,,,,,,,
2007,03,00050010,Agawam,"Clifford M Granger",ELA,76,,,0.79,0.99,0.86,0.88,0.92,0.84,0.82,0.92,0.91,0.86,0.75,0.78,0.64,0.55,0.97,0.89,0.79,0.86,0.8,0.86,2.5,0.76,0.8,0.63,0.84,0.88,0.82,0.63,0.96,0.88,0.82,0.72,2.01,0.75,0.7,0.72,0.78,0.76,0.89,0.87,0.76,0.93,,,
2007,04,00050010,Agawam,"Clifford M Granger",MATH,85,,,0.93,0.88,0.89,0.72,0.78,0.76,0.81,0.82,0.68,3.14,0.71,0.85,2.65,0.88,0.47,0.85,2.82,0.88,0.91,0.8,0.84,0.93,0.81,0.86,0.68,0.68,2.6,0.86,0.56,0.79,2.88,0.94,0.73,0.65,0.93,0.86,0.73,0.91,0.84,,,,,,
2007,04,00050010,Agawam,"Clifford M Granger",ELA,85,7.62,6.85,0.93,0.93,0.98,0.94,0.71,0.62,0.84,2.6,0.94,0.94,0.86,0.86,0.93,0.91,0.89,0.78,2.21,0.87,0.94,0.92,0.87,0.95,0.73,0.93,0.84,1.99,0.69,0.71,0.73,0.61,0.78,0.74,0.81,0.76,2.05,0.99,0.91,0.74,0.72,0.78,,,,,
2007,03,00050020,Agawam,"Benjamin J Phelps",MATH,80,,,0.94,0.78,0.96,0.83,0.86,0.84,1.33,0.83,0.91,0.88,0.89,0.89,0.86,0.56,0.89,1.38,0.98,0.9,0.84,0.53,0.94,0.86,1.23,0.93,0.49,0.88,0.9,0.85,0.89,1.93,0.75,0.85,0.91,0.94,1.58,,,,,,,,,,
2007,03,00050020,Agawam,"Benjamin J Phelps",ELA,80,,,0.76,0.96,0.85,0.86,0.89,0.73,0.84,0.84,0.89,0.84,0.78,0.95,0.69,0.6,0.91,0.76,0.69,0.84,0.78,0.76,2.51,0.73,0.83,0.73,0.88,0.85,0.8,0.51,0.89,0.75,0.71,0.9,2.14,0.66,0.75,0.7,0.69,0.71,0.8,0.83,0.64,0.89,,,
2007,04,00050020,Agawam,"Benjamin J Phelps",MATH,92,,,0.93,0.86,0.72,0.7,0.86,0.67,0.88,0.8,0.68,3.4,0.74,0.78,2.52,0.82,0.45,0.84,2.73,0.95,0.84,0.76,0.78,0.89,0.83,0.86,0.71,0.68,2.37,0.86,0.58,0.79,2.82,0.86,0.6,0.65,0.8,0.85,0.63,0.83,0.76,,,,,,
2007,04,00050020,Agawam,"Benjamin J Phelps",ELA,92,7.76,6.98,0.89,0.93,0.97,0.95,0.85,0.7,0.85,2.61,0.96,0.97,0.88,0.83,0.86,0.84,0.8,0.76,2.05,0.93,0.92,0.83,0.9,0.96,0.79,0.92,0.87,1.87,0.75,0.74,0.74,0.75,0.82,0.73,0.74,0.89,2.09,0.96,0.85,0.75,0.74,0.68,,,,,
2007,03,00050025,Agawam,"Robinson Park",MATH,84,,,0.93,0.83,0.8,0.87,0.8,0.87,1.45,0.85,0.92,0.79,0.88,0.83,0.87,0.62,0.71,1.39,0.95,0.92,0.85,0.24,0.96,0.73,1.33,0.92,0.54,0.8,0.88,0.87,0.8,1.76,0.65,0.76,0.9,0.85,1.37,,,,,,,,,,
2007,03,00050025,Agawam,"Robinson Park",ELA,84,,,0.83,0.94,0.88,0.93,0.9,0.85,0.93,0.85,0.88,0.82,0.75,0.9,0.71,0.49,0.94,0.83,0.7,0.88,0.8,0.85,2.58,0.77,0.74,0.65,0.87,0.9,0.79,0.75,0.96,0.82,0.79,0.89,2.05,0.68,0.71,0.75,0.81,0.73,0.83,0.88,0.73,0.93,,,
2007,04,00050025,Agawam,"Robinson Park",MATH,80,,,0.96,0.83,0.84,0.7,0.83,0.78,0.95,0.7,0.7,3.4,0.68,0.88,2.3,0.7,0.59,0.83,2.9,0.79,0.83,0.88,0.88,0.73,0.84,0.79,0.61,0.55,2.3,0.85,0.49,0.79,2.83,0.89,0.71,0.66,0.89,0.73,0.75,0.81,0.73,,,,,,
2007,04,00050025,Agawam,"Robinson Park",ELA,80,7.1,6.68,0.93,0.84,0.9,0.96,0.8,0.66,0.85,2.16,0.86,0.94,0.8,0.81,0.88,0.9,0.84,0.76,1.88,0.94,0.94,0.88,0.88,0.89,0.68,0.89,0.86,1.76,0.64,0.68,0.73,0.68,0.63,0.68,0.73,0.78,1.96,0.95,0.73,0.69,0.73,0.68,,,,,
2007,03,00050030,Agawam,"James Clark School",MATH,74,,,0.95,0.76,0.86,0.88,0.91,0.81,1.69,0.86,0.96,0.84,0.95,0.82,0.95,0.47,0.8,1.38,0.93,0.93,0.89,0.28,0.91,0.54,1.34,0.92,0.66,0.72,0.72,0.77,0.88,1.84,0.73,0.8,0.91,0.86,1.41,,,,,,,,,,
2007,03,00050030,Agawam,"James Clark School",ELA,75,,,0.8,0.96,0.83,0.77,0.87,0.8,0.84,0.77,0.89,0.76,0.69,0.93,0.56,0.56,0.92,0.81,0.68,0.85,0.68,0.75,2.43,0.85,0.75,0.65,0.83,0.88,0.69,0.68,0.84,0.87,0.73,0.88,2,0.67,0.67,0.69,0.71,0.68,0.71,0.93,0.71,0.87,,,
2007,04,00050030,Agawam,"James Clark School",MATH,71,,,0.93,0.86,0.85,0.76,0.82,0.82,0.9,0.77,0.75,3.21,0.79,0.82,2.55,0.9,0.61,0.87,2.68,0.9,0.86,0.83,0.92,0.93,0.7,0.87,0.77,0.72,2.8,0.9,0.55,0.87,2.9,0.96,0.65,0.62,0.89,0.92,0.77,0.86,0.87,,,,,,
2007,04,00050030,Agawam,"James Clark School",ELA,71,7.76,6.76,0.94,0.9,0.94,0.94,0.85,0.76,0.92,2.41,0.94,0.99,0.89,0.89,0.94,0.93,0.9,0.85,1.94,0.97,0.99,0.93,0.94,0.94,0.76,1,0.92,1.76,0.82,0.76,0.8,0.79,0.89,0.82,0.8,0.85,2.2,0.99,0.9,0.8,0.85,0.82,,,,,
2007,05,00050303,Agawam,"Agawam Middle School",MATH,341,,,0.93,0.92,0.8,0.79,0.58,0.79,0.75,0.74,0.75,3.22,0.75,0.74,2.64,0.57,0.54,0.72,1.33,0.89,0.96,0.72,0.8,0.6,0.81,0.85,0.6,0.76,2.81,0.79,0.41,0.75,1.84,0.94,0.36,0.68,0.65,0.7,0.85,0.59,0.59,,,,,,
2007,05,00050303,Agawam,"Agawam Middle School",ELA,341,,,0.68,0.65,0.79,0.87,0.85,0.76,0.89,0.75,1.9,0.73,0.86,0.82,0.77,0.66,0.78,0.67,0.68,2.21,0.9,0.77,0.82,0.75,0.82,0.82,0.75,0.71,1.6,0.87,0.76,0.7,0.76,0.87,0.7,0.73,0.66,1.63,0.72,0.79,0.69,0.71,,,,,
2007,05,00050303,Agawam,"Agawam Middle School",SCI,341,,,0.9,0.94,0.93,0.82,0.71,0.72,0.84,0.84,0.84,0.57,0.68,0.68,0.64,0.76,0.91,0.89,0.65,1.18,1.65,0.62,0.9,0.71,0.7,0.73,0.73,0.72,0.56,0.76,0.75,0.8,0.89,0.51,0.88,0.79,0.76,0.83,1.64,2.03,2.6,,,,,,
2007,06,00050303,Agawam,"Agawam Middle School",MATH,348,,,0.99,0.85,0.84,0.55,0.9,0.43,0.83,0.75,0.85,3.01,0.45,0.16,2.96,0.76,0.68,0.54,2.13,0.92,0.82,0.78,0.68,0.92,0.7,0.66,0.77,0.87,3.38,0.68,0.46,0.79,2.75,0.76,0.76,0.75,0.69,0.82,0.32,0.82,0.82,,,,,,
2007,06,00050303,Agawam,"Agawam Middle School",ELA,349,,,0.92,0.8,0.87,0.99,0.88,0.75,0.86,0.89,2.14,0.73,0.84,0.89,0.82,0.96,0.74,0.6,0.55,1.86,0.72,0.96,0.82,0.81,0.68,0.96,0.85,0.97,1.95,0.81,0.78,0.74,0.75,0.85,0.8,0.89,0.85,2.36,0.84,0.63,0.78,0.66,,,,,
2007,07,00050405,Agawam,"Agawam Junior High",MATH,336,,,0.9,0.84,0.69,0.68,0.8,0.76,0.74,0.74,2.53,0.58,0.72,0.72,0.75,0.52,0.89,0.87,0.54,0.83,0.53,0.93,0.88,2.68,0.8,0.81,0.56,0.51,0.78,2.97,1.77,0.83,0.4,0.69,0.4,0.57,0.75,0.72,0.65,0.62,2.75,,,,,,
2007,07,00050405,Agawam,"Agawam Junior High",ELA,334,7.33,6.45,0.91,0.93,0.9,0.93,0.74,0.81,0.73,0.85,2.18,0.95,0.78,0.57,0.64,0.74,0.67,0.9,0.78,2.58,0.95,0.79,0.86,0.91,0.94,0.84,0.79,0.85,2.22,0.75,0.85,0.81,0.96,0.85,0.93,0.92,0.87,2.13,0.72,0.83,0.94,0.96,,,,,
2007,08,00050405,Agawam,"Agawam Junior High",MATH,346,,,0.87,0.62,0.74,0.66,0.77,0.5,0.73,0.41,2.05,0.42,0.7,0.51,0.78,0.42,0.68,0.8,0.65,0.63,0.66,0.37,0.88,2.9,0.87,0.73,0.78,0.88,0.68,2.36,2.17,0.66,0.76,0.77,0.84,0.73,0.77,0.28,0.81,0.78,2.41,,,,,,
2007,08,00050405,Agawam,"Agawam Junior High",ELA,347,,,0.81,0.9,0.8,0.81,0.8,0.92,0.81,0.82,2.45,0.89,0.86,0.77,0.84,0.64,0.9,0.74,0.84,0.64,0.84,2.28,0.93,0.8,0.81,0.76,0.7,0.94,0.88,2.49,0.94,0.7,0.63,0.89,0.73,0.74,0.59,2.43,0.74,0.84,0.71,0.64,,,,,
2007,08,00050405,Agawam,"Agawam Junior High",SCI,347,,,0.94,0.73,0.8,0.83,0.6,0.73,0.65,0.63,0.76,0.52,0.49,0.42,0.69,0.65,0.62,0.82,0.74,2.43,2.02,0.97,0.76,0.49,0.47,0.8,0.56,0.58,0.67,0.95,0.54,0.93,0.64,0.7,0.61,0.56,0.7,0.83,1.77,2.13,2.05,,,,,,
2007,10,00050505,Agawam,"Agawam High",MATH,311,,,0.89,0.86,0.67,0.65,0.82,0.86,0.71,0.71,0.64,0.58,0.68,0.87,0.5,0.77,0.85,0.78,1.71,0.84,0.6,3.09,2.41,0.81,0.72,0.92,0.4,0.49,0.59,0.47,0.82,0.58,3.1,0.76,0.84,0.82,0.85,0.78,0.62,0.82,0.52,0.65,2.84,2.13,,,
2007,10,00050505,Agawam,"Agawam High",ELA,312,7.4,7.29,0.77,0.79,0.92,0.95,0.89,0.69,0.73,0.81,2.21,0.96,0.73,0.8,0.74,0.8,0.86,0.61,0.89,0.92,2.03,0.61,0.88,0.77,0.67,0.86,0.96,0.7,2.25,0.64,0.96,0.88,0.93,0.94,0.59,0.89,0.91,2.57,0.85,0.9,0.72,0.46,,,,,
2007,HS,00050505,Agawam,"Agawam High",BIO,287,,,0.91,0.26,0.56,0.72,0.84,0.66,0.44,0.61,0.51,0.65,1.53,0.79,0.28,0.61,0.75,0.38,0.34,0.62,0.6,0.69,0.42,0.89,0.44,0.77,2.48,1.6,0.75,0.54,0.63,0.5,0.78,1.22,0.8,0.63,0.48,0.55,0.45,0.81,1.18,0.21,0.37,0.31,0.74,0.66,0.36
2007,HS,00050505,Agawam,"Agawam High",PHY,346,,,0.79,0.76,0.32,0.34,0.51,0.56,0.54,0.65,0.7,0.62,1.97,0.53,0.55,0.45,0.35,0.77,0.47,0.79,0.69,0.55,0.25,0.53,0.33,0.69,2.06,1.83,0.8,0.28,0.3,0.44,0.62,1.41,0.42,0.65,0.6,0.55,0.87,0.42,1.99,0.55,0.57,0.5,0.71,0.38,0.71
2007,03,00070005,Amesbury,"Amesbury Elementary",MATH,74,,,0.96,0.82,0.85,0.78,0.82,0.82,1.3,0.95,0.86,0.73,0.88,0.84,0.86,0.54,0.82,1.14,0.93,0.88,0.86,0.47,0.91,0.57,1.23,0.91,0.59,0.77,0.84,0.91,0.92,1.09,0.58,0.69,0.86,0.88,1.05,,,,,,,,,,
2007,03,00070005,Amesbury,"Amesbury Elementary",ELA,74,,,0.89,0.99,0.91,0.86,0.92,0.77,0.81,0.88,0.95,0.82,0.81,0.89,0.7,0.64,0.93,0.85,0.74,0.84,0.85,0.8,2.61,0.74,0.81,0.72,0.95,0.97,0.86,0.64,0.93,0.86,0.85,0.92,2.11,0.72,0.66,0.72,0.76,0.82,0.8,0.81,0.78,0.95,,,
2007,04,00070005,Amesbury,"Amesbury Elementary",MATH,81,,,0.91,0.8,0.73,0.57,0.93,0.74,0.79,0.75,0.58,2.25,0.68,0.65,2.32,0.63,0.27,0.8,2.43,0.81,0.8,0.77,0.85,0.8,0.81,0.8,0.74,0.6,2.26,0.83,0.48,0.68,2.81,0.81,0.64,0.6,0.65,0.8,0.7,0.79,0.73,,,,,,
2007,04,00070005,Amesbury,"Amesbury Elementary",ELA,82,7.11,6.57,0.83,0.8,0.85,0.93,0.82,0.63,0.79,2.01,0.89,0.93,0.87,0.88,0.88,0.93,0.83,0.71,1.61,0.89,0.98,0.89,0.89,0.93,0.72,0.95,0.76,1.34,0.73,0.77,0.76,0.7,0.82,0.72,0.74,0.77,1.74,0.93,0.85,0.73,0.8,0.66,,,,,
2007,03,00070010,Amesbury,"Charles C Cashman El",MATH,89,,,0.94,0.75,0.9,0.78,0.93,0.84,1.52,0.92,0.85,0.71,0.87,0.79,0.78,0.53,0.66,1.26,0.92,0.84,0.82,0.53,0.93,0.65,1.28,0.93,0.67,0.83,0.85,0.87,0.74,1.62,0.74,0.71,0.88,0.82,1.31,,,,,,,,,,
2007,03,00070010,Amesbury,"Charles C Cashman El",ELA,91,,,0.81,0.93,0.86,0.88,0.81,0.71,0.89,0.88,0.88,0.82,0.66,0.85,0.66,0.47,0.88,0.87,0.7,0.81,0.81,0.78,2.31,0.78,0.76,0.73,0.9,0.92,0.79,0.62,0.93,0.85,0.71,0.77,1.93,0.71,0.68,0.74,0.69,0.8,0.78,0.82,0.75,0.85,,,
2007,04,00070010,Amesbury,"Charles C Cashman El",MATH,88,,,0.89,0.89,0.66,0.5,0.83,0.7,0.84,0.82,0.67,2.32,0.69,0.76,2.88,0.72,0.43,0.86,2.63,0.88,0.67,0.76,0.97,0.78,0.75,0.89,0.75,0.67,2.27,0.92,0.51,0.83,2.68,0.76,0.66,0.68,0.83,0.88,0.56,0.88,0.77,,,,,,
2007,04,00070010,Amesbury,"Charles C Cashman El",ELA,90,7.42,6.66,0.91,0.92,0.91,0.92,0.79,0.67,0.79,2.13,0.91,0.93,0.84,0.77,0.87,0.86,0.79,0.74,1.92,0.89,0.96,0.91,0.88,0.97,0.77,0.89,0.74,1.46,0.72,0.79,0.86,0.78,0.7,0.71,0.74,0.87,1.86,0.96,0.83,0.76,0.78,0.76,,,,,
2007,05,00070013,Amesbury,"Amesbury Middle",MATH,180,,,0.94,0.91,0.67,0.8,0.6,0.73,0.68,0.77,0.77,3.32,0.78,0.67,2.53,0.81,0.62,0.76,1.46,0.88,0.82,0.71,0.76,0.54,0.72,0.84,0.46,0.52,2.05,0.71,0.42,0.73,1.61,0.77,0.5,0.46,0.57,0.63,0.75,0.56,0.6,,,,,,
2007,05,00070013,Amesbury,"Amesbury Middle",ELA,182,,,0.84,0.69,0.81,0.89,0.87,0.81,0.94,0.84,2.02,0.77,0.86,0.82,0.79,0.76,0.82,0.74,0.66,2.4,0.94,0.82,0.91,0.83,0.86,0.9,0.85,0.83,2,0.92,0.74,0.69,0.81,0.87,0.63,0.73,0.76,1.74,0.79,0.76,0.71,0.77,,,,,
2007,05,00070013,Amesbury,"Amesbury Middle",SCI,181,,,0.81,0.87,0.96,0.85,0.67,0.74,0.81,0.85,0.82,0.48,0.71,0.65,0.51,0.73,0.88,0.93,0.45,1.26,1.85,0.31,0.9,0.51,0.66,0.73,0.73,0.8,0.48,0.76,0.79,0.63,0.9,0.57,0.81,0.72,0.59,0.77,1.54,2.2,2.67,,,,,,
2007,06,00070013,Amesbury,"Amesbury Middle",MATH,165,,,0.96,0.9,0.82,0.59,0.57,0.46,0.59,0.7,0.7,2.88,0.31,0.25,2.47,0.73,0.77,0.53,1.93,0.9,0.9,0.86,0.7,0.92,0.7,0.56,0.74,0.84,3.39,0.75,0.44,0.82,2.58,0.81,0.63,0.72,0.67,0.75,0.55,0.77,0.85,,,,,,
2007,06,00070013,Amesbury,"Amesbury Middle",ELA,165,,,0.9,0.84,0.91,0.99,0.87,0.71,0.92,0.93,2.31,0.82,0.83,0.95,0.84,0.93,0.75,0.62,0.61,1.95,0.8,0.98,0.81,0.79,0.66,0.96,0.89,0.95,2.14,0.84,0.78,0.81,0.75,0.88,0.86,0.9,0.83,2.52,0.88,0.73,0.82,0.72,,,,,
2007,07,00070013,Amesbury,"Amesbury Middle",MATH,168,,,0.89,0.69,0.6,0.61,0.75,0.51,0.64,0.61,2.35,0.52,0.79,0.56,0.73,0.59,0.79,0.88,0.54,0.65,0.35,0.8,0.89,2.77,0.68,0.76,0.55,0.57,0.65,2.76,1.62,0.84,0.33,0.48,0.49,0.57,0.68,0.69,0.45,0.56,2.86,,,,,,
2007,07,00070013,Amesbury,"Amesbury Middle",ELA,169,7.18,6.35,0.89,0.91,0.95,0.93,0.73,0.86,0.75,0.85,2.2,0.96,0.68,0.62,0.76,0.75,0.79,0.98,0.78,2.59,0.94,0.83,0.85,0.91,0.89,0.82,0.74,0.83,2.26,0.78,0.85,0.85,0.96,0.85,0.98,0.94,0.88,2.08,0.76,0.87,0.94,0.95,,,,,
2007,08,00070013,Amesbury,"Amesbury Middle",MATH,192,,,0.86,0.69,0.74,0.62,0.52,0.62,0.42,0.48,2.28,0.47,0.74,0.7,0.7,0.58,0.7,0.72,0.72,0.68,0.68,0.45,0.88,2.98,0.91,0.74,0.73,0.67,0.7,2.46,2.13,0.63,0.8,0.69,0.77,0.76,0.71,0.38,0.78,0.71,2.51,,,,,,
2007,08,00070013,Amesbury,"Amesbury Middle",ELA,195,,,0.84,0.89,0.83,0.86,0.89,0.95,0.9,0.81,2.47,0.88,0.88,0.82,0.88,0.75,0.92,0.83,0.85,0.75,0.91,2.27,0.98,0.78,0.82,0.77,0.71,0.98,0.9,2.57,0.94,0.73,0.7,0.93,0.76,0.69,0.59,2.31,0.78,0.81,0.75,0.7,,,,,
2007,08,00070013,Amesbury,"Amesbury Middle",SCI,193,,,0.84,0.78,0.77,0.78,0.66,0.74,0.65,0.67,0.8,0.59,0.49,0.53,0.75,0.59,0.61,0.82,0.74,2.5,1.9,0.96,0.71,0.57,0.49,0.79,0.53,0.58,0.58,0.95,0.7,0.94,0.67,0.59,0.64,0.56,0.64,0.87,1.75,1.99,2.38,,,,,,
