adminyear,grade,org_code,district,SchoolName,group,e_enroll,e_standard,e_alt,e_abs,e_med,e_lep,e_afteroct,m_enroll,m_standard,m_alt,m_abs,m_med,m_lep,m_afteroct,s_enroll,s_standard,s_alt,s_abs,s_med,s_lep,s_afteroct,eayp_part_rate,mayp_part_rate,sayp_part_rate
2007,10,00070505,Amesbury,"Amesbury High","All Students",173,160,4,,1,,8,174,160,4,,1,,9,,,,,,,,99,99,
2007,10,00070505,Amesbury,"Amesbury High","Low Income",16,14,,,,,2,17,14,,,,,3,,,,,,,,100,100,
2007,10,00070505,Amesbury,"Amesbury High",White,157,146,4,,1,,6,157,146,4,,1,,6,,,,,,,,99,99,
2007,10,00070505,Amesbury,"Amesbury High","Special Ed",21,14,4,,,,3,21,14,4,,,,3,,,,,,,,100,100,
2007,03,00080009,Amherst,"Crocker Farm Elementary","All Students",35,33,2,,,,,35,34,1,,,,,,,,,,,,100,100,
2007,03,00080009,Amherst,"Crocker Farm Elementary","Low Income",19,17,2,,,,,19,18,1,,,,,,,,,,,,100,100,
2007,03,00080009,Amherst,"Crocker Farm Elementary",Hispanic/Latino,12,11,1,,,,,12,12,,,,,,,,,,,,,100,100,
2007,03,00080009,Amherst,"Crocker Farm Elementary",White,15,15,,,,,,15,15,,,,,,,,,,,,,100,100,
2007,03,00080009,Amherst,"Crocker Farm Elementary","Special Ed",11,9,2,,,,,11,10,1,,,,,,,,,,,,100,100,
2007,04,00080009,Amherst,"Crocker Farm Elementary","All Students",38,37,,,,,1,39,37,,,,,2,,,,,,,,100,100,
2007,04,00080009,Amherst,"Crocker Farm Elementary","Low Income",24,23,,,,,1,24,23,,,,,1,,,,,,,,100,100,
2007,04,00080009,Amherst,"Crocker Farm Elementary",Hispanic/Latino,18,17,,,,,1,18,17,,,,,1,,,,,,,,100,100,
2007,04,00080009,Amherst,"Crocker Farm Elementary",White,12,12,,,,,,13,12,,,,,1,,,,,,,,100,100,
2007,04,00080009,Amherst,"Crocker Farm Elementary","LEP/Formerly LEP",10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2007,04,00080009,Amherst,"Crocker Farm Elementary","Special Ed",11,10,,,,,1,12,10,,,,,2,,,,,,,,100,100,
2007,05,00080009,Amherst,"Crocker Farm Elementary","All Students",37,37,,,,,,37,37,,,,,,37,37,,,,,,100,100,100
2007,05,00080009,Amherst,"Crocker Farm Elementary","Low Income",19,19,,,,,,19,19,,,,,,19,19,,,,,,100,100,100
2007,05,00080009,Amherst,"Crocker Farm Elementary",Hispanic/Latino,11,11,,,,,,11,11,,,,,,11,11,,,,,,100,100,100
2007,05,00080009,Amherst,"Crocker Farm Elementary",White,18,18,,,,,,18,18,,,,,,18,18,,,,,,100,100,100
2007,06,00080009,Amherst,"Crocker Farm Elementary","All Students",44,42,,,,,2,44,41,,,1,,2,,,,,,,,100,98,
2007,06,00080009,Amherst,"Crocker Farm Elementary","Low Income",17,16,,,,,1,17,16,,,,,1,,,,,,,,100,100,
2007,06,00080009,Amherst,"Crocker Farm Elementary",Hispanic/Latino,13,12,,,,,1,13,11,,,1,,1,,,,,,,,100,92,
2007,06,00080009,Amherst,"Crocker Farm Elementary",White,26,25,,,,,1,26,25,,,,,1,,,,,,,,100,100,
2007,06,00080009,Amherst,"Crocker Farm Elementary","Special Ed",14,12,,,,,2,14,11,,,1,,2,,,,,,,,100,93,
2007,03,00080020,Amherst,"Fort River Elementary","All Students",72,66,,2,,,4,71,67,,,,,4,,,,,,,,97,100,
2007,03,00080020,Amherst,"Fort River Elementary","Low Income",13,11,,1,,,1,12,11,,,,,1,,,,,,,,92,100,
2007,03,00080020,Amherst,"Fort River Elementary",Asian,10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2007,03,00080020,Amherst,"Fort River Elementary",White,41,37,,2,,,2,40,38,,,,,2,,,,,,,,95,100,
2007,03,00080020,Amherst,"Fort River Elementary",Multi-race,10,9,,,,,1,10,9,,,,,1,,,,,,,,100,100,
2007,03,00080020,Amherst,"Fort River Elementary","Special Ed",12,11,,1,,,,11,11,,,,,,,,,,,,,92,100,
2007,04,00080020,Amherst,"Fort River Elementary","All Students",71,66,,1,1,2,1,71,67,,,1,2,1,,,,,,,,97,99,
2007,04,00080020,Amherst,"Fort River Elementary","Low Income",12,11,,1,,,,12,12,,,,,,,,,,,,,92,100,
2007,04,00080020,Amherst,"Fort River Elementary",White,44,43,,,,,1,44,43,,,,,1,,,,,,,,100,100,
2007,05,00080020,Amherst,"Fort River Elementary","All Students",64,57,,,1,2,4,64,57,,,1,2,4,64,57,,,1,2,4,97,98,98
2007,05,00080020,Amherst,"Fort River Elementary","Low Income",14,12,,,1,,1,14,12,,,1,,1,14,12,,,1,,1,93,93,93
2007,05,00080020,Amherst,"Fort River Elementary",White,39,35,,,,,4,39,35,,,,,4,39,35,,,,,4,100,100,100
2007,05,00080020,Amherst,"Fort River Elementary","Special Ed",10,10,,,,,,10,10,,,,,,10,10,,,,,,100,100,100
2007,06,00080020,Amherst,"Fort River Elementary","All Students",98,94,,1,,2,1,98,93,,1,,2,2,,,,,,,,99,99,
2007,06,00080020,Amherst,"Fort River Elementary","Low Income",25,23,,1,,1,,25,22,,1,,1,1,,,,,,,,96,96,
2007,06,00080020,Amherst,"Fort River Elementary",Asian,12,11,,,,1,,12,11,,,,1,,,,,,,,,100,100,
2007,06,00080020,Amherst,"Fort River Elementary",Hispanic/Latino,12,11,,1,,,,12,11,,,,,1,,,,,,,,92,100,
2007,06,00080020,Amherst,"Fort River Elementary",White,61,60,,,,,1,61,60,,,,,1,,,,,,,,100,100,
2007,06,00080020,Amherst,"Fort River Elementary","LEP/Formerly LEP",10,8,,,,2,,10,8,,,,2,,,,,,,,,100,100,
2007,06,00080020,Amherst,"Fort River Elementary","Special Ed",22,22,,,,,,22,22,,,,,,,,,,,,,100,100,
2007,03,00080030,Amherst,"Marks Meadow Elementary School","All Students",36,35,,,,1,,36,35,,,,1,,,,,,,,,100,100,
2007,03,00080030,Amherst,"Marks Meadow Elementary School","Low Income",10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2007,03,00080030,Amherst,"Marks Meadow Elementary School",Asian,10,9,,,,1,,10,9,,,,1,,,,,,,,,100,100,
2007,03,00080030,Amherst,"Marks Meadow Elementary School",White,17,17,,,,,,17,17,,,,,,,,,,,,,100,100,
2007,04,00080030,Amherst,"Marks Meadow Elementary School","All Students",36,35,,,,1,,35,34,,,,1,,,,,,,,,100,100,
2007,04,00080030,Amherst,"Marks Meadow Elementary School","Low Income",14,14,,,,,,13,13,,,,,,,,,,,,,100,100,
2007,04,00080030,Amherst,"Marks Meadow Elementary School",White,13,13,,,,,,12,12,,,,,,,,,,,,,100,100,
2007,04,00080030,Amherst,"Marks Meadow Elementary School","Special Ed",10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2007,05,00080030,Amherst,"Marks Meadow Elementary School","All Students",19,18,,,,1,,19,18,,,,1,,19,18,,,,1,,100,100,100
2007,06,00080030,Amherst,"Marks Meadow Elementary School","All Students",19,17,,,,1,1,19,17,,,,1,1,,,,,,,,100,100,
2007,03,00080050,Amherst,"Wildwood Elementary","All Students",62,58,2,1,,,1,61,57,2,1,,,1,,,,,,,,98,98,
2007,03,00080050,Amherst,"Wildwood Elementary","Low Income",10,9,,,,,1,10,9,,,,,1,,,,,,,,100,100,
2007,03,00080050,Amherst,"Wildwood Elementary",White,39,35,2,1,,,1,38,35,2,,,,1,,,,,,,,97,100,
2007,03,00080050,Amherst,"Wildwood Elementary","LEP/Formerly LEP",10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2007,03,00080050,Amherst,"Wildwood Elementary","Special Ed",12,9,2,1,,,,11,8,2,1,,,,,,,,,,,92,91,
2007,04,00080050,Amherst,"Wildwood Elementary","All Students",54,52,1,1,,,,54,53,1,,,,,,,,,,,,98,100,
2007,04,00080050,Amherst,"Wildwood Elementary","Low Income",13,12,,1,,,,13,13,,,,,,,,,,,,,92,100,
2007,04,00080050,Amherst,"Wildwood Elementary",Hispanic/Latino,10,9,,1,,,,10,10,,,,,,,,,,,,,90,100,
2007,04,00080050,Amherst,"Wildwood Elementary",White,27,27,,,,,,27,27,,,,,,,,,,,,,100,100,
2007,04,00080050,Amherst,"Wildwood Elementary","Special Ed",10,9,1,,,,,10,9,1,,,,,,,,,,,,100,100,
2007,05,00080050,Amherst,"Wildwood Elementary","All Students",71,66,3,1,,,1,70,66,3,,,,1,70,66,3,,,,1,99,100,100
2007,05,00080050,Amherst,"Wildwood Elementary","Low Income",15,13,1,1,,,,15,14,1,,,,,15,14,1,,,,,93,100,100
2007,05,00080050,Amherst,"Wildwood Elementary",White,41,38,2,,,,1,40,37,2,,,,1,40,37,2,,,,1,100,100,100
2007,05,00080050,Amherst,"Wildwood Elementary","Special Ed",18,14,3,,,,1,18,14,3,,,,1,18,14,3,,,,1,100,100,100
2007,06,00080050,Amherst,"Wildwood Elementary","All Students",67,62,2,1,,,2,66,62,2,,,,2,,,,,,,,99,100,
2007,06,00080050,Amherst,"Wildwood Elementary","Low Income",11,8,1,,,,2,11,8,1,,,,2,,,,,,,,100,100,
2007,06,00080050,Amherst,"Wildwood Elementary",Asian,11,11,,,,,,11,11,,,,,,,,,,,,,100,100,
2007,06,00080050,Amherst,"Wildwood Elementary",White,40,38,1,,,,1,40,38,1,,,,1,,,,,,,,100,100,
2007,06,00080050,Amherst,"Wildwood Elementary","Special Ed",14,10,2,1,,,1,13,10,2,,,,1,,,,,,,,93,100,
2007,03,00090003,Andover,"Bancroft Elementary","All Students",79,79,,,,,,79,79,,,,,,,,,,,,,100,100,
2007,03,00090003,Andover,"Bancroft Elementary",White,70,70,,,,,,70,70,,,,,,,,,,,,,100,100,
2007,03,00090003,Andover,"Bancroft Elementary","Special Ed",17,17,,,,,,17,17,,,,,,,,,,,,,100,100,
2007,04,00090003,Andover,"Bancroft Elementary","All Students",72,72,,,,,,72,72,,,,,,,,,,,,,100,100,
2007,04,00090003,Andover,"Bancroft Elementary",White,59,59,,,,,,59,59,,,,,,,,,,,,,100,100,
2007,04,00090003,Andover,"Bancroft Elementary","Special Ed",13,13,,,,,,13,13,,,,,,,,,,,,,100,100,
2007,05,00090003,Andover,"Bancroft Elementary","All Students",81,81,,,,,,81,81,,,,,,81,81,,,,,,100,100,100
2007,05,00090003,Andover,"Bancroft Elementary",White,70,70,,,,,,70,70,,,,,,70,70,,,,,,100,100,100
2007,05,00090003,Andover,"Bancroft Elementary","Special Ed",17,17,,,,,,17,17,,,,,,17,17,,,,,,100,100,100
2007,03,00090004,Andover,"High Plain Elementary","All Students",88,86,2,,,,,88,86,2,,,,,,,,,,,,100,100,
2007,03,00090004,Andover,"High Plain Elementary",Asian,19,19,,,,,,19,19,,,,,,,,,,,,,100,100,
2007,03,00090004,Andover,"High Plain Elementary",White,64,62,2,,,,,64,62,2,,,,,,,,,,,,100,100,
2007,03,00090004,Andover,"High Plain Elementary","Special Ed",16,14,2,,,,,16,14,2,,,,,,,,,,,,100,100,
2007,04,00090004,Andover,"High Plain Elementary","All Students",108,104,3,,,,1,109,104,3,,,,2,,,,,,,,100,100,
2007,04,00090004,Andover,"High Plain Elementary",Asian,15,14,,,,,1,15,14,,,,,1,,,,,,,,100,100,
2007,04,00090004,Andover,"High Plain Elementary",White,84,81,3,,,,,85,81,3,,,,1,,,,,,,,100,100,
2007,04,00090004,Andover,"High Plain Elementary","Special Ed",17,14,3,,,,,17,14,3,,,,,,,,,,,,100,100,
2007,05,00090004,Andover,"High Plain Elementary","All Students",97,95,2,,,,,97,95,2,,,,,97,95,2,,,,,100,100,100
2007,05,00090004,Andover,"High Plain Elementary",Asian,12,11,1,,,,,12,11,1,,,,,12,11,1,,,,,100,100,100
2007,05,00090004,Andover,"High Plain Elementary",White,77,76,1,,,,,77,76,1,,,,,77,76,1,,,,,100,100,100
2007,05,00090004,Andover,"High Plain Elementary","Special Ed",21,19,2,,,,,21,19,2,,,,,21,19,2,,,,,100,100,100
2007,03,00090010,Andover,"Henry C Sanborn Elem","All Students",67,66,,,,,1,67,66,,,,,1,,,,,,,,100,100,
2007,03,00090010,Andover,"Henry C Sanborn Elem",White,59,59,,,,,,59,59,,,,,,,,,,,,,100,100,
2007,04,00090010,Andover,"Henry C Sanborn Elem","All Students",56,55,1,,,,,58,54,2,,,1,1,,,,,,,,100,100,
2007,04,00090010,Andover,"Henry C Sanborn Elem",White,46,45,1,,,,,46,44,2,,,,,,,,,,,,100,100,
2007,05,00090010,Andover,"Henry C Sanborn Elem","All Students",69,68,,,,1,,69,68,,,,1,,69,68,,,,1,,100,100,100
2007,05,00090010,Andover,"Henry C Sanborn Elem",White,58,58,,,,,,58,58,,,,,,58,58,,,,,,100,100,100
2007,03,00090020,Andover,"South Elementary","All Students",113,110,1,,,,2,113,110,1,,,,2,,,,,,,,100,100,
2007,03,00090020,Andover,"South Elementary",White,102,99,1,,,,2,102,99,1,,,,2,,,,,,,,100,100,
2007,03,00090020,Andover,"South Elementary","Special Ed",16,15,1,,,,,16,15,1,,,,,,,,,,,,100,100,
2007,04,00090020,Andover,"South Elementary","All Students",94,94,,,,,,94,94,,,,,,,,,,,,,100,100,
2007,04,00090020,Andover,"South Elementary",White,84,84,,,,,,84,84,,,,,,,,,,,,,100,100,
2007,05,00090020,Andover,"South Elementary","All Students",87,84,1,,,,2,87,85,,,,,2,87,85,,,,,2,100,100,100
2007,05,00090020,Andover,"South Elementary",Asian,12,11,,,,,1,12,11,,,,,1,12,11,,,,,1,100,100,100
2007,05,00090020,Andover,"South Elementary",White,73,71,1,,,,1,73,72,,,,,1,73,72,,,,,1,100,100,100
2007,03,00090025,Andover,"West Elementary","All Students",125,119,2,,,,4,125,118,2,,1,,4,,,,,,,,100,99,
2007,03,00090025,Andover,"West Elementary",Asian,14,14,,,,,,14,14,,,,,,,,,,,,,100,100,
2007,03,00090025,Andover,"West Elementary",White,96,94,1,,,,1,96,94,1,,,,1,,,,,,,,100,100,
2007,03,00090025,Andover,"West Elementary","Special Ed",33,30,2,,,,1,33,29,2,,1,,1,,,,,,,,100,97,
2007,04,00090025,Andover,"West Elementary","All Students",141,140,,,,,1,141,140,,,,,1,,,,,,,,100,100,
2007,04,00090025,Andover,"West Elementary",Asian,17,17,,,,,,17,17,,,,,,,,,,,,,100,100,
2007,04,00090025,Andover,"West Elementary",White,121,120,,,,,1,121,120,,,,,1,,,,,,,,100,100,
2007,04,00090025,Andover,"West Elementary","Special Ed",21,20,,,,,1,21,20,,,,,1,,,,,,,,100,100,
2007,05,00090025,Andover,"West Elementary","All Students",134,132,,,,,2,134,132,,,,,2,134,132,,,,,2,100,100,100
2007,05,00090025,Andover,"West Elementary",White,116,115,,,,,1,116,115,,,,,1,116,115,,,,,1,100,100,100
2007,05,00090025,Andover,"West Elementary","Special Ed",28,27,,,,,1,28,27,,,,,1,28,27,,,,,1,100,100,100
2007,06,00090305,Andover,"Doherty Middle","All Students",196,195,,,,,1,194,193,,,,,1,,,,,,,,100,100,
2007,06,00090305,Andover,"Doherty Middle","Low Income",12,12,,,,,,12,12,,,,,,,,,,,,,100,100,
2007,06,00090305,Andover,"Doherty Middle",Asian,15,15,,,,,,14,14,,,,,,,,,,,,,100,100,
2007,06,00090305,Andover,"Doherty Middle",White,171,170,,,,,1,170,169,,,,,1,,,,,,,,100,100,
2007,06,00090305,Andover,"Doherty Middle","Special Ed",43,43,,,,,,43,43,,,,,,,,,,,,,100,100,
2007,07,00090305,Andover,"Doherty Middle","All Students",179,178,,,,,1,179,177,1,,,,1,,,,,,,,100,100,
2007,07,00090305,Andover,"Doherty Middle",Asian,19,19,,,,,,19,19,,,,,,,,,,,,,100,100,
2007,07,00090305,Andover,"Doherty Middle",White,147,146,,,,,1,147,145,1,,,,1,,,,,,,,100,100,
2007,07,00090305,Andover,"Doherty Middle","Special Ed",29,29,,,,,,29,28,1,,,,,,,,,,,,100,100,
2007,08,00090305,Andover,"Doherty Middle","All Students",186,180,,,,1,5,186,180,,,,1,5,187,180,,,,1,6,100,100,100
2007,08,00090305,Andover,"Doherty Middle","Low Income",11,10,,,,,1,11,10,,,,,1,11,10,,,,,1,100,100,100
2007,08,00090305,Andover,"Doherty Middle",Asian,17,16,,,,1,,17,16,,,,1,,17,16,,,,1,,100,100,100
2007,08,00090305,Andover,"Doherty Middle",White,157,153,,,,,4,157,153,,,,,4,158,153,,,,,5,100,100,100
2007,08,00090305,Andover,"Doherty Middle","Special Ed",35,33,,,,,2,34,33,,,,,1,35,33,,,,,2,100,100,100
2007,06,00090310,Andover,"Andover West Middle","All Students",172,168,,,,,4,172,168,,,,,4,,,,,,,,100,100,
2007,06,00090310,Andover,"Andover West Middle",Asian,14,14,,,,,,14,14,,,,,,,,,,,,,100,100,
2007,06,00090310,Andover,"Andover West Middle",White,148,145,,,,,3,148,145,,,,,3,,,,,,,,100,100,
2007,06,00090310,Andover,"Andover West Middle","Special Ed",19,19,,,,,,19,19,,,,,,,,,,,,,100,100,
2007,07,00090310,Andover,"Andover West Middle","All Students",172,169,,,,,3,172,169,,,,,3,,,,,,,,100,100,
2007,07,00090310,Andover,"Andover West Middle",Asian,17,17,,,,,,17,17,,,,,,,,,,,,,100,100,
2007,07,00090310,Andover,"Andover West Middle",White,142,141,,,,,1,142,141,,,,,1,,,,,,,,100,100,
2007,07,00090310,Andover,"Andover West Middle","Special Ed",28,28,,,,,,28,28,,,,,,,,,,,,,100,100,
2007,08,00090310,Andover,"Andover West Middle","All Students",170,169,,,,,1,171,168,,,1,,2,171,169,,,,,2,100,99,100
2007,08,00090310,Andover,"Andover West Middle",Asian,13,13,,,,,,14,13,,,,,1,14,13,,,,,1,100,100,100
2007,08,00090310,Andover,"Andover West Middle",White,140,139,,,,,1,140,138,,,1,,1,140,139,,,,,1,100,99,100
2007,08,00090310,Andover,"Andover West Middle","Special Ed",31,31,,,,,,31,31,,,,,,31,31,,,,,,100,100,100
2007,06,00090350,Andover,"Wood Hill Middle School","All Students",134,128,6,,,,,135,128,6,,,,1,,,,,,,,100,100,
2007,06,00090350,Andover,"Wood Hill Middle School",Asian,13,13,,,,,,13,13,,,,,,,,,,,,,100,100,
2007,06,00090350,Andover,"Wood Hill Middle School",White,115,110,5,,,,,116,110,5,,,,1,,,,,,,,100,100,
2007,06,00090350,Andover,"Wood Hill Middle School","Special Ed",24,18,6,,,,,24,18,6,,,,,,,,,,,,100,100,
2007,07,00090350,Andover,"Wood Hill Middle School","All Students",120,119,,,,,1,120,119,,,,,1,,,,,,,,100,100,
2007,07,00090350,Andover,"Wood Hill Middle School",Asian,15,15,,,,,,15,15,,,,,,,,,,,,,100,100,
2007,07,00090350,Andover,"Wood Hill Middle School",White,95,94,,,,,1,95,94,,,,,1,,,,,,,,100,100,
2007,07,00090350,Andover,"Wood Hill Middle School","Special Ed",20,19,,,,,1,20,19,,,,,1,,,,,,,,100,100,
2007,08,00090350,Andover,"Wood Hill Middle School","All Students",133,132,1,,,,,133,132,1,,,,,133,132,1,,,,,100,100,100
2007,08,00090350,Andover,"Wood Hill Middle School",Asian,16,16,,,,,,16,16,,,,,,16,16,,,,,,100,100,100
2007,08,00090350,Andover,"Wood Hill Middle School",White,103,102,1,,,,,103,102,1,,,,,103,102,1,,,,,100,100,100
2007,08,00090350,Andover,"Wood Hill Middle School","Special Ed",16,15,1,,,,,16,15,1,,,,,16,15,1,,,,,100,100,100
2007,10,00090505,Andover,"Andover High","All Students",402,394,,,,1,7,406,392,,,6,1,7,,,,,,,,100,99,
2007,10,00090505,Andover,"Andover High","Low Income",10,10,,,,,,11,10,,,1,,,,,,,,,,100,91,
2007,10,00090505,Andover,"Andover High",Asian,30,30,,,,,,30,30,,,,,,,,,,,,,100,100,
2007,10,00090505,Andover,"Andover High",White,355,347,,,,1,7,359,345,,,6,1,7,,,,,,,,100,98,
2007,10,00090505,Andover,"Andover High","Special Ed",47,46,,,,,1,51,47,,,3,,1,,,,,,,,100,94,
2007,03,00100005,Arlington,"John A Bishop","All Students",74,74,,,,,,73,73,,,,,,,,,,,,,100,100,
2007,03,00100005,Arlington,"John A Bishop",White,69,69,,,,,,69,69,,,,,,,,,,,,,100,100,
2007,03,00100005,Arlington,"John A Bishop","Special Ed",16,16,,,,,,16,16,,,,,,,,,,,,,100,100,
2007,04,00100005,Arlington,"John A Bishop","All Students",65,64,,,,1,,65,64,,,,1,,,,,,,,,100,100,
2007,04,00100005,Arlington,"John A Bishop",White,58,58,,,,,,58,58,,,,,,,,,,,,,100,100,
2007,04,00100005,Arlington,"John A Bishop","Special Ed",12,12,,,,,,12,12,,,,,,,,,,,,,100,100,
2007,05,00100005,Arlington,"John A Bishop","All Students",61,61,,,,,,61,61,,,,,,61,61,,,,,,100,100,100
2007,05,00100005,Arlington,"John A Bishop",White,48,48,,,,,,48,48,,,,,,48,48,,,,,,100,100,100
2007,03,00100010,Arlington,Brackett,"All Students",61,60,,,,,1,61,60,,,,,1,,,,,,,,100,100,
2007,03,00100010,Arlington,Brackett,White,54,53,,,,,1,54,53,,,,,1,,,,,,,,100,100,
2007,04,00100010,Arlington,Brackett,"All Students",71,69,,,,1,1,71,69,,,,1,1,,,,,,,,100,100,
2007,04,00100010,Arlington,Brackett,White,62,62,,,,,,62,62,,,,,,,,,,,,,100,100,
2007,05,00100010,Arlington,Brackett,"All Students",61,58,,,1,1,1,61,58,,,1,1,1,61,58,,,1,1,1,98,98,98
2007,05,00100010,Arlington,Brackett,White,53,52,,,1,,,53,52,,,1,,,53,52,,,1,,,98,98,98
2007,03,00100025,Arlington,"Cyrus E Dallin","All Students",65,64,,,,,1,65,64,,,,,1,,,,,,,,100,100,
2007,03,00100025,Arlington,"Cyrus E Dallin",White,55,54,,,,,1,55,54,,,,,1,,,,,,,,100,100,
2007,03,00100025,Arlington,"Cyrus E Dallin","Special Ed",12,12,,,,,,12,12,,,,,,,,,,,,,100,100,
2007,04,00100025,Arlington,"Cyrus E Dallin","All Students",56,55,,,,,1,56,55,,,,,1,,,,,,,,100,100,
2007,04,00100025,Arlington,"Cyrus E Dallin",White,45,44,,,,,1,45,44,,,,,1,,,,,,,,100,100,
2007,05,00100025,Arlington,"Cyrus E Dallin","All Students",49,48,,,,1,,49,48,,,,1,,49,48,,,,1,,100,100,100
2007,05,00100025,Arlington,"Cyrus E Dallin",White,40,40,,,,,,40,40,,,,,,40,40,,,,,,100,100,100
2007,03,00100030,Arlington,Hardy,"All Students",37,37,,,,,,38,38,,,,,,,,,,,,,100,100,
2007,03,00100030,Arlington,Hardy,White,28,28,,,,,,28,28,,,,,,,,,,,,,100,100,
2007,04,00100030,Arlington,Hardy,"All Students",51,47,,,,1,3,52,48,,,,1,3,,,,,,,,100,100,
2007,04,00100030,Arlington,Hardy,White,42,40,,,,1,1,43,41,,,,1,1,,,,,,,,100,100,
2007,04,00100030,Arlington,Hardy,"Special Ed",14,13,,,,,1,14,13,,,,,1,,,,,,,,100,100,
2007,05,00100030,Arlington,Hardy,"All Students",57,57,,,,,,57,57,,,,,,57,57,,,,,,100,100,100
2007,05,00100030,Arlington,Hardy,Asian,10,10,,,,,,10,10,,,,,,10,10,,,,,,100,100,100
2007,05,00100030,Arlington,Hardy,White,40,40,,,,,,40,40,,,,,,40,40,,,,,,100,100,100
2007,03,00100045,Arlington,Peirce,"All Students",37,37,,,,,,36,36,,,,,,,,,,,,,100,100,
2007,03,00100045,Arlington,Peirce,White,20,20,,,,,,20,20,,,,,,,,,,,,,100,100,
2007,04,00100045,Arlington,Peirce,"All Students",33,33,,,,,,33,33,,,,,,,,,,,,,100,100,
2007,04,00100045,Arlington,Peirce,White,30,30,,,,,,30,30,,,,,,,,,,,,,100,100,
2007,05,00100045,Arlington,Peirce,"All Students",41,41,,,,,,41,41,,,,,,41,41,,,,,,100,100,100
2007,05,00100045,Arlington,Peirce,White,34,34,,,,,,34,34,,,,,,34,34,,,,,,100,100,100
2007,05,00100045,Arlington,Peirce,"Special Ed",12,12,,,,,,12,12,,,,,,12,12,,,,,,100,100,100
2007,03,00100050,Arlington,Thompson,"All Students",57,56,,,,1,,57,56,,,,1,,,,,,,,,100,100,
2007,03,00100050,Arlington,Thompson,"Low Income",15,15,,,,,,15,15,,,,,,,,,,,,,100,100,
2007,03,00100050,Arlington,Thompson,White,41,41,,,,,,41,41,,,,,,,,,,,,,100,100,
2007,03,00100050,Arlington,Thompson,"LEP/Formerly LEP",14,13,,,,1,,14,13,,,,1,,,,,,,,,100,100,
2007,04,00100050,Arlington,Thompson,"All Students",47,46,,,,,1,47,46,,,,,1,,,,,,,,100,100,
2007,04,00100050,Arlington,Thompson,"Low Income",16,16,,,,,,16,16,,,,,,,,,,,,,100,100,
2007,04,00100050,Arlington,Thompson,White,32,31,,,,,1,32,31,,,,,1,,,,,,,,100,100,
2007,05,00100050,Arlington,Thompson,"All Students",46,45,,,,1,,46,45,,,,1,,46,45,,,,1,,100,100,100
2007,05,00100050,Arlington,Thompson,"Low Income",14,13,,,,1,,14,13,,,,1,,14,13,,,,1,,100,100,100
2007,05,00100050,Arlington,Thompson,White,31,31,,,,,,31,31,,,,,,31,31,,,,,,100,100,100
2007,03,00100055,Arlington,"M Norcross Stratton","All Students",54,53,,,,,1,54,53,,,,,1,,,,,,,,100,100,
2007,03,00100055,Arlington,"M Norcross Stratton",White,41,40,,,,,1,41,40,,,,,1,,,,,,,,100,100,
2007,04,00100055,Arlington,"M Norcross Stratton","All Students",54,54,,,,,,54,54,,,,,,,,,,,,,100,100,
2007,04,00100055,Arlington,"M Norcross Stratton",White,45,45,,,,,,45,45,,,,,,,,,,,,,100,100,
2007,05,00100055,Arlington,"M Norcross Stratton","All Students",33,33,,,,,,33,33,,,,,,33,33,,,,,,100,100,100
2007,05,00100055,Arlington,"M Norcross Stratton",White,33,33,,,,,,33,33,,,,,,33,33,,,,,,100,100,100
2007,06,00100410,Arlington,"Ottoson Middle","All Students",350,341,2,,,1,6,350,341,2,,,1,6,,,,,,,,100,100,
2007,06,00100410,Arlington,"Ottoson Middle","Low Income",41,39,2,,,,,41,39,2,,,,,,,,,,,,100,100,
2007,06,00100410,Arlington,"Ottoson Middle",Black,10,8,,,,,2,10,8,,,,,2,,,,,,,,100,100,
2007,06,00100410,Arlington,"Ottoson Middle",Asian,21,19,,,,1,1,21,19,,,,1,1,,,,,,,,100,100,
2007,06,00100410,Arlington,"Ottoson Middle",Hispanic/Latino,14,12,2,,,,,14,12,2,,,,,,,,,,,,100,100,
2007,06,00100410,Arlington,"Ottoson Middle",White,293,291,,,,,2,293,291,,,,,2,,,,,,,,100,100,
2007,06,00100410,Arlington,"Ottoson Middle",Multi-race,12,11,,,,,1,12,11,,,,,1,,,,,,,,100,100,
2007,06,00100410,Arlington,"Ottoson Middle","LEP/Formerly LEP",17,16,,,,1,,17,16,,,,1,,,,,,,,,100,100,
2007,06,00100410,Arlington,"Ottoson Middle","Special Ed",60,58,2,,,,,60,58,2,,,,,,,,,,,,100,100,
2007,07,00100410,Arlington,"Ottoson Middle","All Students",322,317,1,,1,,3,321,316,1,,1,,3,,,,,,,,100,100,
2007,07,00100410,Arlington,"Ottoson Middle","Low Income",45,44,,,,,1,44,43,,,,,1,,,,,,,,100,100,
2007,07,00100410,Arlington,"Ottoson Middle",Black,18,18,,,,,,17,17,,,,,,,,,,,,,100,100,
2007,07,00100410,Arlington,"Ottoson Middle",Asian,24,24,,,,,,24,24,,,,,,,,,,,,,100,100,
2007,07,00100410,Arlington,"Ottoson Middle",Hispanic/Latino,10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2007,07,00100410,Arlington,"Ottoson Middle",White,258,253,1,,1,,3,258,253,1,,1,,3,,,,,,,,100,100,
