Year,Org_code,DistrictName,SchoolName,Subject,Grade,tested,wptopdev,wpcompconv,item1,item2,item3,item4,item5,item6,item7,item8,item9,item10,item11,item12,item13,item14,item15,item16,item17,item18,item19,item20,item21,item22,item23,item24,item25,item26,item27,item28,item29,item30,item31,item32,item33,item34,item35,item36,item37,item38,item39,item40,item41,item42,item43,item44,item45
2012,00030305,Acushnet,"Albert F Ford Middle School",SCI,05,112," "," ",0.95,0.81,0.73,0.91,0.88,0.94,1.71,0.9,0.75,0.66,0.77,0.63,0.86,0.4,0.79,0.82,0.85,0.87,0.72,0.67,1.87,0.69,0.71,0.75,0.85,0.67,0.64,0.94,0.71,0.64,0.85,0.8,2.28,0.93,0.55,0.64,0.91,0.83,0.64,0.89,0.77,1.43," "," "," "
2012,00030305,Acushnet,"Albert F Ford Middle School",ELA,06,107," "," ",0.56,0.83,0.85,0.56,0.84,0.82,2.58,0.87,0.68,0.75,0.9,0.75,0.91,0.73,0.78,0.64,0.78,2.38,0.89,0.54,0.77,0.77,0.82,2.09,0.88,0.91,0.93,0.71,0.94,0.81,0.84,0.88,0.69,0.93,2.27,0.63,0.65,0.79,0.87,0.82," "," "," "," "," "
2012,00030305,Acushnet,"Albert F Ford Middle School",MATH,06,107," "," ",0.93,0.97,0.75,0.89,0.78,0.63,0.73,0.56,0.88,0.65,0.45,2.66,0.85,0.72,0.79,0.89,0.4,2.52,0.88,0.72,0.53,0.63,0.62,0.63,0.66,2.51,0.62,0.88,0.89,0.7,0.92,0.76,0.7,0.36,0.86,0.6,0.79,0.84,0.93,0.9,0.83,2.79," "," "," "
2012,00030305,Acushnet,"Albert F Ford Middle School",ELA,07,126,6.98,6.63,0.73,0.61,0.89,0.87,0.75,0.83,2.52,0.84,0.94,0.81,0.67,0.85,0.87,0.91,0.87,0.75,0.49,0.94,2.45,0.77,0.71,0.72,0.76,0.89,2.01,0.82,0.88,0.59,0.6,0.52,0.88,0.63,0.84,0.94,2.39,0.81,0.68,0.42,0.48,0.74," "," "," "," "," "
2012,00030305,Acushnet,"Albert F Ford Middle School",MATH,07,124," "," ",0.91,0.77,0.69,0.69,0.59,0.66,0.52,3.52,0.69,0.78,2.67,0.77,0.79,0.67,0.65,0.55,0.51,0.82,0.91,0.62,0.6,0.77,0.77,0.74,0.94,0.81,0.78,0.74,0.88,0.83,0.69,0.89,0.8,0.66,0.84,0.31,0.73,0.61,2.19,0.56,0.75,2.94," "," "," "
2012,00030305,Acushnet,"Albert F Ford Middle School",ELA,08,131," "," ",0.85,0.76,0.84,0.95,0.79,0.73,0.86,0.69,0.84,0.81,2.28,0.81,0.91,0.95,0.83,0.9,0.81,2.32,0.83,0.91,0.97,0.86,0.51,0.88,2.76,0.92,0.77,0.84,0.79,0.79,0.79,0.88,0.81,0.92,2.11,0.96,0.92,0.59,0.65,0.81," "," "," "," "," "
2012,00030305,Acushnet,"Albert F Ford Middle School",MATH,08,130," "," ",0.95,0.82,0.78,0.85,0.68,0.86,0.92,0.81,0.74,2.19,0.43,0.73,0.77,0.44,0.78,0.53,0.79,0.24,0.66,0.65,1.99,0.64,0.96,0.81,0.89,0.86,0.66,0.42,0.85,0.63,2.69,0.82,0.81,0.75,0.37,0.69,0.87,0.65,0.75,2.36,0.36,0.57," "," "," "
2012,00030305,Acushnet,"Albert F Ford Middle School",SCI,08,130," "," ",0.82,0.78,0.9,0.48,0.72,0.82,0.74,0.91,0.92,0.75,0.87,2.27,0.74,0.7,0.69,0.89,0.55,0.77,0.89,0.81,1.78,0.65,0.82,0.58,0.6,0.8,0.39,1.32,0.95,0.84,0.52,0.84,0.89,0.85,0.58,0.88,0.68,0.59,0.7,0.53,0.48,1.85," "," "," "
2012,00050010,Agawam,"Clifford M Granger",ELA,03,68," "," ",0.66,0.9,0.93,0.91,0.91,0.66,0.82,0.9,0.75,0.72,1.54,1.5,0.85,0.79,0.87,0.78,0.66,0.91,0.91,0.99,0.68,0.72,0.88,0.78,0.75,0.88,0.65,2.31,0.94,0.62,0.71,0.68,0.99,1.49,0.88,0.88,0.59,0.9,0.74,0.84,1.47," "," "," "," "
2012,00050010,Agawam,"Clifford M Granger",MATH,03,68," "," ",0.94,0.93,0.59,0.99,1.21,0.66,0.84,0.68,0.82,1.28,0.91,0.96,0.91,0.75,0.66,0.85,0.87,0.35,0.93,0.75,0.66,0.85,0.91,0.96,0.81,0.82,0.97,0.93,0.66,0.94,1.38,0.94,0.71,0.94,0.85,1.5," "," "," "," "," "," "," "," "," "
2012,00050010,Agawam,"Clifford M Granger",ELA,04,64,7.53,6.95,0.88,0.83,0.91,0.88,0.98,2.36,0.88,0.77,0.64,0.91,0.8,0.89,0.86,0.69,0.89,0.94,2.2,0.77,0.88,0.92,0.95,0.91,0.8,2.66,0.92,0.83,0.88,0.63,0.92,0.78,0.83,0.86,0.72,0.73,1.97,0.89,0.92,0.88,0.63,0.69," "," "," "," "," "
2012,00050010,Agawam,"Clifford M Granger",MATH,04,62," "," ",0.95,0.85,0.73,0.69,0.95,0.79,2.24,0.5,0.84,0.81,0.42,0.82,0.95,0.63,0.63,0.85,0.94,0.56,3.21,0.9,0.79,0.87,0.73,0.74,0.89,0.82,0.73,0.66,0.71,2.74,0.97,0.56,0.65,0.69,0.61,0.89,0.9,0.73,0.85,0.58,0.6,3.5," "," "," "
2012,00050020,Agawam,"Benjamin J Phelps",ELA,03,72," "," ",0.74,0.88,0.93,0.94,0.86,0.74,0.75,0.92,0.88,0.74,1.58,1.51,0.9,0.81,0.85,0.65,0.78,0.89,0.89,0.92,0.78,0.83,0.82,0.72,0.83,0.78,0.74,2.35,0.96,0.72,0.81,0.67,0.9,1.5,0.97,0.97,0.58,0.96,0.74,0.82,1.58," "," "," "," "
2012,00050020,Agawam,"Benjamin J Phelps",MATH,03,72," "," ",0.93,0.96,0.38,0.96,1.44,0.76,0.9,0.57,0.99,1.08,0.88,0.93,0.88,0.69,0.67,0.89,0.85,0.39,0.86,0.81,0.68,0.81,0.92,0.86,0.82,0.9,0.9,0.81,0.78,0.89,1.44,0.81,0.67,0.92,0.85,1.49," "," "," "," "," "," "," "," "," "
2012,00050020,Agawam,"Benjamin J Phelps",ELA,04,77,6.84,6.47,0.86,0.91,0.79,0.75,0.87,1.75,0.73,0.74,0.6,0.74,0.74,0.83,0.77,0.82,0.83,0.9,1.82,0.82,0.81,0.91,0.96,0.83,0.81,2.22,0.91,0.7,0.78,0.66,0.73,0.83,0.78,0.71,0.75,0.71,1.64,0.87,0.87,0.78,0.77,0.69," "," "," "," "," "
2012,00050020,Agawam,"Benjamin J Phelps",MATH,04,77," "," ",0.94,0.74,0.68,0.74,0.81,0.75,2.45,0.51,0.75,0.71,0.55,0.83,0.75,0.61,0.53,0.75,0.92,0.57,2.9,0.92,0.73,0.83,0.7,0.69,0.84,0.86,0.68,0.69,0.75,2.43,0.82,0.48,0.7,0.53,0.61,0.86,0.81,0.71,0.84,0.64,0.6,2.95," "," "," "
2012,00050025,Agawam,"Robinson Park",ELA,03,73," "," ",0.63,0.85,0.85,0.97,0.82,0.6,0.73,0.82,0.89,0.71,1.38,1.47,0.89,0.78,0.84,0.7,0.67,0.84,0.86,0.93,0.84,0.75,0.86,0.75,0.78,0.77,0.77,2.08,0.99,0.6,0.79,0.55,0.92,1.29,0.86,0.93,0.48,0.9,0.73,0.82,1.33," "," "," "," "
2012,00050025,Agawam,"Robinson Park",MATH,03,74," "," ",0.89,0.92,0.35,0.97,1.24,0.78,0.84,0.72,0.93,1.09,0.82,0.92,0.88,0.76,0.73,0.89,0.88,0.55,0.89,0.74,0.64,0.89,0.92,0.86,0.82,0.91,0.93,0.92,0.69,0.88,1.43,0.91,0.73,0.84,0.88,1.49," "," "," "," "," "," "," "," "," "
2012,00050025,Agawam,"Robinson Park",ELA,04,67,7.76,7.21,0.93,0.84,0.82,0.84,0.85,1.57,0.91,0.82,0.78,0.87,0.76,0.79,0.9,0.84,0.91,0.91,1.87,0.87,0.84,0.88,0.97,0.85,0.76,2.31,0.93,0.79,0.84,0.6,0.79,0.7,0.78,0.87,0.85,0.88,2.01,0.94,0.93,0.79,0.69,0.67," "," "," "," "," "
2012,00050025,Agawam,"Robinson Park",MATH,04,67," "," ",0.94,0.82,0.75,0.73,0.87,0.87,2.57,0.55,0.67,0.76,0.52,0.87,0.79,0.6,0.58,0.82,0.9,0.61,2.84,0.91,0.79,0.91,0.7,0.63,0.87,0.55,0.63,0.63,0.75,2.69,0.88,0.63,0.69,0.45,0.6,0.85,0.79,0.78,0.64,0.64,0.61,3.12," "," "," "
2012,00050030,Agawam,"James Clark School",ELA,03,70," "," ",0.74,0.81,0.79,0.9,0.79,0.56,0.77,0.8,0.79,0.76,1.2,1.07,0.73,0.74,0.77,0.74,0.73,0.76,0.73,0.94,0.61,0.71,0.8,0.67,0.63,0.74,0.73,1.79,0.81,0.57,0.64,0.47,0.93,1.13,0.77,0.83,0.46,0.79,0.6,0.8,1.17," "," "," "," "
2012,00050030,Agawam,"James Clark School",MATH,03,70," "," ",0.96,0.91,0.49,0.97,1.2,0.74,0.84,0.71,0.91,0.9,0.89,0.9,0.7,0.67,0.64,0.81,0.8,0.43,0.81,0.61,0.67,0.8,0.83,0.93,0.67,0.87,0.81,0.8,0.71,0.77,1.31,0.81,0.69,0.79,0.74,1.33," "," "," "," "," "," "," "," "," "
2012,00050030,Agawam,"James Clark School",ELA,04,63,6.94,6.6,0.95,0.89,0.83,0.81,0.92,1.97,0.84,0.68,0.59,0.84,0.86,0.87,0.71,0.83,0.92,0.89,2.13,0.83,0.81,0.92,0.97,0.78,0.71,2.57,0.87,0.83,0.81,0.54,0.78,0.79,0.84,0.76,0.84,0.89,1.84,0.89,0.87,0.75,0.67,0.7," "," "," "," "," "
2012,00050030,Agawam,"James Clark School",MATH,04,62," "," ",0.94,0.79,0.66,0.61,0.89,0.85,2.6,0.35,0.76,0.76,0.56,0.87,0.84,0.68,0.5,0.81,0.92,0.61,2.89,0.94,0.5,0.81,0.65,0.61,0.87,0.82,0.55,0.66,0.74,2.35,0.82,0.61,0.61,0.58,0.53,0.82,0.76,0.79,0.79,0.6,0.63,2.95," "," "," "
2012,00050303,Agawam,"Roberta G. Doering School",ELA,05,294," "," ",0.85,0.88,0.86,0.67,0.94,0.78,2.3,0.8,0.86,0.86,0.51,0.65,0.93,0.93,0.94,0.69,0.82,1.88,0.62,0.9,0.53,0.59,0.64,1.76,0.85,0.75,0.86,0.67,0.78,0.61,0.68,0.87,0.82,0.82,1.76,0.62,0.66,0.77,0.72,0.56," "," "," "," "," "
2012,00050303,Agawam,"Roberta G. Doering School",MATH,05,294," "," ",0.88,0.82,0.67,0.49,2.52,0.81,0.87,0.79,0.83,0.51,0.87,0.43,0.79,0.8,0.85,0.17,0.42,0.77,0.67,0.86,2.15,0.92,0.78,0.42,0.87,0.89,0.68,0.74,0.68,0.81,0.84,2.64,0.86,0.86,0.66,0.63,0.84,0.95,0.91,2.62,0.81,0.52," "," "," "
2012,00050303,Agawam,"Roberta G. Doering School",SCI,05,295," "," ",0.98,0.77,0.67,0.92,0.95,0.9,1.52,0.95,0.42,0.82,0.53,0.71,0.89,0.53,0.84,0.74,0.87,0.84,0.69,0.67,2.05,0.57,0.59,0.72,0.83,0.58,0.54,0.92,0.74,0.77,0.84,0.85,2.23,0.89,0.53,0.48,0.92,0.81,0.58,0.88,0.72,1.52," "," "," "
2012,00050303,Agawam,"Roberta G. Doering School",ELA,06,297," "," ",0.6,0.82,0.92,0.64,0.79,0.8,2.37,0.86,0.72,0.76,0.9,0.79,0.89,0.81,0.62,0.63,0.67,2.13,0.87,0.51,0.7,0.69,0.84,1.96,0.87,0.9,0.91,0.65,0.95,0.79,0.8,0.9,0.66,0.93,2.05,0.6,0.63,0.8,0.89,0.68," "," "," "," "," "
2012,00050303,Agawam,"Roberta G. Doering School",MATH,06,296," "," ",0.83,0.95,0.73,0.91,0.79,0.65,0.65,0.48,0.76,0.77,0.63,2.86,0.8,0.7,0.8,0.89,0.43,2.47,0.92,0.56,0.74,0.67,0.71,0.7,0.63,2.6,0.59,0.89,0.86,0.71,0.89,0.76,0.68,0.69,0.81,0.65,0.83,0.79,0.87,0.93,0.84,2.6," "," "," "
2012,00050405,Agawam,"Agawam Junior High",ELA,07,329,6.88,6.77,0.74,0.64,0.9,0.84,0.68,0.85,2.4,0.87,0.9,0.79,0.73,0.81,0.89,0.9,0.79,0.76,0.58,0.89,2.6,0.77,0.69,0.68,0.72,0.91,1.98,0.74,0.87,0.63,0.6,0.54,0.75,0.64,0.84,0.92,2.39,0.81,0.71,0.43,0.43,0.68," "," "," "," "," "
2012,00050405,Agawam,"Agawam Junior High",MATH,07,330," "," ",0.92,0.78,0.72,0.82,0.64,0.68,0.62,3.32,0.71,0.63,2.63,0.86,0.68,0.62,0.67,0.61,0.51,0.62,0.85,0.59,0.63,0.79,0.69,0.81,0.92,0.85,0.82,0.69,0.87,0.72,0.85,0.8,0.61,0.62,0.72,0.62,0.54,0.67,2.26,0.5,0.77,2.9," "," "," "
2012,00050405,Agawam,"Agawam Junior High",ELA,08,345," "," ",0.84,0.81,0.82,0.87,0.74,0.73,0.88,0.7,0.83,0.7,2.55,0.84,0.92,0.92,0.73,0.85,0.82,2.45,0.84,0.91,0.95,0.82,0.57,0.79,2.8,0.92,0.79,0.82,0.82,0.81,0.67,0.79,0.82,0.91,2.38,0.94,0.87,0.56,0.68,0.85," "," "," "," "," "
2012,00050405,Agawam,"Agawam Junior High",MATH,08,344," "," ",0.88,0.7,0.71,0.82,0.65,0.84,0.74,0.71,0.83,2.28,0.4,0.7,0.63,0.49,0.71,0.63,0.81,0.41,0.68,0.56,2.17,0.75,0.81,0.64,0.9,0.71,0.75,0.53,0.72,0.45,2.71,0.87,0.66,0.76,0.36,0.75,0.81,0.67,0.78,2.44,0.56,0.59," "," "," "
2012,00050405,Agawam,"Agawam Junior High",SCI,08,344," "," ",0.78,0.74,0.81,0.29,0.65,0.85,0.68,0.82,0.88,0.67,0.85,1.77,0.7,0.58,0.59,0.86,0.56,0.81,0.75,0.65,1.95,0.7,0.74,0.64,0.48,0.8,0.37,1.28,0.92,0.82,0.58,0.74,0.85,0.84,0.65,0.67,0.62,0.45,0.57,0.33,0.57,1.78," "," "," "
2012,00050505,Agawam,"Agawam High",ELA,10,323,7.03,6.93,0.75,0.93,0.93,0.92,0.88,0.96,0.72,0.88,2.69,0.75,0.73,0.81,0.44,0.87,0.54,0.72,0.94,2.55,0.7,0.78,0.92,0.95,0.73,0.93,0.47,0.91,2.59,0.86,0.67,0.8,0.83,0.94,0.87,0.92,0.84,2.5,0.85,0.87,0.71,0.85," "," "," "," "," "
2012,00050505,Agawam,"Agawam High",MATH,10,323," "," ",0.82,0.86,0.38,0.5,0.71,0.68,0.8,0.66,0.85,0.87,0.92,0.33,0.66,0.85,0.66,0.57,2.09,0.37,0.51,2.99,2.72,0.85,0.83,0.89,0.81,0.8,0.72,0.59,0.79,0.72,3.28,0.41,0.74,0.62,0.48,0.37,0.61,0.6,0.63,0.51,1.88,2.91," "," "," "
2012,00050505,Agawam,"Agawam High",BIO,HS,43," "," ",0.81,0.84,0.95,0.93,0.95,0.95,0.86,0.44,0.84,0.74,0.81,2.67,0.95,0.88,0.77,0.91,0.84,0.88,0.86,0.56,0.63,0.86,1.74,0.95,0.84,0.79,0.77,0.93,0.93,0.77,0.86,2.65,0.91,0.77,0.81,0.91,0.84,0.84,0.72,0.58,0.84,0.79,0.86,2,2.47
2012,00050505,Agawam,"Agawam High",PHY,HS,263," "," ",0.86,0.58,0.79,0.82,0.52,0.78,0.8,0.61,0.77,0.77,0.9,1.59,0.85,0.33,0.74,0.93,0.5,0.51,0.68,0.28,0.48,0.85,1.83,0.73,0.32,0.7,0.86,0.81,0.81,0.78,0.72,2.78,0.62,0.6,0.75,0.57,0.84,0.92,0.9,0.61,0.62,0.48,0.54,0.95,1.55
2012,00050505,Agawam,"Agawam High",TEC,HS,18," "," ",0.78,0.61,0.5,0.39,0.61,0.78,0.11,0.5,0.72,0.78,2.61,0.83,0.72,0.22,0.39,0.39,0.56,0.56,0.72,0.94,0.22,0.67,0.67,0.56,0.67,0.67,0.28,0.67,0.33,0.33,0.61,0.5,1.11,0.33,0.61,0.78,0.44,0.67,0.44,0.56,0.83,0.56,0.5,2,0.83
2012,00070005,Amesbury,"Amesbury Elementary",ELA,03,75," "," ",0.8,0.93,0.91,0.88,0.95,0.85,0.85,0.96,0.93,0.89,1.43,1.45,0.93,0.93,0.88,0.75,0.76,0.96,0.95,0.97,0.84,0.84,0.97,0.89,0.91,0.85,0.85,2.47,0.96,0.84,0.83,0.87,0.99,1.35,0.92,0.95,0.56,0.92,0.77,0.91,1.59," "," "," "," "
2012,00070005,Amesbury,"Amesbury Elementary",MATH,03,74," "," ",0.99,0.95,0.59,1,1.24,0.78,0.91,0.82,0.99,1.41,0.97,0.88,0.84,0.86,0.89,0.92,0.93,0.53,0.85,0.93,0.74,0.91,0.92,0.85,0.89,0.96,0.99,0.86,0.84,0.95,1.61,0.96,0.82,0.89,0.86,1.65," "," "," "," "," "," "," "," "," "
2012,00070005,Amesbury,"Amesbury Elementary",ELA,04,81,6.07,6.04,0.94,0.9,0.74,0.7,0.79,1.38,0.85,0.8,0.64,0.9,0.78,0.81,0.84,0.84,0.96,0.9,1.74,0.83,0.85,0.98,0.99,0.93,0.74,2.02,0.9,0.68,0.8,0.77,0.72,0.78,0.86,0.78,0.84,0.93,1.69,0.86,0.94,0.81,0.67,0.63," "," "," "," "," "
2012,00070005,Amesbury,"Amesbury Elementary",MATH,04,82," "," ",0.87,0.76,0.74,0.74,0.88,0.77,2.15,0.45,0.68,0.84,0.6,0.83,0.77,0.67,0.6,0.71,0.93,0.67,2.94,0.84,0.56,0.9,0.7,0.68,0.84,0.67,0.48,0.7,0.73,2.29,0.93,0.72,0.7,0.65,0.63,0.73,0.77,0.7,0.85,0.7,0.65,3," "," "," "
2012,00070010,Amesbury,"Charles C Cashman Elementary",ELA,03,93," "," ",0.7,0.87,0.89,0.89,0.87,0.73,0.81,0.83,0.92,0.8,1.47,1.34,0.94,0.77,0.85,0.62,0.75,0.82,0.84,0.95,0.8,0.84,0.82,0.74,0.76,0.83,0.82,2.35,0.99,0.68,0.74,0.7,0.96,1.29,0.84,0.87,0.55,0.86,0.71,0.88,1.46," "," "," "," "
2012,00070010,Amesbury,"Charles C Cashman Elementary",MATH,03,91," "," ",0.84,0.92,0.44,0.97,1.37,0.62,0.82,0.66,0.82,1.15,0.78,0.93,0.76,0.58,0.81,0.9,0.86,0.43,0.8,0.91,0.59,0.84,0.86,0.82,0.9,0.87,0.88,0.91,0.75,0.86,1.4,0.85,0.76,0.87,0.89,1.11," "," "," "," "," "," "," "," "," "
2012,00070010,Amesbury,"Charles C Cashman Elementary",ELA,04,101,7.19,6.68,0.91,0.95,0.89,0.78,0.95,2.05,0.86,0.85,0.81,0.92,0.85,0.86,0.86,0.76,0.92,0.92,2.25,0.89,0.91,0.97,0.99,0.96,0.89,2.67,0.98,0.82,0.83,0.71,0.8,0.76,0.84,0.83,0.87,0.82,2.16,0.94,0.93,0.9,0.72,0.81," "," "," "," "," "
2012,00070010,Amesbury,"Charles C Cashman Elementary",MATH,04,100," "," ",0.97,0.87,0.83,0.69,0.91,0.82,2.72,0.54,0.85,0.89,0.66,0.9,0.84,0.77,0.66,0.91,0.98,0.59,3.51,0.94,0.87,0.94,0.85,0.79,0.89,0.93,0.7,0.76,0.8,2.7,0.98,0.87,0.66,0.85,0.66,0.88,0.72,0.75,0.85,0.75,0.66,3.34," "," "," "
2012,00070013,Amesbury,"Amesbury Middle",ELA,05,170," "," ",0.92,0.91,0.82,0.66,0.94,0.86,2.36,0.79,0.89,0.85,0.56,0.65,0.95,0.97,0.98,0.72,0.91,2.04,0.75,0.94,0.64,0.71,0.63,1.85,0.89,0.87,0.84,0.62,0.79,0.66,0.71,0.9,0.82,0.85,1.82,0.74,0.69,0.78,0.68,0.61," "," "," "," "," "
2012,00070013,Amesbury,"Amesbury Middle",MATH,05,169," "," ",0.85,0.75,0.71,0.53,2.36,0.85,0.78,0.64,0.86,0.52,0.82,0.57,0.76,0.52,0.75,0.31,0.34,0.83,0.59,0.82,1.99,0.92,0.88,0.47,0.87,0.79,0.54,0.4,0.72,0.69,0.59,2.23,0.84,0.73,0.64,0.66,0.79,0.88,0.79,2.66,0.88,0.62," "," "," "
2012,00070013,Amesbury,"Amesbury Middle",SCI,05,169," "," ",0.97,0.83,0.79,0.89,0.92,0.88,1.41,0.98,0.49,0.8,0.49,0.69,0.89,0.61,0.88,0.8,0.84,0.83,0.7,0.61,1.95,0.64,0.54,0.85,0.83,0.6,0.5,0.92,0.71,0.85,0.92,0.87,2.38,0.9,0.54,0.66,0.97,0.61,0.59,0.89,0.78,1.78," "," "," "
2012,00070013,Amesbury,"Amesbury Middle",ELA,06,163," "," ",0.64,0.83,0.88,0.63,0.77,0.82,2.69,0.89,0.74,0.8,0.9,0.78,0.94,0.82,0.67,0.64,0.79,2.5,0.92,0.62,0.77,0.69,0.84,2.32,0.93,0.94,0.91,0.6,0.98,0.75,0.91,0.91,0.7,0.98,2.37,0.67,0.72,0.8,0.91,0.6," "," "," "," "," "
2012,00070013,Amesbury,"Amesbury Middle",MATH,06,162," "," ",0.9,0.92,0.77,0.87,0.62,0.37,0.62,0.49,0.69,0.73,0.46,2.79,0.85,0.68,0.7,0.9,0.51,2.3,0.88,0.67,0.6,0.58,0.71,0.69,0.57,2.73,0.62,0.6,0.9,0.75,0.86,0.69,0.75,0.44,0.81,0.69,0.62,0.59,0.85,0.85,0.81,2.53," "," "," "
2012,00070013,Amesbury,"Amesbury Middle",ELA,07,183,6.88,6.69,0.75,0.6,0.92,0.8,0.68,0.89,2.45,0.93,0.94,0.84,0.74,0.89,0.94,0.96,0.89,0.86,0.62,0.95,2.44,0.83,0.73,0.74,0.78,0.93,1.96,0.9,0.94,0.63,0.63,0.63,0.79,0.73,0.86,0.97,2.19,0.84,0.72,0.44,0.54,0.75," "," "," "," "," "
2012,00070013,Amesbury,"Amesbury Middle",MATH,07,184," "," ",0.88,0.72,0.61,0.74,0.8,0.53,0.52,3.4,0.67,0.75,2.34,0.82,0.72,0.61,0.69,0.53,0.61,0.63,0.86,0.52,0.55,0.9,0.83,0.84,0.91,0.82,0.85,0.72,0.84,0.77,0.83,0.78,0.73,0.57,0.88,0.64,0.61,0.64,2.47,0.64,0.77,3.03," "," "," "
2012,00070013,Amesbury,"Amesbury Middle",ELA,08,198," "," ",0.85,0.8,0.82,0.93,0.8,0.76,0.89,0.7,0.85,0.7,2.4,0.83,0.91,0.9,0.74,0.74,0.84,2.38,0.89,0.86,0.95,0.79,0.76,0.84,2.75,0.9,0.78,0.83,0.84,0.84,0.74,0.72,0.82,0.91,2.37,0.93,0.92,0.58,0.67,0.81," "," "," "," "," "
2012,00070013,Amesbury,"Amesbury Middle",MATH,08,196," "," ",0.8,0.78,0.75,0.81,0.71,0.74,0.67,0.72,0.81,2.52,0.53,0.7,0.68,0.48,0.69,0.62,0.81,0.45,0.7,0.6,2.1,0.75,0.9,0.61,0.91,0.62,0.75,0.53,0.78,0.61,2.88,0.85,0.74,0.71,0.46,0.78,0.74,0.62,0.6,2.47,0.46,0.63," "," "," "
2012,00070013,Amesbury,"Amesbury Middle",SCI,08,196," "," ",0.89,0.79,0.93,0.43,0.84,0.9,0.72,0.84,0.87,0.74,0.86,2.19,0.7,0.68,0.71,0.89,0.63,0.76,0.88,0.66,2.47,0.77,0.88,0.72,0.43,0.83,0.69,1.84,0.95,0.8,0.39,0.63,0.91,0.85,0.69,0.74,0.64,0.6,0.64,0.46,0.74,1.88," "," "," "
2012,00070505,Amesbury,"Amesbury High",ELA,10,152,7.33,7.11,0.82,0.96,0.91,0.93,0.93,0.98,0.72,0.84,2.75,0.82,0.84,0.82,0.57,0.93,0.58,0.78,0.95,2.53,0.75,0.8,0.89,0.93,0.74,0.95,0.62,0.93,2.59,0.81,0.71,0.81,0.88,0.93,0.94,0.94,0.91,2.51,0.9,0.88,0.74,0.92," "," "," "," "," "
2012,00070505,Amesbury,"Amesbury High",MATH,10,152," "," ",0.83,0.9,0.51,0.62,0.73,0.68,0.88,0.7,0.88,0.91,0.88,0.56,0.7,0.84,0.8,0.66,2.79,0.45,0.61,3.05,2.73,0.88,0.87,0.91,0.82,0.88,0.76,0.63,0.78,0.72,3.31,0.45,0.93,0.68,0.48,0.59,0.68,0.7,0.69,0.53,2.13,2.88," "," "," "
2012,00070505,Amesbury,"Amesbury High",BIO,HS,145," "," ",0.79,0.74,0.81,0.87,0.99,0.84,0.65,0.36,0.77,0.49,0.66,2.39,0.82,0.9,0.62,0.86,0.65,0.8,0.85,0.51,0.67,0.61,1.37,0.86,0.68,0.57,0.64,0.88,0.77,0.69,0.77,1.98,0.9,0.88,0.74,0.87,0.64,0.78,0.55,0.48,0.83,0.81,0.71,1.63,2.17
2012,00080009,Amherst,"Crocker Farm Elementary",ELA,03,54," "," ",0.7,0.74,0.8,0.81,0.93,0.67,0.81,0.85,0.87,0.67,1.43,1.24,0.87,0.76,0.76,0.67,0.67,0.83,0.81,0.87,0.78,0.78,0.76,0.72,0.78,0.76,0.52,1.98,0.85,0.72,0.8,0.61,0.78,1.28,0.83,0.93,0.48,0.8,0.7,0.78,1.33," "," "," "," "
2012,00080009,Amherst,"Crocker Farm Elementary",MATH,03,53," "," ",0.77,0.87,0.38,0.91,1.19,0.75,0.81,0.45,0.91,1.42,0.72,0.85,0.77,0.64,0.68,0.83,0.85,0.42,0.75,0.68,0.66,0.7,0.83,0.53,0.72,0.91,0.66,0.89,0.75,0.85,1.62,0.87,0.75,0.72,0.64,1.43," "," "," "," "," "," "," "," "," "
2012,00080009,Amherst,"Crocker Farm Elementary",ELA,04,37,6.27,6.19,0.86,0.95,0.81,0.7,0.84,1.81,0.78,0.86,0.57,0.86,0.84,0.86,0.76,0.89,0.78,0.86,1.89,0.76,0.86,0.97,0.92,0.84,0.73,2.22,0.86,0.81,0.89,0.73,0.76,0.73,0.81,0.81,0.7,0.84,1.62,0.89,0.97,0.76,0.68,0.65," "," "," "," "," "
2012,00080009,Amherst,"Crocker Farm Elementary",MATH,04,38," "," ",0.92,0.87,0.79,0.58,0.74,0.71,2.63,0.61,0.71,0.82,0.47,0.79,0.74,0.47,0.58,0.87,0.89,0.61,3,0.92,0.63,0.87,0.76,0.79,0.84,0.76,0.37,0.87,0.76,2.18,0.92,0.87,0.84,0.76,0.71,0.89,0.76,0.68,0.71,0.71,0.76,2.97," "," "," "
2012,00080009,Amherst,"Crocker Farm Elementary",ELA,05,46," "," ",0.89,0.89,0.91,0.74,0.96,0.85,2.35,0.85,0.89,0.83,0.52,0.7,0.93,0.98,0.85,0.67,0.93,2.07,0.72,0.96,0.76,0.7,0.72,2.07,0.85,0.89,0.98,0.65,0.78,0.83,0.78,0.89,0.91,0.87,2.22,0.76,0.83,0.85,0.54,0.63," "," "," "," "," "
2012,00080009,Amherst,"Crocker Farm Elementary",MATH,05,46," "," ",0.93,0.78,0.67,0.52,2.5,0.83,0.76,0.54,0.78,0.76,0.76,0.46,0.7,0.7,0.63,0.28,0.61,0.61,0.63,0.76,2.5,0.89,0.85,0.63,0.83,0.76,0.57,0.67,0.89,0.83,0.74,2.65,0.89,0.74,0.61,0.72,0.83,0.85,0.96,2.37,0.89,0.78," "," "," "
