FY_CODE,ORG_CODE,ORG_NAME,TECH_STU_PER_COMP_CNT,TECH_CLASS_COMP_NET_PCT
2004,00270305,"Berkley Middle School",3.8,100
2004,00280000,Berlin,11.2,100
2004,00280005,"Berlin Memorial",11.2,100
2004,00300000,Beverly,5.2,97.8
2004,00300010,"Centerville Elementary",3.3,100
2004,00300015,"Cove Elementary",4.1,100
2004,00300033,"Hannah Elementary",3.4,100
2004,00300037,"McKeown Elementary",4.8,100
2004,00300040,"North Beverly Elementary",3.8,100
2004,00300055,"Ayers/Ryal Side Sch",8.1,100
2004,00300305,"Briscoe Middle",12.6,95
2004,00300310,"Memorial Middle",4.6,100
2004,00300505,"Beverly High",6.3,96
2004,00310000,Billerica,14.3,100
2004,00310005,"Thomas Ditson",2.8,100
2004,00310007,"Frederick J Dutile",30.5,100
2004,00310012,"John F Kennedy",49.1,100
2004,00310015,Parker,26.8,100
2004,00310026,"Hajjar Elementary",36.2,100
2004,00310030,"Eugene C Vining",31.2,100
2004,00310305,"Marshall Middle School",22.6,100
2004,00310310,"Locke Middle",31.1,100
2004,00310505,"Billerica Memorial High School",36.2,100
2004,00350000,Boston,8.1,98.5
2004,00350003,"ELC - North Zone",2.1,100
2004,00350004,"Mary Lyon",2.5,100
2004,00350005,"ELC - East Zone",16,100
2004,00350006,"ELC - West Zone",4,100
2004,00350007,Agassiz,18.1,100
2004,00350008,"Mattapan ECC",12.1,100
2004,00350009,"East Boston ECC",45,100
2004,00350010,"Blue Hill Ave ECC",9.4,100
2004,00350011,"Alexander Hamilton",4.6,100
2004,00350013,"Jackson Mann",20.8,100
2004,00350021,Beethoven,12,100
2004,00350036,"Carter Develop Day Care",1.7,100
2004,00350052,"Charles Sumner",18.1,100
2004,00350054,"Charles H Taylor",13.5,100
2004,00350062,"Curtis Guild",7.3,100
2004,00350066,"Dante Alighieri",14.1,100
2004,00350072,"David A Ellis",8.4,100
2004,00350074,Dearborn,10.9,100
2004,00350077,"Dennis C Haley",14.9,100
2004,00350080,"Donald Mckay",10.1,100
2004,00350088,"Edward Everett",6.8,100
2004,00350094,"Elihu Greenwood",20.4,100
2004,00350096,"Eliot Elementary",4.5,100
2004,00350100,"Ellis Mendell",5.4,100
2004,00350102,"Emily A Fifield",27.6,100
2004,00350108,Farragut,8.7,100
2004,00350116,"Franklin D Roosevelt",9.6,100
2004,00350122,"George H Conley",5.6,100
2004,00350135,"Henry Grew",51.4,100
2004,00350137,"Henry L Higginson",4.1,100
2004,00350138,"O W Holmes",16.1,100
2004,00350141,"Hugh Roe O'Donnell",5.5,100
2004,00350146,"James Condon Elem",14.3,100
2004,00350152,"James A Garfield Elem",9.3,100
2004,00350153,"James W Hennigan",7.4,100
2004,00350154,"James J Chittick",31.9,100
2004,00350156,"James Otis",11.7,100
2004,00350166,"John F Kennedy",13.5,100
2004,00350167,"John P Holland",15.6,100
2004,00350172,"John D Philbrick",18.5,100
2004,00350178,"John Marshall",76.4,100
2004,00350179,"John W McCormack",10.6,100
2004,00350180,"John Winthrop",19.7,100
2004,00350181,"Joseph P Tynan",18.2,100
2004,00350182,"Joseph J Hurley",14.3,100
2004,00350183,"Joseph Lee",25.8,100
2004,00350184,"Joseph P Manning",7.7,100
2004,00350190,"Joyce Kilmer",7.3,100
2004,00350200,Harvard-Kent,7.4,100
2004,00350211,"Lucy Stone",2.2,100
2004,00350215,"Manassah E Bradley",7.7,100
2004,00350226,Mattahunt,19.5,100
2004,00350227,Mather,43.6,100
2004,00350229,"Maurice J Tobin",6.6,100
2004,00350231,"Michael J Perkins",4.2,100
2004,00350237,Mozart,11.7,100
2004,00350240,"Richard J Murphy",10.9,100
2004,00350243,"Nathan Hale",3.1,100
2004,00350255,"Oliver Hazard Perry",7.8,100
2004,00350257,"Orchard Gardens ",12.1,100
2004,00350258,"William H Ohrenberger",7,100
2004,00350262,Lyndon,10.8,100
2004,00350264,"Patrick J Kennedy",5.2,100
2004,00350266,"Patrick O'Hearn",7.7,100
2004,00350268,"Paul A Dever",22.6,100
2004,00350270,"Pauline Agassiz Shaw",7.5,100
2004,00350278,"Phineas Bates",13.4,100
2004,00350284,"Quincy E Dickerman",11.9,100
2004,00350286,"Josiah Quincy",14.1,100
2004,00350288,"Ralph Waldo Emerson",37.4,100
2004,00350298,"Roger Clap",4.3,100
2004,00350302,"Samuel Adams",7.9,100
2004,00350304,"Samuel W Mason",11.7,100
2004,00350308,"Sarah Greenwood",9.8,100
2004,00350326,"Thomas Gardner",17.5,100
2004,00350328,"Thomas J Kenny",9.2,100
2004,00350346,Warren-Prescott,3.5,100
2004,00350360,"William Ellery Channing",8.4,100
2004,00350363,"William McKinley",4.6,100
2004,00350366,"William E Russell",23.4,23
2004,00350370,"William Monroe Trotter",16.4,100
2004,00350374,"Winship Elementary",3.1,100
2004,00350380,"Young Achievers",11.4,100
2004,00350381,"Mildred Avenue Middle School",2.5,100
2004,00350382,"Mission Hill School",12.6,100
2004,00350383,"New Boston Pilot Middle School",6.5,100
2004,00350384,"James M Curley",11,100
2004,00350390,Blackstone,6.3,100
2004,00350405,"Umana/Barnes Middle",6.4,100
2004,00350410,"Martin Luther King Jr Mid",6.6,100
2004,00350413,"Boston Middle School Academy",1.9,100
2004,00350415,"Grover Cleveland",10.3,100
2004,00350420,"Mary E Curley Middle",10.9,100
2004,00350425,"Thomas A Edison Jr High",13.1,100
2004,00350426,"Harbor School",5.8,100
2004,00350430,"Clarence R Edwards Middle",9.5,100
2004,00350435,"Patrick F Gavin Middle",8.3,100
2004,00350445,"Washington Irving Middle",14.4,100
2004,00350450,"Solomon Lewenberg Middle",11.2,100
2004,00350455,"Lewis Middle School",11.8,100
2004,00350470,"Wm B Rogers Middle",22.3,100
2004,00350480,"William H Taft Middle",,
2004,00350485,"James P Timilty Middle",9.8,100
2004,00350490,"Woodrow Wilson Middle",9.7,100
2004,00350502,"Academy of Public Service",5.6,100
2004,00350505,"Brighton High",6.9,100
2004,00350507,"Boston International  High School",10,100
2004,00350515,"Charlestown High",13.9,100
2004,00350518,"Community Academy",3.5,100
2004,00350522,"Excel High School",3.4,100
2004,00350524,"Economics and Business Academy",7,100
2004,00350525,"Jeremiah E Burke High",23.9,100
2004,00350530,"East Boston High",3.3,100
2004,00350535,"The English High",11.7,100
2004,00350537,"Madison Park High",10.5,100
2004,00350538,"Monument High School",386,100
2004,00350539,"Tech Boston Academy",1.3,100
2004,00350540,"Fenway High School",2.5,100
2004,00350541,"Another Course To College",2.8,100
2004,00350542,"New Mission High School",6.3,100
2004,00350543,"Egleston Comm High School",2.9,100
2004,00350545,"Boston Latin Academy",17.9,100
2004,00350546,"Boston Arts Academy",6.2,100
2004,00350548,"Boston Adult Academy",7.7,100
2004,00350550,"Hyde Park High School",4.9,100
2004,00350558,"Boston Community Leadership Academy",2.9,100
2004,00350560,"Boston Latin",9.4,100
2004,00350565,"Quincy Upper School",2.6,100
2004,00350573,"West Roxbury Sch",5.6,100
2004,00350575,"O'Bryant Sch Math/Science",9,100
2004,00350577,"Odyssey High School",12.8,100
2004,00350580,"Expulsion Alt School",,
2004,00350588,"Young Adult Center",,
2004,00350690,"Snowden Int'l High",16.4,100
2004,00350691,"Rafael Hernandez",9.6,100
2004,00350750,"Horace Mann",1.6,100
2004,00350972,"Little House Altern",,
2004,00360000,Bourne,3,100
2004,00360010,"James F Peebles Elem",4.5,100
2004,00360015,"Ella F Hoxie School",7,100
2004,00360020,"Otis Memorial",5.6,100
2004,00360325,"Bourne Middle School",2.7,100
2004,00360505,"Bourne High",1.8,100
2004,00370000,Boxborough,4.1,100
2004,00370005,"Blanchard Memorial",4.1,100
2004,00380000,Boxford,4.1,100
2004,00380005,"Harry Lee Cole",4.7,100
2004,00380013,"Spofford Pond",3.7,100
2004,00390000,Boylston,2.9,100
2004,00390005,"Boylston Elementary",2.9,100
2004,00400000,Braintree,5.9,60.9
2004,00400005,Hollis,7.7,100
2004,00400015,Highlands,5.8,8
2004,00400020,"Mary E Flaherty School",8.2,14
2004,00400025,Liberty,10.7,100
2004,00400033,"Archie T Morrison",9.4,17
2004,00400050,"Donald Ross",6.8,22
2004,00400305,"East Middle School",5.3,35
2004,00400310,"South Middle School",4.5,38
2004,00400505,"Braintree High",4.8,92
2004,00410000,Brewster,4,100
2004,00410005,"Stony Brook Elementary",3.9,100
2004,00410010,"Eddy Elementary",4.2,100
2004,00430000,Brimfield,11.8,100
2004,00430005,"Brimfield Elementary",11.8,100
2004,00440000,Brockton,7.1,82.3
2004,00440001,"Dr W Arnone Comm Sch",4.4,100
2004,00440004,Ashfield,7.8,46
2004,00440006,"Belmont Street Elementary",16.1,43
2004,00440010,Brookfield,28.7,34
2004,00440015,Goddard,24.2,0
2004,00440017,"John F Kennedy",7,63
2004,00440023,"Edgar B Davis",17.1,29
2004,00440030,Franklin,4,100
2004,00440035,Gilmore,10,100
2004,00440045,Hancock,25.7,100
2004,00440050,"Howard Center",40.3,0
2004,00440055,Huntington,23.9,45
2004,00440065,"Louis F Angelo Elem",3.6,100
2004,00440078,"Oscar F Raymond",4.5,100
2004,00440080,"B B Russell",8.5,0
2004,00440095,"Eldon B. Keith Center",8.7,100
2004,00440100,Whitman,4.5,75
2004,00440110,Downey,13.9,100
2004,00440120,"Joseph F Plouffe Elem",4,100
2004,00440400,Ithaka/Lincoln,0,100
2004,00440405,"East Junior High",5.2,56
2004,00440410,"North Junior High",7.1,100
2004,00440415,"South Junior High",6.6,100
2004,00440420,"West Junior High",6.7,52
2004,00440505,"Brockton High",6.8,100
2004,00450000,Brookfield,9.5,100
2004,00450005,"Brookfield Elementary",9.5,100
2004,00460000,Brookline,3.4,95.8
2004,00460005,"Edith C Baker",2.7,100
2004,00460015,"Edward Devotion",4.3,100
2004,00460020,"Michael Driscoll",3.2,79
2004,00460025,Heath,2.6,100
2004,00460030,Lawrence,2.6,83
2004,00460035,"William H Lincoln",3.7,100
2004,00460040,Pierce,3.8,100
2004,00460045,"John D Runkle",2.6,100
2004,00460060,"The Lynch Center",16.5,0
2004,00460505,"Brookline High",3.9,100
2004,00480000,Burlington,4,100
2004,00480007,"Fox Hill",7,100
2004,00480015,Memorial,4.4,100
2004,00480020,"Pine Glen Elementary",8.5,100
2004,00480035,"Francis Wyman Elem",4.6,100
2004,00480303,"Marshall Simonds Middle",4.7,100
2004,00480505,"Burlington High",2.3,100
2004,00490000,Cambridge,4.2,99.8
2004,00490005,"Maria L. Baldwin",10.1,100
2004,00490006,"Amigos School",5.6,100
2004,00490007,Cambridgeport,6,100
2004,00490020,Haggerty,7.7,100
2004,00490030,King,5.2,100
2004,00490035,"King Open",6.6,100
2004,00490040,Kennedy-Longfellow,3.7,100
2004,00490045,Morse,3.7,100
2004,00490050,Peabody,3.9,100
2004,00490065,"John M Tobin",5.3,100
2004,00490080,"Graham and Parks",8,96
2004,00490090,"Fletcher/Maynard Academy",1.1,100
2004,00490506,"Cambridge Rindge and Latin",3.7,100
2004,00500000,Canton,2.5,100
2004,00500012,"Lt Peter M Hansen",2.7,100
2004,00500017,"John F Kennedy",2.4,100
2004,00500020,"Dean S Luce",3.4,100
2004,00500305,"Wm H Galvin Middle",1.9,100
2004,00500505,"Canton High",2.6,100
2004,00510000,Carlisle,7.9,100
2004,00510025,"Carlisle School",7.9,100
2004,00520000,Carver,5.5,100
2004,00520005,"Gov John Carver Primary",9.7,100
2004,00520010,"Gov John Carver Elem",6,100
2004,00520305,"Carver Middle",5,100
2004,00520505,"Carver High School",4.1,100
2004,00550000,Chatham,2.4,100
2004,00550005,"Chatham Elementary",2.9,100
2004,00550305,"Chatham Middle School",2.2,100
2004,00550505,"Chatham High",2.2,100
2004,00560000,Chelmsford,4.4,100
2004,00560005,"Center Elementary School",2.8,100
2004,00560015,"South Row",6,100
2004,00560020,"Westlands Elementary",5.4,100
2004,00560025,"Charles D Harrington",7,100
2004,00560030,"Byam School",6.3,100
2004,00560305,"Col Moses Parker Schl",5,100
2004,00560310,"McCarthy Middle School",5.2,100
2004,00560505,"Chelmsford High",3.4,100
2004,00570000,Chelsea,4.3,100
2004,00570003,"Shurtleff Early Childhood",9,100
2004,00570025,"William A Berkowitz Elem",4.9,100
2004,00570030,"Edgar A Hooks Elem",5.4,100
2004,00570035,"George D Kelly Elem",4.6,100
2004,00570040,"Frank M Sokolowski Elem",5.4,100
2004,00570050,"Clark Avenue School",4.6,100
2004,00570325,"Williams Middle School",,
2004,00570505,"Chelsea High",2.7,100
2004,00570510,"Tudor Hill School",3.6,100
2004,00610000,Chicopee,5.8,100
2004,00610001,"Szetela ECC",13.9,100
2004,00610003,Barry,6,100
2004,00610010,Belcher,3,100
2004,00610015,Bowe,6.3,100
2004,00610020,Bowie,6.3,100
2004,00610021,"Chapin Alternative School",91,100
2004,00610022,Litwin,8.6,100
2004,00610040,Lambert-Lavoie,5.9,100
2004,00610050,Selser,7.9,100
2004,00610065,"Streiber Memorial School",4.9,100
2004,00610090,"Gen John J Stefanik",5.1,100
2004,00610305,"Bellamy Middle",4.4,100
2004,00610310,"Fairview Middle",5.9,100
2004,00610505,"Chicopee High",8,100
2004,00610510,"Chicopee Comprehensive HS",4.8,100
2004,00630000,Clarksburg,4.5,100
2004,00630010,"Clarksburg Elementary",4.5,100
2004,00640000,Clinton,4.4,100
2004,00640050,"Clinton Elementary",3.1,100
2004,00640305,"Clinton Middle School",5.2,100
2004,00640505,"Clinton Senior High",7.6,100
2004,00650000,Cohasset,2.1,100
2004,00650005,"Deer Hill",2,100
2004,00650010,"Joseph Osgood",5.5,100
2004,00650505,"Cohasset Middle/High School",1.5,100
2004,00670000,Concord,3.5,100
2004,00670005,Alcott,3.8,100
2004,00670020,Thoreau,3.9,100
2004,00670030,Willard,3.6,100
2004,00670305,"Concord Middle",3.1,100
2004,00680000,Conway,4.6,100
2004,00680005,"Conway Grammar",4.6,100
2004,00710000,Danvers,10.5,100
2004,00710010,Highlands,7.1,100
2004,00710015,"Great Oak",13.8,100
2004,00710030,Riverside,7.8,100
2004,00710032,"Ivan G Smith",13.4,100
2004,00710045,"Willis E Thorpe",13.3,100
2004,00710305,"Dunn Middle",10.3,100
2004,00710505,"Danvers High",11.2,100
2004,00720000,Dartmouth,4.1,100
2004,00720010,"Andrew B Cushman",7.2,100
2004,00720015,"Joseph Demello",8.5,100
2004,00720020,"Job S Gidley",4.2,100
2004,00720030,"George H Potter",7.7,100
2004,00720040,"Dartmouth Elementary School",8,100
2004,00720050,"Dartmouth Middle",4.9,100
2004,00720505,"Dartmouth High",2.3,100
2004,00730000,Dedham,3.2,100
2004,00730005,"Early Childhood Center",5.6,100
2004,00730010,Avery,2.5,100
2004,00730025,Greenlodge,3,100
2004,00730030,Oakdale,3,100
2004,00730045,Riverdale,3.1,100
2004,00730305,"Dedham Middle School",3,100
2004,00730505,"Dedham High",3.3,100
2004,00740000,Deerfield,4.9,100
2004,00740015,"Deerfield Elem",4.9,100
2004,00770000,Douglas,3,100
2004,00770003,"Douglas Early Childhood",11,100
2004,00770010,"Douglas Elementary",4.3,100
2004,00770100,"Douglas Intermediate School",4.7,100
2004,00770505,"Douglas High School",1.4,100
2004,00780000,Dover,2.4,100
2004,00780005,Chickering,2.4,100
2004,00790000,Dracut,6,99.3
2004,00790020,"Joseph A Campbell Elem",13,100
2004,00790025,"Parker Avenue",8.1,100
2004,00790030,"Greenmont Avenue",11.7,100
2004,00790035,"Brookside Elementary",9,100
2004,00790040,"George H. Englesby Intermediate",105.9,94
2004,00790410,"Lakeview Junior High",2.3,100
2004,00790505,"Dracut Senior High",5.1,100
2004,00820000,Duxbury,4.2,100
2004,00820004,"Alden School",4.6,100
2004,00820006,"Chandler Elementary",4.4,100
2004,00820305,"Duxbury Middle",3.6,100
2004,00820505,"Duxbury High",4.2,100
2004,00830000,"East Bridgewater",12.2,100
2004,00830005,Central,21.6,100
2004,00830010,"Gordon W Mitchell",21,100
2004,00830505,"East Bridgewater High",5.7,100
2004,00850000,Eastham,3,100
2004,00850005,"Eastham Elementary",3,100
2004,00860000,Easthampton,6.8,78.5
2004,00860005,"Center School",30.3,100
2004,00860010,Maple,27,19
2004,00860020,"Neil A Pepin",17.8,21
2004,00860305,"White Brook Middle School",5,100
2004,00860505,"Easthampton High",4.3,100
2004,00870000,"East Longmeadow",2.7,100
2004,00870010,Mapleshade,3.7,100
2004,00870013,"Meadow Brook",4.9,100
2004,00870015,"Mountain View",3.4,100
2004,00870305,"Birchland Park",1.8,100
2004,00870505,"East Longmeadow High",2.4,100
2004,00880000,Easton,5.3,100
2004,00880003,"Center School",17.1,100
2004,00880015,"Parkview Elementary",6.3,100
2004,00880020,"Moreau Hall",7,100
2004,00880025,"H H Richardson School",4.1,100
2004,00880030,"F L Olmsted",4.3,100
2004,00880405,"Easton Junior High",8.6,100
2004,00880505,"Oliver Ames High",3.2,100
2004,00890000,Edgartown,3.2,100
2004,00890005,"Edgartown Elementary",3.2,100
2004,00910000,Erving,1.9,100
2004,00910030,"Erving Elementary",1.9,100
2004,00930000,Everett,3.6,76.5
2004,00930010,"Sumner G. Whittier School",6.5,100
2004,00930018,"Madeline English School",1.5,100
2004,00930028,"George Keverian School",3.1,100
2004,00930038,"Lafayette School",2.4,100
2004,00930058,"Parlin School",6.5,52
2004,00930505,"Everett High",7.8,27
2004,00940000,Fairhaven,11.9,99.1
2004,00940010,"East Fairhaven",10.6,94
2004,00940015,Oxford,10.1,100
2004,00940020,Rogers,10.1,100
2004,00940030,"Leroy Wood",8.7,100
2004,00940305,"Hastings Middle",17.7,100
2004,00940505,"Fairhaven High",,
2004,00950000,"Fall River",8.3,78.6
2004,00950010,"Hector L Belisle",31.6,100
2004,00950012,"N B Borden",4.1,100
2004,00950020,"Charles V Carroll",10.2,100
2004,00950025,"William Connell",6,100
2004,00950030,Coughlin,8.2,100
2004,00950040,Davol,23.1,100
2004,00950045,"John J Doran",5.8,100
2004,00950050,"Hugo A Dubuque",14.4,100
2004,00950055,"Boys Club Alt",2.7,25
2004,00950060,"Fowler Elementary School",18.9,100
2004,00950065,"William S Greene",4.9,100
2004,00950070,"Harriet T Healy",9,100
2004,00950080,"Laurel Lake",4.7,100
2004,00950085,"A S LeTourneau",14.7,100
2004,00950090,"Leontine Lincoln",10.1,100
2004,00950100,"Osborn Street",15.5,100
2004,00950120,Slade,6.8,100
2004,00950125,"Ralph M Small",28.5,100
2004,00950130,"Spencer Borden",2.9,100
2004,00950135,Stone,5.3,100
2004,00950140,"James Tansey",15,100
2004,00950145,"Samuel Watson",7.9,100
2004,00950150,Westall,8.4,100
2004,00950155,"William J Wiley",10.3,22
2004,00950160,"Susan H Wixon",13.3,100
2004,00950305,"Edmond P Talbot Middle",7.5,19
2004,00950310,"Henry Lord Middle",6.7,100
2004,00950315,"Morton Middle",9.8,13
2004,00950320,"Matthew J Kuss Middle",5.8,100
2004,00950330,"Fall River Alt",31,100
2004,00950505,"B M C Durfee High",12.2,74
2004,00960000,Falmouth,6.9,100
2004,00960005,"East Falmouth Elem",13.8,100
2004,00960015,Teaticket,8.6,100
2004,00960020,Mullen-Hall,3.9,100
2004,00960030,"North Falmouth Elem",8,100
2004,00960305,"Morse Pond School",3.4,100
2004,00960405,Lawrence,8.3,100
2004,00960505,"Falmouth High",11.6,100
2004,00970000,Fitchburg,9.5,98.1
2004,00970016,"Crocker Elementary",40.8,100
2004,00970025,"Goodrich Kindergarten",113.5,80
2004,00970030,"McKay Campus-FSC",40,100
2004,00970043,"Reingold Elementary",145.8,100
2004,00970048,"Memorial Intermediate",18.5,100
2004,00970055,"South Fitchburg ELC",57,44
2004,00970060,"South Street Elementary",26,100
2004,00970305,"B F Brown Arts Vision School",28.2,100
2004,00970320,"Academy Middle School",19.2,100
2004,00970505,"Fitchburg High",3.2,100
2004,00980000,Florida,0,100
2004,00980005,"Abbott Memorial",0,100
2004,00990000,Foxborough,2.9,100
2004,00990015,"Mabelle M Burrell",6.6,100
2004,00990020,"Vincent M Igo Elem",5.4,100
2004,00990050,"Charles Taylor Elem",6.8,100
2004,00990405,"John J Ahern",1.7,100
2004,00990505,"Foxborough High",3.3,100
2004,01000000,Framingham,4,100
2004,01000003,"Blocks Pre-School @ King",6,100
2004,01000006,Brophy,4.6,100
2004,01000007,"Charlotte A Dunning",6.5,100
2004,01000015,Hemenway,5.8,100
2004,01000035,"Barbieri Elem",9,100
2004,01000039,"Potter Road",10,100
2004,01000045,"Mary E Stapleton Elem",5.9,100
2004,01000050,"Miriam F McCarthy Sch",7.1,100
2004,01000055,"Woodrow Wilson",2.1,100
2004,01000302,"Cameron Middle School",1.5,100
2004,01000305,"Fuller Middle",7.4,100
2004,01000310,"Walsh Middle",4.7,100
2004,01000515,"Framingham H S",3.2,100
2004,01010000,Franklin,3.9,100
2004,01010003,"Franklin ECDC",7.4,100
2004,01010010,"Jefferson Elementary",5.3,100
2004,01010012,"Helen Keller Elementary",2.4,100
2004,01010013,"J F Kennedy Memorial",5.6,100
2004,01010030,"Oak Street Elementary",2.3,100
2004,01010032,Parmenter,4.7,100
2004,01010035,"Davis Thayer",4.2,100
2004,01010310,"Remington Middle",3.3,100
2004,01010405,"Horace Mann",4.4,100
