FY_CODE,SCHOOL_NAME,DISTRICT_CODE,SCHOOL_CODE,PSR_GRD_PK_CNT,PSR_GRD_K_CNT,PSR_GRD_1_CNT,PSR_GRD_2_CNT,PSR_GRD_3_CNT,PSR_GRD_4_CNT,PSR_GRD_5_CNT,PSR_GRD_6_CNT,PSR_GRD_7_CNT,PSR_GRD_8_CNT,PSR_GRD_9_CNT,PSR_GRD_10_CNT,PSR_GRD_11_CNT,PSR_GRD_12_CNT,PSR_GRD_13_CNT,PSR_GRD_SP_CNT,PSR_GRD_TOTAL_CNT
2012,"ST JOHN THE EVANGELIST                                 ",0016,00160810,0,33,31,29,30,31,29,30,27,29,0,0,0,0,0,0,269
2012,"GRACE BAPTIST CHRISTIAN ACADEMY                        ",0016,00160812,24,7,4,9,6,5,4,6,8,6,7,8,7,6,0,0,107
2012,"AMEGO SCHOOL                                           ",0016,01670815,0,0,0,0,0,0,1,3,0,0,0,4,2,3,0,6,19
2012,"ACADEMY OF EARLY LEARNING                              ",0020,00200805,34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
2012,"BAYBERRY CHRISTIAN SCHOOL                              ",0020,00200810,0,0,1,1,3,1,2,2,0,0,0,0,0,0,0,0,10
2012,"CAPE COD ACADEMY                                       ",0020,00200830,0,15,13,12,11,21,9,21,33,25,34,59,46,27,0,0,326
2012,"ST FRANCIS XAVIER PREP                                 ",0020,00200840,0,0,0,0,0,0,70,55,59,52,0,0,0,0,0,0,236
2012,"TRINITY CHRISTIAN ACADEMY                              ",0020,00200860,16,16,12,11,15,9,7,12,6,9,5,4,2,7,0,0,131
2012,"VERITAS ACADEMY                                        ",0020,00200870,7,0,5,2,6,6,7,7,3,2,0,0,0,0,0,0,45
2012,"POPE JOHN PAUL II HIGH SCHOOL                          ",0020,00200890,0,0,0,0,0,0,0,0,0,0,86,71,39,30,0,0,226
2012,"WALDORF SCHOOL - CAPE COD                              ",0020,00360802,10,15,8,15,20,3,8,12,11,4,0,0,0,0,0,0,106
2012,"STETSON SCHOOL                                         ",0021,00210810,0,0,0,0,0,0,1,3,5,10,9,17,10,16,0,3,74
2012,"NASHOBA LEARNING GROUP                                 ",0023,03260830,1,2,7,7,6,9,10,2,6,7,9,2,4,3,0,11,86
2012,"ARLINGTON SCHOOL                                       ",0026,00260805,0,0,0,0,0,0,0,0,0,0,4,4,14,11,0,0,33
2012,"BELMONT DAY                                            ",0026,00260810,23,24,25,25,27,27,30,32,28,32,0,0,0,0,0,0,273
2012,"BELMONT HILL                                           ",0026,00260815,0,0,0,0,0,0,0,0,48,62,85,81,92,74,0,0,442
2012,"WALDORF HIGH SCHOOL OF MASSACHUSETTS BAY  INC.         ",0026,00260850,0,0,0,0,0,0,0,0,0,0,9,7,18,9,0,0,43
2012,"CNS/PATHWAYS ACADEMY                                   ",0026,00260870,0,0,0,0,2,0,1,2,1,1,3,4,4,2,0,6,26
2012,"SOUTHEAST ALTERNATIVE SCHOOL-BERKLEY                   ",0027,00270880,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,4
2012,"FULL CIRCLE                                            ",0029,00290805,9,8,7,6,3,5,10,5,0,0,0,0,0,0,0,0,53
2012,"BEVERLY SCHOOL FOR THE DEAF                            ",0030,00300805,11,4,4,3,2,7,7,3,2,3,2,0,1,0,0,5,54
2012,"SHORE COUNTRY DAY                                      ",0030,00300810,15,26,38,40,45,43,50,53,53,54,18,0,0,0,0,0,435
2012,"STONERIDGE CHILDREN'S MONTESSORI                       ",0030,00300812,45,20,8,8,9,10,7,7,10,4,0,0,0,0,0,0,128
2012,"ST JOHN THE EVANGELIST                                 ",0030,00300815,16,16,20,23,24,23,23,29,28,31,0,0,0,0,0,0,233
2012,"NORTH SHORE CHRISTIAN SCHOOL - BEACON CAMPUS           ",0030,00300820,12,13,8,7,5,3,8,0,0,0,0,0,0,0,0,0,56
2012,"CAPE ANN WALDORF SCHOOL                                ",0030,00300822,19,23,10,17,13,8,10,6,9,13,0,0,0,0,0,0,128
2012,"ST MARY STAR OF THE SEA                                ",0030,00300825,30,13,17,14,15,14,18,15,17,20,0,0,0,0,0,0,173
2012,"HARBORLIGHT MONTESSORI SCHOOL                          ",0030,00300830,134,25,14,17,16,9,13,11,12,9,0,0,0,0,0,0,260
2012,"WARING SCHOOL                                          ",0030,00300835,0,0,0,0,0,0,0,11,18,18,31,27,26,21,0,0,152
2012,"NEW ENGLAND ACADEMY SCHOOL                             ",0030,00300845,0,0,0,0,0,0,0,0,5,7,13,18,24,21,0,0,88
2012,"GLEN URQUHART                                          ",0030,00300850,0,14,20,22,20,24,24,30,31,0,32,0,0,0,0,0,217
2012,"FUTURES SCHOOL                                         ",0030,00300865,0,0,2,3,2,3,1,3,3,1,0,1,0,0,0,0,19
2012,"LANDMARK SCHOOL                                        ",0030,00300920,0,0,0,0,0,0,0,0,0,10,72,69,82,77,0,0,310
2012,"NE PEDIATRIC SCHOOL                                    ",0031,00310805,1,0,0,2,0,2,1,3,2,0,4,0,5,2,0,12,34
2012,"ADVENT                                                 ",0035,00350702,31,34,30,34,30,18,18,19,0,0,0,0,0,0,0,0,214
2012,"BEREA SDA ACAD                                         ",0035,00350705,34,14,9,9,16,11,7,8,5,4,0,0,0,0,0,0,117
2012,"POPE JOHN PAUL II ACADEMY (COLUMBIA ROAD)              ",0035,00350709,72,46,41,43,35,38,17,33,35,28,0,0,0,0,0,0,388
2012,"BOSTON COLLEGE HIGH                                    ",0035,00350710,0,0,0,0,0,0,0,0,158,153,362,305,345,291,0,0,1614
2012,"CATHEDRAL GRAMMAR                                      ",0035,00350714,11,22,13,16,23,19,17,20,0,0,0,0,0,0,0,0,141
2012,"CATHEDRAL HIGH                                         ",0035,00350716,0,0,0,0,0,0,0,0,17,23,66,52,52,56,0,0,266
2012,"CATHOLIC MEMORIAL                                      ",0035,00350718,0,0,0,0,0,0,0,0,75,90,154,120,133,160,0,0,732
2012,"COMMONWEALTH                                           ",0035,00350724,0,0,0,0,0,0,0,0,0,0,36,41,37,36,0,0,150
2012,"COMPASS SCHOOL                                         ",0035,00350725,0,0,0,1,1,0,0,0,2,3,3,11,8,13,0,0,42
2012,"EPIPHANY SCHOOL                                        ",0035,00350729,0,0,0,0,0,0,20,22,21,22,0,0,0,0,0,0,85
2012,"E BOSTON CENTRAL CATHOLIC                              ",0035,00350732,23,28,24,24,22,25,32,27,23,26,0,0,0,0,0,0,254
2012,"HOLY NAME ELEMENTARY                                   ",0035,00350746,93,55,62,57,58,48,56,59,0,0,0,0,0,0,0,0,488
2012,"ITALIAN HOME FOR CHILDREN                              ",0035,00350749,0,0,1,1,2,4,3,11,6,2,0,0,0,0,0,0,30
2012,"KENNEDY DAY SCHOOL                                     ",0035,00350758,1,2,2,2,0,4,1,3,6,2,14,3,4,7,0,23,74
2012,"KIDS ARE PEOPLE                                        ",0035,00350759,43,28,6,5,3,1,3,1,0,0,0,0,0,0,0,22,112
2012,"KINGSLEY MONTESSORI                                    ",0035,00350760,106,36,29,30,13,15,9,11,0,0,0,0,0,0,0,0,249
2012,"THE LEARNING PROJECT                                   ",0035,00350765,0,17,17,17,16,16,17,17,0,0,0,0,0,0,0,0,117
2012,"MANVILLE SCHOOL                                        ",0035,00350768,0,0,1,2,8,4,7,15,17,10,18,13,0,0,0,0,95
2012,"OUR LADY OF PERPETUAL HELP MISSION GRAMMAR             ",0035,00350770,32,35,19,18,26,19,21,18,14,17,0,0,0,0,0,0,219
2012,"MOTHER CAROLINE ACADEMY                                ",0035,00350778,0,0,0,0,0,0,14,13,13,14,0,0,0,0,0,0,54
2012,"THE KNIGHT CHILDREN'S CENTER                           ",0035,00350791,0,0,1,2,2,3,3,3,3,2,1,0,0,0,0,0,20
2012,"NEWMAN SCHOOL                                          ",0035,00350794,0,0,0,0,0,0,0,0,0,0,41,81,74,72,1,0,269
2012,"NEW BEGINNINGS ACADEMY                                 ",0035,00350795,51,17,6,5,5,5,3,2,3,2,0,3,5,4,0,0,111
2012,"PARK STREET SCHOOL                                     ",0035,00350805,0,33,34,30,30,23,14,7,0,0,0,0,0,0,0,0,171
2012,"ROXBURY LATIN                                          ",0035,00350808,0,0,0,0,0,0,0,0,43,43,56,52,51,51,0,0,296
2012,"SEAPORT ACADEMY                                        ",0035,00350809,0,0,0,0,0,0,0,0,0,4,3,4,7,4,0,0,22
2012,"SACRED HEART ELEMENTARY                                ",0035,00350810,65,42,35,34,33,33,26,37,25,27,0,0,0,0,0,0,357
2012,"PAIGE ACADEMY                                          ",0035,00350812,40,12,4,2,0,1,0,0,0,0,0,0,0,0,0,0,59
2012,"BOSTON UNIVERSITY ACADEMY                              ",0035,00350813,0,0,0,0,0,0,0,0,0,0,41,40,39,39,0,0,159
2012,"POPE JOHN PAUL II ACADEMY (MATTAPAN)                   ",0035,00350820,15,46,21,13,20,15,23,13,9,13,0,0,0,0,0,0,188
2012,"POPE JOHN PAUL II ACADEMY (NEPONSET)                   ",0035,00350822,83,49,51,41,47,37,38,36,15,25,0,0,0,0,0,0,422
2012,"ST BRENDAN ELEMENTARY                                  ",0035,00350834,70,26,29,17,23,22,17,10,0,0,0,0,0,0,0,0,214
2012,"SOUTH BOSTON CATHOLIC ACADEMY                          ",0035,00350836,29,46,43,37,38,33,25,34,0,5,0,0,0,0,0,0,290
2012,"ST COLUMBKILLE PARTNERSHIP SCHOOL                      ",0035,00350844,79,47,31,28,28,26,24,26,16,21,0,0,0,0,0,0,326
2012,"POPE JOHN PAUL II ACADEMY (LOWER MILLS)                ",0035,00350856,60,37,36,22,38,24,19,20,21,18,0,0,0,0,0,0,295
2012,"ST JOHN ELEMENTARY                                     ",0035,00350862,29,41,18,26,20,18,16,18,11,11,0,0,0,0,0,0,208
2012,"ST PATRICK ELEMENTARY                                  ",0035,00350886,34,24,21,22,26,19,14,17,9,16,0,0,0,0,0,0,202
2012,"ST PETER ACADEMY                                       ",0035,00350890,12,13,13,2,10,1,8,7,6,6,0,0,0,0,0,0,78
2012,"ST THERESA OF AVILA SCHOOL                             ",0035,00350894,57,39,36,36,35,27,36,46,0,8,0,0,0,0,0,0,320
2012,"KENNEDY HOPE ACADEMY                                   ",0035,00350895,0,0,0,0,0,0,0,0,1,0,1,2,2,2,0,0,8
2012,"THE WINSOR                                             ",0035,00350910,0,0,0,0,0,0,28,46,61,58,65,66,59,51,0,0,434
2012,"MT ST JOSEPH ACADEMY                                   ",0035,00350914,0,0,0,0,0,0,0,0,0,0,45,46,49,49,0,0,189
2012,"PARKSIDE CHRISTIAN ACADEMY/CROSS FACTOR ACADEMY        ",0035,00350947,16,45,12,18,13,16,6,11,4,8,4,4,0,0,0,0,157
2012,"MERIDIAN ACADEMY                                       ",0035,00350951,0,0,0,0,0,0,0,0,13,7,8,4,0,3,0,0,35
2012,"ELIZABETH SETON ACADEMY                                ",0035,00350952,0,0,0,0,0,0,0,0,0,0,19,24,27,25,0,0,95
2012,"GERMAN INTERNATIONAL SCHOOL BOSTON                     ",0035,00490855,32,20,23,24,24,16,13,12,7,5,3,6,3,0,0,0,188
2012,"CRISTO REY BOSTON HIGH SCHOOL                          ",0035,00490875,0,0,0,0,0,0,0,0,0,0,121,75,48,53,0,0,297
2012,"BAIS YAAKOV OF BOSTON                                  ",0035,02070860,0,0,0,0,0,0,0,0,0,0,14,11,12,7,0,0,44
2012,"BRIDGEVIEW MONTESSORI SCHOOL                           ",0036,00360800,26,13,8,7,8,4,4,5,0,0,0,0,0,0,0,0,75
2012,"ST MARGARET REGIONAL                                   ",0036,00360830,0,26,19,22,29,26,22,19,20,13,0,0,0,0,0,0,196
2012,"BOXFORD ACADEMY                                        ",0038,00380820,11,8,6,4,4,6,3,0,0,0,0,0,0,0,0,0,42
2012,"MEETINGHOUSE MONTESSORI SCHOOL                         ",0040,00400804,36,23,19,20,18,9,13,0,0,0,0,0,0,0,0,0,138
2012,"ARCHBISHOP WILLIAMS HIGH                               ",0040,00400805,0,0,0,0,0,0,0,0,0,0,120,148,132,135,0,0,535
2012,"BRAINTREE ST. COLETTA DAY SCHOOL                       ",0040,00400807,0,0,0,0,1,0,1,1,1,3,5,2,0,3,0,6,23
2012,"ST FRANCIS OF ASSISI                                   ",0040,00400810,41,43,41,53,32,36,39,26,21,23,0,0,0,0,0,0,355
2012,"MAY INSTITUTE CHILD DEVELOPMENT CENTER                 ",0040,00400812,1,2,0,3,6,15,13,17,7,10,8,12,19,21,0,20,154
2012,"THAYER ACADEMY                                         ",0040,00400821,0,0,0,0,0,0,0,62,71,76,117,120,123,123,0,0,692
2012,"GRANITE ACADEMY                                        ",0040,00400840,0,0,0,0,0,0,0,0,4,3,5,10,15,4,0,0,41
2012,"LATHAM SCHOOL                                          ",0041,00410810,0,0,0,0,0,0,0,1,0,3,2,6,4,10,0,16,42
2012,"THE LAUREL SCHOOL                                      ",0041,00410825,78,10,14,11,6,6,10,0,0,0,0,0,0,0,0,0,135
2012,"JOYFUL LEARNING SOUTHBROOK ACADEMY                     ",0042,00420810,97,25,13,17,23,14,9,13,0,0,0,0,0,0,0,0,211
2012,"CARDINAL SPELLMAN HIGH                                 ",0044,00440805,0,0,0,0,0,0,0,0,0,0,161,185,148,174,0,0,668
2012,"TRINITY CATHOLIC ACADEMY                               ",0044,00440810,52,65,66,58,55,41,43,51,46,43,0,0,0,0,0,0,520
2012,"MAY CENTER FOR EDUCATION AND NEUROREHABILITATION       ",0044,00440860,0,0,0,0,1,2,2,1,3,6,8,9,1,23,0,0,56
2012,"BEAVER COUNTRY DAY                                     ",0046,00460800,0,0,0,0,0,0,0,33,42,47,88,78,85,78,0,0,451
2012,"GAN TORAH ACAD                                         ",0046,00460805,26,23,35,30,27,16,11,19,16,7,0,0,0,0,0,0,210
2012,"MAIMONIDES                                             ",0046,00460810,51,26,25,34,36,32,30,36,52,50,50,53,56,0,0,0,531
2012,"NE HEBREW ACAD ELEM AND SEC                            ",0046,00460812,100,33,19,23,26,34,17,19,16,15,5,0,0,0,0,0,307
2012,"THE PARK                                               ",0046,00460814,28,52,56,56,55,58,58,66,56,52,23,0,0,0,0,0,560
2012,"ST MARY OF THE ASSUMPTION                              ",0046,00460830,60,35,22,17,23,20,20,20,6,13,0,0,0,0,0,0,236
2012,"SOUTHFIELD                                             ",0046,00460840,5,13,16,27,32,27,42,29,23,28,28,15,19,14,0,0,318
2012,"BAY COVE SCHOOL                                        ",0046,00460850,0,0,0,0,0,0,0,0,0,2,1,4,7,5,0,0,19
2012,"BOSTON TRINITY ACADEMY                                 ",0046,00460865,0,0,0,0,0,0,0,15,24,19,46,45,47,38,0,0,234
2012,"BEACON HIGH SCHOOL                                     ",0046,00460875,0,0,0,0,0,0,0,0,0,0,12,20,18,15,0,0,65
2012,"DEXTER SCHOOL                                          ",0046,00460890,9,21,19,23,26,43,33,38,29,25,36,44,43,27,0,0,416
2012,"MOUNT HOPE CHRISTIAN SCHOOL                            ",0048,00480815,166,40,29,13,7,9,7,0,0,0,0,0,0,0,0,0,271
2012,"OPEN BIBLE ACADEMY                                     ",0048,00480820,1,4,4,4,2,2,0,0,2,2,6,3,6,10,0,0,46
2012,"BUCKINGHAM BROWNE NICHOLS                              ",0049,00490810,32,40,40,42,39,39,42,54,85,86,124,132,128,129,0,0,1012
2012,"FARR ACADEMY SCHOOL                                    ",0049,00490815,0,0,0,0,0,0,0,0,0,1,5,8,5,6,0,0,25
2012,"INTERNATIONAL SCHOOL OF BOSTON                         ",0049,00490838,0,0,53,44,38,56,28,30,28,40,25,37,36,27,0,0,442
2012,"FAYERWEATHER STREET                                    ",0049,00490840,11,20,18,13,21,16,20,25,24,24,0,0,0,0,0,0,192
2012,"MATIGNON HIGH                                          ",0049,00490865,0,0,0,0,0,0,0,0,0,0,104,115,120,103,0,0,442
2012,"BOSTON ARCH CHOIR                                      ",0049,00490915,0,0,0,0,0,0,9,12,13,8,0,0,0,0,0,0,42
2012,"ST PETER ELEM                                          ",0049,00490917,26,24,26,23,26,23,20,25,12,20,0,0,0,0,0,0,225
2012,"SHADY HILL                                             ",0049,00490925,35,44,44,44,51,49,51,64,70,65,0,0,0,0,0,0,517
2012,"CAMBRIDGE MONTESSORI                                   ",0049,00490960,87,17,21,14,10,10,13,9,9,5,0,0,0,0,0,0,195
2012,"CAMBRIDGE FRIENDS                                      ",0049,00490995,10,24,13,20,18,21,13,27,24,23,0,0,0,0,0,0,193
2012,"ST JOHN THE EVANGELIST ELEMENTARY                      ",0050,00500805,24,20,26,25,28,24,27,26,21,13,0,0,0,0,0,0,234
2012,"CLARKE SCHOOL EAST                                     ",0050,00500820,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2012,"JUDGE ROTENBERG SCHOOL                                 ",0050,00500825,0,0,0,1,3,1,1,5,4,7,24,16,26,24,0,32,144
2012,"THE ACADEMY AT CHARLEMONT                              ",0053,00530825,0,0,0,0,0,0,0,0,13,20,26,18,18,17,0,0,112
2012,"MURPHY AND DWYER ACADEMY                               ",0056,00560805,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
2012,"LIGHTHOUSE SCHOOL                                      ",0056,00560845,0,0,0,2,3,3,7,17,17,21,22,26,36,26,33,2,215
2012,"ST ROSE ELEMENTARY                                     ",0057,00570815,20,26,26,26,26,23,21,21,14,14,0,0,0,0,0,0,217
2012,"HOLY NAME                                              ",0061,00610810,26,13,12,13,8,9,14,11,8,5,0,0,0,0,0,0,119
2012,"ST JOAN OF ARC/ST GEORGE                               ",0061,00610825,23,22,20,24,25,25,29,25,26,24,0,0,0,0,0,0,243
2012,"ST STANISLAUS                                          ",0061,00610835,21,41,44,32,37,36,47,43,26,38,0,0,0,0,0,0,365
2012,"VALLEY WEST SCHOOL                                     ",0061,00610845,0,0,0,2,3,3,9,7,7,7,11,6,12,7,0,0,74
2012,"WALDEN STREET SCHOOL FOR GIRLS                         ",0067,00670802,0,0,0,0,0,0,1,0,0,2,5,8,4,4,0,4,28
2012,"CONCORD ACADEMY                                        ",0067,00670810,0,0,0,0,0,0,0,0,0,0,74,99,94,95,0,0,362
2012,"MIDDLESEX                                              ",0067,00670820,0,0,0,0,0,0,0,0,0,0,79,94,102,104,0,0,379
2012,"NASHOBA BROOKS                                         ",0067,00670825,24,31,32,32,32,32,32,32,32,27,0,0,0,0,0,0,306
2012,"FENN                                                   ",0067,00670850,0,0,0,0,0,51,54,74,62,59,17,0,0,0,0,0,317
2012,"ACADEMY AT SWIFT RIVER                                 ",0069,00690805,0,0,0,0,0,0,0,0,0,0,9,11,17,11,0,0,48
2012,"ST. AGNES ACADEMY                                      ",0070,00700815,16,16,17,13,21,17,14,16,7,11,0,0,0,0,0,0,148
2012,"CLARK CREATIVE LEARN                                   ",0071,00710810,0,2,8,7,10,5,17,12,5,11,6,20,7,10,0,0,120
2012,"PLUMFIELD ACADEMY  INC                                 ",0071,00710820,0,0,0,1,2,0,0,5,4,3,0,0,0,0,0,0,15
2012,"ST JOHN'S PREP                                         ",0071,00710845,0,0,0,0,0,0,0,0,0,0,282,299,309,278,0,0,1168
2012,"ST MARY OF ANNUNCIATION                                ",0071,00710850,30,28,31,35,37,31,56,44,36,33,0,0,0,0,0,0,361
2012,"DARTMOUTH EARLY LEARNING CENTER                        ",0072,00720805,35,15,5,3,3,0,0,0,0,0,0,0,0,0,0,0,61
2012,"FRIENDS ACADEMY                                        ",0072,00720810,19,18,20,22,21,31,33,36,33,34,0,0,0,0,0,0,267
2012,"BISHOP STANG HIGH                                      ",0072,00720850,0,0,0,0,0,0,0,0,0,0,175,168,169,201,0,0,713
2012,"DEDHAM COUNTRY DAY                                     ",0073,00730805,13,14,31,22,29,28,30,29,21,35,0,0,0,0,0,0,252
2012,"NOBLE AND GREENOUGH                                    ",0073,00730810,0,0,0,0,0,0,0,0,61,61,114,120,123,107,0,0,586
2012,"URSULINE ACADEMY                                       ",0073,00730820,0,0,0,0,0,0,0,0,55,66,72,68,64,73,0,0,398
2012,"DEERFIELD ACADEMY                                      ",0074,00740805,0,0,0,0,0,0,0,0,0,0,27,33,31,49,0,0,140
2012,"EAGLEBROOK                                             ",0074,00740810,0,0,0,0,0,0,0,20,50,93,91,0,0,0,0,0,254
2012,"BEMENT SCHOOL                                          ",0074,00740815,0,14,14,18,20,26,27,26,33,34,32,0,0,0,0,0,244
2012,"CHARLES RIVER                                          ",0078,00780805,11,20,21,22,19,20,24,24,21,24,0,0,0,0,0,0,206
2012,"BAY FARM MONTESSORI ACAD                               ",0082,00820830,32,26,10,19,16,10,9,5,5,8,0,0,0,0,0,0,140
2012,"GOOD SHEPHERD CHRISTIAN ACADEMY                        ",0082,00820840,12,14,11,8,16,7,6,7,1,4,0,0,0,0,0,0,86
2012,"HIGH ROAD SCHOOL OF MASSACHUSETTS                      ",0083,00830850,0,0,0,0,0,0,0,0,0,1,3,3,1,2,0,0,10
2012,"CALVARY BAPTIST SCHOOL                                 ",0086,00860805,5,8,3,4,2,4,5,3,5,0,2,2,3,2,0,0,48
2012,"TRI-COUNTY SCHOOLS                                     ",0086,00860817,0,0,0,1,3,3,4,5,10,11,9,16,19,17,0,0,98
2012,"WILLISTON NORTHAMPTON                                  ",0086,00860820,0,0,0,0,0,0,0,0,42,39,89,118,111,129,0,0,528
2012,"ADITUS INC                                             ",0087,00610850,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,6
2012,"MONTESSORI CHILDREN'S CORNER                           ",0087,00870812,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
2012,"POPE JOHN XXIII HIGH SCHOOL                            ",0093,00930820,0,0,0,0,0,0,0,0,0,0,46,86,83,65,0,0,280
2012,"ST ANTHONY ELEMENTARY                                  ",0093,00930825,45,39,25,24,30,20,21,31,24,38,0,0,0,0,0,0,297
2012,"ST JOSEPH                                              ",0094,00940815,41,25,17,24,23,16,21,24,20,11,0,0,0,0,0,0,222
2012,"ANTIOCH                                                ",0095,00950810,26,11,8,8,6,3,5,5,1,7,0,0,0,0,0,0,80
2012,"BISHOP CONNOLLY HIGH                                   ",0095,00950815,0,0,0,0,0,0,0,0,0,2,70,67,79,59,0,0,277
2012,"FALL RIVER DEACONESS HOME SCHOOL                       ",0095,00950820,0,0,0,0,0,0,0,0,1,3,5,6,6,2,0,1,24
2012,"EAST GATE CHRISTIAN ACADEMY                            ",0095,00950828,3,7,7,8,1,4,7,5,3,4,1,0,0,0,0,0,50
2012,"ESPIRITO SANTO                                         ",0095,00950830,26,18,15,22,18,27,12,23,24,20,0,0,0,0,0,0,205
2012,"HOLY NAME                                              ",0095,00950840,21,28,19,28,16,27,19,24,25,27,0,0,0,0,0,0,234
2012,"HOLY TRINITY SCHOOL                                    ",0095,00950890,30,25,25,21,20,22,21,27,18,28,0,0,0,0,0,0,237
2012,"ST MICHAEL                                             ",0095,00950915,25,24,22,15,20,24,15,17,23,19,0,0,0,0,0,0,204
2012,"SS PETER + PAUL                                        ",0095,00950925,26,19,19,12,11,14,25,14,18,14,0,0,0,0,0,0,172
2012,"ST STANISLAUS                                          ",0095,00950935,20,22,19,21,15,18,17,24,21,13,0,0,0,0,0,0,190
2012,"ST VINCENT'S SCHOOL                                    ",0095,00950940,0,0,0,0,0,0,0,0,2,1,7,2,9,5,0,0,26
2012,"FALMOUTH ACADEMY                                       ",0096,00960805,0,0,0,0,0,0,0,0,45,29,35,22,28,31,0,0,190
2012,"HERITAGE CHRISTIAN ACAD                                ",0096,00960807,0,5,5,1,4,4,3,6,4,3,0,0,0,0,0,0,35
2012,"APPLEWILD                                              ",0097,00970805,0,9,15,14,19,14,27,30,26,32,0,0,0,0,0,0,186
2012,"NOTRE DAME PREPARATORY HIGH SCHOOL                     ",0097,00970825,0,0,0,0,0,0,0,0,2,2,2,1,1,10,10,0,28
2012,"ST ANTHONY ELEM                                        ",0097,00970835,34,26,21,19,18,24,27,21,26,21,0,0,0,0,0,0,237
2012,"ST BERNARD'S CENT CATH HS                              ",0097,00970840,0,0,0,0,0,0,0,0,0,0,56,61,77,91,0,0,285
2012,"ST BERNARD ELEMENTARY                                  ",0097,00970845,16,24,20,23,21,16,27,18,28,21,0,0,0,0,0,0,214
2012,"THE SAGE SCHOOL                                        ",0099,00990825,8,8,14,13,21,18,25,16,18,19,0,0,0,0,0,0,160
2012,"ACADEMY AT FOXBOROUGH                                  ",0099,02200815,18,18,7,7,5,7,1,2,4,0,0,0,0,0,0,0,69
2012,"THE BRIGHTON SCHOOL                                    ",0100,01000802,3,9,6,6,5,8,5,2,0,0,0,0,0,0,0,0,44
2012,"MARIAN HIGH                                            ",0100,01000805,0,0,0,0,0,0,0,0,0,0,64,87,87,65,0,0,303
2012,"ST BRIDGET ELEMENTARY                                  ",0100,01000810,38,41,40,31,33,23,32,32,27,32,0,0,0,0,0,0,329
2012,"SUDBURY VALLEY                                         ",0100,01000825,3,1,6,7,8,10,10,8,13,10,9,16,19,23,0,0,143
2012,"THE LEARNING CENTER FOR THE DEAF                       ",0100,01000845,21,19,11,11,8,9,7,24,10,4,18,15,18,21,0,0,196
2012,"REED ACADEMY SCHOOL                                    ",0100,01000860,0,0,0,0,1,3,3,1,3,5,3,0,2,0,0,0,21
2012,"SUMMIT MONTESSORI SCHOOL                               ",0100,01000868,29,12,2,3,8,5,3,0,0,0,0,0,0,0,0,0,62
2012,"CORNERSTONE CHRISTIAN ACADEMY                          ",0101,01010830,0,11,5,8,8,10,4,6,2,6,0,0,0,0,0,0,60
2012,"CRYSTAL SPRINGS SCHOOL                                 ",0102,01020805,0,0,0,0,0,0,1,1,2,0,0,5,6,5,0,23,43
2012,"WHITNEY ACADEMY SCHOOL                                 ",0102,01020825,0,0,0,0,0,0,0,1,4,9,1,6,5,9,0,8,43
2012,"WACHUSETT HILLS CHRISTIAN SCHOOL                       ",0103,01030805,0,0,5,1,2,2,3,1,3,2,0,0,0,0,0,0,19
2012,"OUR LADY OF THE HOLY ROSARY                            ",0103,01030810,42,31,28,25,28,31,20,14,29,19,0,0,0,0,0,0,267
2012,"SACRED HEART OF JESUS ELEMENTARY                       ",0103,01030815,0,19,15,18,23,22,20,11,12,19,0,0,0,0,0,0,159
2012,"NORTHFIELD MT HERMON                                   ",0106,02160810,0,0,0,0,0,0,0,0,0,0,110,137,180,188,0,30,645
2012,"ST ANN SCHOOL OF CAPE ANN                              ",0107,01070805,21,14,12,15,9,9,15,11,9,14,0,0,0,0,0,0,129
2012,"EASTERN POINT DAY SCHOOL                               ",0107,01070815,11,1,4,0,1,2,4,1,2,2,0,0,0,0,0,0,28
2012,"FAITH CHRISTIAN                                        ",0107,01070825,14,9,6,2,4,1,3,3,2,3,0,0,0,0,0,0,47
2012,"TOUCHSTONE COMMUNITY SCH                               ",0110,01100830,9,5,15,9,10,11,12,9,9,14,0,0,0,0,0,0,103
2012,"HOLYOKE CATHOLIC HIGH SCHOOL                           ",0111,01110825,0,0,0,0,0,0,0,0,0,0,75,71,84,71,0,0,301
2012,"BERKSHIRE MEADOWS                                      ",0113,01130803,0,0,0,0,1,0,2,1,3,2,0,2,2,1,0,7,21
2012,"RUDOLPH STEINER                                        ",0113,01130805,25,10,24,18,20,17,25,20,17,25,0,0,0,0,0,0,201
2012,"EAGLETON SCHOOL                                        ",0113,01130810,0,0,0,0,0,0,2,1,2,4,0,0,0,1,0,0,10
2012,"JOHN DEWEY ACADEMY                                     ",0113,01130820,0,0,0,0,0,0,0,0,0,0,0,3,12,1,6,0,22
2012,"GREAT BARRINGTON WALDORF HIGH SCHOOL                   ",0113,01130850,0,0,0,0,0,0,0,0,0,0,3,11,7,7,0,0,28
2012,"GREENFIELD CENTER                                      ",0114,01140805,0,7,9,10,13,9,10,11,13,10,0,0,0,0,0,0,92
