FY_CODE	ORG_CODE	SPA_GENR_EDU_CNT	SPA_SPED_CNT	SPA_CAREER_VOC_CNT	SPA_ENG_LNR_CNT	SPA_TOTAL	SPA_GENR_EDU_PCT	SPA_SPED_PCT	SPA_CAREER_VOC_PCT	SPA_ENG_LNR_PCT	SPA_TOTAL_PCT
2008	00300010	20.2	4	0	0	24.2	83.4	16.6	0	0	100
2008	00300015	28	2	0	0	30	93.3	6.7	0	0	100
2008	00300033	18.8	2.6	0	0	21.4	87.8	12.2	0	0	100
2008	00300037	15.2	3.4	0	0	18.6	81.7	18.3	0	0	100
2008	00300040	19.6	5.3	0	0	24.9	78.7	21.3	0	0	100
2008	00300055	27.7	2	0	1	30.7	90.2	6.5	0	3.3	100
2008	00300305	57.5	12.5	0	1	71	81	17.6	0	1.4	100
2008	00300505	74.8	11.1	0	1	86.9	86.1	12.8	0	1.2	100
2008	00310000	357.6	70.2	0	0	427.9	83.6	16.4	0	0	100
2008	00310005	39	7	0	0	46	84.8	15.2	0	0	100
2008	00310007	26	4	0	0	30	86.7	13.3	0	0	100
2008	00310012	30	2	0	0	32	93.8	6.3	0	0	100
2008	00310015	24	4	0	0	28	85.7	14.3	0	0	100
2008	00310026	28	8	0	0	36	77.8	22.2	0	0	100
2008	00310030	18	7	0	0	25	72	28	0	0	100
2008	00310305	54	12	0	0	66	81.8	18.2	0	0	100
2008	00310310	44	10	0	0	54	81.5	18.5	0	0	100
2008	00310505	90.6	14.2	0	0	104.9	86.4	13.6	0	0	100
2008	00350000	2683	1316.6	0	372.6	4372.2	61.4	30.1	0	8.5	100
2008	00350001	15	3	0	0	18	83.3	16.7	0	0	100
2008	00350003	8	3	0	.8	11.8	67.8	25.4	0	6.8	100
2008	00350004	5	12.7	0	.9	18.5	26.9	68.3	0	4.9	100
2008	00350005	8	3	0	0	11	72.7	27.3	0	0	100
2008	00350006	5	3	0	0	8	62.5	37.5	0	0	100
2008	00350007	21	16	0	10	47	44.7	34	0	21.3	100
2008	00350008	7	5	0	4	16	43.7	31.3	0	25	100
2008	00350009	5	4	0	4	13	38.5	30.8	0	30.8	100
2008	00350010	4.6	7	0	4	15.6	29.5	44.9	0	25.6	100
2008	00350011	9.1	2	0	5.5	16.6	54.8	12	0	33.1	100
2008	00350013	27.9	23.5	0	7	58.4	47.8	40.2	0	12	100
2008	00350020	50	19	0	7.3	76.3	65.5	24.9	0	9.5	100
2008	00350021	15	7.5	0	0	22.5	66.7	33.3	0	0	100
2008	00350036	0	5	0	0	5	0	100	0	0	100
2008	00350052	19.5	12.9	0	7	39.4	49.5	32.7	0	17.8	100
2008	00350054	23	8	0	8	39	59	20.5	0	20.5	100
2008	00350062	8.2	3.5	0	6	17.7	46.3	19.8	0	33.9	100
2008	00350066	4	1.5	0	0	5.5	72.7	27.3	0	0	100
2008	00350072	16	6.5	0	6.5	29	55.2	22.4	0	22.4	100
2008	00350074	15	12	0	5	31.9	47	37.5	0	15.6	100
2008	00350077	14.9	6	0	0	20.9	71.3	28.7	0	0	100
2008	00350080	26.1	9.1	0	8	43.2	60.5	21	0	18.5	100
2008	00350088	18	3	0	0	21	85.7	14.3	0	0	100
2008	00350094	20	8.5	0	0	28.5	70.2	29.8	0	0	100
2008	00350096	12.2	6	0	0	18.3	66.9	33.1	0	0	100
2008	00350100	8	3	0	0	11	72.7	27.3	0	0	100
2008	00350102	17.7	2	0	0	19.7	89.9	10.1	0	0	100
2008	00350108	13	4.2	0	.2	17.4	75	23.9	0	1.2	100
2008	00350116	14.3	2	0	0	16.3	87.7	12.3	0	0	100
2008	00350122	9.2	9	0	0	18.2	50.5	49.5	0	0	100
2008	00350135	13.4	2	0	0	15.4	87	13	0	0	100
2008	00350137	8	5	0	0	13	61.5	38.5	0	0	100
2008	00350138	10.4	9	0	0	19.4	53.6	46.4	0	0	100
2008	00350141	13	1	0	1	15	86.7	6.7	0	6.7	100
2008	00350146	33.5	18	0	2	53.5	62.6	33.6	0	3.7	100
2008	00350152	11.7	4.4	0	.4	16.5	70.9	26.7	0	2.4	100
2008	00350153	24.1	10.4	0	9.5	44	54.8	23.7	0	21.6	100
2008	00350154	16.9	5	0	0	21.9	77.2	22.8	0	0	100
2008	00350156	17	4	0	3	24	70.8	16.7	0	12.5	100
2008	00350166	17	5.5	0	6.5	29	58.6	19	0	22.4	100
2008	00350167	31.1	16	0	11	58.1	53.5	27.5	0	18.9	100
2008	00350172	7	3	0	0	10	70	30	0	0	100
2008	00350178	30.8	16.3	0	7	54.2	57	30.1	0	12.9	100
2008	00350179	27.5	18.8	0	3	49.4	55.8	38.1	0	6.1	100
2008	00350180	18.2	6.1	0	0	24.3	75	25	0	0	100
2008	00350181	17.8	8.5	0	.2	26.5	67.1	32.1	0	.8	100
2008	00350182	7.1	3	0	12	22.1	32.1	13.6	0	54.3	100
2008	00350183	18.1	18.7	0	0	36.8	49.3	50.7	0	0	100
2008	00350184	7.2	6.4	0	0	13.6	52.9	47.1	0	0	100
2008	00350190	20.4	2.5	0	0	22.9	89.1	10.9	0	0	100
2008	00350200	18.9	14.5	0	8	41.4	45.7	35	0	19.3	100
2008	00350211	8.4	3	0	.4	11.8	71.2	25.4	0	3.4	100
2008	00350215	14.3	5	0	0	19.3	74	26	0	0	100
2008	00350226	29.2	16	0	3	48.2	60.6	33.2	0	6.2	100
2008	00350227	26	8.9	0	5	39.9	65.1	22.3	0	12.5	100
2008	00350229	22	4.5	0	5.6	32.1	68.5	14	0	17.5	100
2008	00350231	15.7	2	0	0	17.7	88.7	11.3	0	0	100
2008	00350237	8.2	4	0	0	12.2	67.2	32.8	0	0	100
2008	00350240	46.9	22.1	0	0	69	68	32	0	0	100
2008	00350243	8.4	2	0	0	10.4	80.8	19.2	0	0	100
2008	00350255	12.1	5	0	0	17.1	70.7	29.3	0	0	100
2008	00350257	30.3	15.9	0	8.9	55.1	54.9	28.8	0	16.2	100
2008	00350258	21.7	12.9	0	6	40.6	53.4	31.8	0	14.8	100
2008	00350262	28.2	8.3	0	2	38.5	73.3	21.5	0	5.2	100
2008	00350264	14	3	0	0	17	82.4	17.6	0	0	100
2008	00350266	12.5	11	0	0	23.5	53.2	46.8	0	0	100
2008	00350268	20.7	11	0	6	37.7	54.9	29.2	0	15.9	100
2008	00350270	15	4.4	0	0	19.4	77.3	22.7	0	0	100
2008	00350278	15.4	4	0	0	19.4	79.4	20.6	0	0	100
2008	00350284	14	3	0	0	17	82.4	17.6	0	0	100
2008	00350286	31.3	11.4	0	11	53.7	58.3	21.2	0	20.5	100
2008	00350288	8.6	2	0	6.5	17.1	50.3	11.7	0	38	100
2008	00350298	7.9	3	0	0	10.9	72.5	27.5	0	0	100
2008	00350302	12	7.7	0	1	20.7	58	37.2	0	4.8	100
2008	00350304	12.8	6.5	0	0	19.3	66.3	33.7	0	0	100
2008	00350308	3.8	5.9	0	15	24.7	15.3	23.9	0	60.8	100
2008	00350326	18	3.7	0	6	27.7	65	13.4	0	21.7	100
2008	00350328	9	5.6	0	4.6	19.2	46.9	29.2	0	23.9	100
2008	00350346	21.1	10	0	0	31.1	67.8	32.2	0	0	100
2008	00350360	17.5	3.9	0	0	21.4	81.9	18.1	0	0	100
2008	00350363	50.2	3.5	0	0	53.7	93.5	6.5	0	0	100
2008	00350366	20.8	3.5	0	5	29.3	71	12	0	17.1	100
2008	00350370	24	8	0	0	32	75	25	0	0	100
2008	00350374	15.1	5	0	0	20.1	75.1	24.9	0	0	100
2008	00350380	18	5	0	0	23	78.3	21.7	0	0	100
2008	00350381	23.7	15.8	0	5	44.4	53.2	35.5	0	11.3	100
2008	00350382	10	2	0	0	12	83.3	16.7	0	0	100
2008	00350383	29.6	13.9	0	2.9	46.4	63.9	29.9	0	6.2	100
2008	00350390	20	19.4	0	12.6	52	38.5	37.3	0	24.2	100
2008	00350405	25.1	17.6	0	7	49.7	50.4	35.5	0	14.1	100
2008	00350410	13.2	14.3	0	0	27.5	48	52	0	0	100
2008	00350413	3.9	5.6	0	0	9.5	40.8	59.2	0	0	100
2008	00350415	4.1	10.1	0	0	14.1	28.7	71.3	0	0	100
2008	00350425	22.4	17	0	0	39.4	56.9	43.1	0	0	100
2008	00350426	14	6.3	0	0	20.3	69	31	0	0	100
2008	00350430	17.4	13.4	0	2	32.8	52.9	40.9	0	6.2	100
2008	00350435	22.6	16.1	0	.5	39.2	57.7	41.1	0	1.2	100
2008	00350445	33	15.1	0	4	52.1	63.3	29	0	7.7	100
2008	00350450	14.8	20.8	0	0	35.7	41.6	58.4	0	0	100
2008	00350455	9	10	0	0	19	47.4	52.6	0	0	100
2008	00350470	26.8	19.3	0	2	48	55.7	40.2	0	4.1	100
2008	00350485	28.3	21.8	0	4.1	54.1	52.2	40.3	0	7.5	100
2008	00350490	13.9	14.4	0	3	31.4	44.5	46	0	9.6	100
2008	00350502	12.5	6.5	0	0	19	65.9	34.1	0	0	100
2008	00350505	46.9	27.6	0	8.9	83.4	56.2	33.1	0	10.7	100
2008	00350507	6.2	1	0	8	15.2	40.8	6.6	0	52.6	100
2008	00350515	51.4	22.7	0	5.8	79.9	64.4	28.4	0	7.3	100
2008	00350518	0	13	0	0	13	0	100	0	0	100
2008	00350522	15	5	0	4	24	62.5	20.8	0	16.7	100
2008	00350524	14.4	8.6	0	0	23	62.8	37.2	0	0	100
2008	00350525	31.6	16.9	0	4.7	53.2	59.4	31.8	0	8.7	100
2008	00350530	46.6	28.5	0	14.6	89.6	52	31.8	0	16.3	100
2008	00350535	41.1	19.5	0	9.3	70	58.8	27.9	0	13.3	100
2008	00350537	49.8	94.7	0	7.8	152.3	32.7	62.2	0	5.1	100
2008	00350538	18.5	8.5	0	0	27	68.5	31.5	0	0	100
2008	00350539	19.2	4.6	0	0	23.9	80.6	19.4	0	0	100
2008	00350540	16	3.9	0	0	19.8	80.5	19.5	0	0	100
2008	00350541	14.5	2.6	0	0	17.2	84.6	15.4	0	0	100
2008	00350542	17.7	1.3	0	0	19	93	7	0	0	100
2008	00350543	5	2	0	0	7	71.3	28.7	0	0	100
2008	00350545	78.5	1.9	0	0	80.4	97.6	2.4	0	0	100
2008	00350546	33	2	0	0	35	94.3	5.7	0	0	100
2008	00350548	1.7	11.7	0	4	17.4	9.5	67.7	0	22.8	100
2008	00350558	26.5	5.3	0	2.1	33.8	78.2	15.6	0	6.2	100
2008	00350560	104	6	0	0	110.1	94.5	5.5	0	0	100
2008	00350565	32.6	7.4	0	1	41.1	79.5	18.1	0	2.4	100
2008	00350574	15.9	5.1	0	0	21	75.8	24.2	0	0	100
2008	00350575	64.1	3.3	0	0	67.4	95.1	4.9	0	0	100
2008	00350576	19	4.5	0	0	23.5	80.7	19.3	0	0	100
2008	00350577	15.4	5.6	0	0	21	73.3	26.7	0	0	100
2008	00350578	15.4	5	0	3.6	24	64	21	0	15	100
2008	00350579	17.3	5.2	0	0	22.5	77	23	0	0	100
2008	00350581	16.5	7.9	0	6.4	30.9	53.5	25.7	0	20.7	100
2008	00350582	14.7	9.3	0	0	24	61.1	38.9	0	0	100
2008	00350583	17.4	6.8	0	.8	25	69.6	27	0	3.4	100
2008	00350690	21.4	5.1	0	0	26.5	80.7	19.3	0	0	100
2008	00350691	8.4	3.1	0	14.8	26.3	31.8	11.8	0	56.4	100
2008	00350750	8.6	43.5	0	0	52.2	16.6	83.4	0	0	100
2008	00360000	153	17.9	0	0	170.9	89.5	10.5	0	0	100
2008	00360010	29.1	4	0	0	33.1	87.9	12.1	0	0	100
2008	00360015	12.3	.4	0	0	12.7	96.9	3.1	0	0	100
2008	00360020	17.3	2.6	0	0	19.9	87	13	0	0	100
2008	00360325	48.8	5.9	0	0	54.7	89.2	10.8	0	0	100
2008	00360505	45.5	5	0	0	50.5	90.1	9.9	0	0	100
2008	00370000	34	4.8	0	0	38.8	87.6	12.4	0	0	100
2008	00370005	34	4.8	0	0	38.8	87.6	12.4	0	0	100
2008	00380000	58.1	12.6	0	.3	71	81.8	17.8	0	.4	100
2008	00380005	24.8	4	0	.3	29.1	85.2	13.7	0	1	100
2008	00380013	33.3	8.6	0	0	41.9	79.5	20.5	0	0	100
2008	00390000	24.5	2	0	.5	27	90.8	7.4	0	1.8	100
2008	00390005	24.5	2	0	.5	27	90.7	7.4	0	1.9	100
2008	00400000	305	65.6	.3	4	374.9	81.4	17.5	.1	1.1	100
2008	00400005	26	7	0	.3	33.3	78	21	0	1	100
2008	00400015	22.6	4	0	.3	26.9	83.9	14.8	0	1.2	100
2008	00400020	21.8	4.5	0	.4	26.7	81.6	16.8	0	1.6	100
2008	00400025	24.5	3	0	.3	27.8	88	10.8	0	1.2	100
2008	00400033	23.9	5.6	0	.2	29.7	80.4	18.9	0	.7	100
2008	00400050	22.2	2	0	.4	24.6	90.4	8.1	0	1.5	100
2008	00400305	44.2	9.7	0	.7	54.6	81	17.8	0	1.3	100
2008	00400310	34.2	8.5	0	.3	43	79.5	19.8	0	.7	100
2008	00400505	85.6	21.3	.3	1	108.2	79.1	19.7	.3	.9	100
2008	00410000	37.6	8.1	0	0	45.7	82.3	17.7	0	0	100
2008	00410005	19	3.5	0	0	22.5	84.5	15.5	0	0	100
2008	00410010	18.6	4.6	0	0	23.2	80.2	19.8	0	0	100
2008	00430000	30.7	0	0	0	30.7	100	0	0	0	100
2008	00430005	30.7	0	0	0	30.7	100	0	0	0	100
2008	00440000	863.9	153.3	18.9	88.5	1124.6	76.8	13.6	1.7	7.9	100
2008	00440001	41.2	3.2	0	9.5	53.8	76.5	5.9	0	17.7	100
2008	00440004	23.3	5.7	0	4	32.9	70.6	17.2	0	12.2	100
2008	00440010	33.9	5.2	0	.5	39.6	85.7	13.1	0	1.3	100
2008	00440017	28.4	5.7	0	5	39.1	72.7	14.5	0	12.8	100
2008	00440023	54.2	4.2	0	5	63.4	85.5	6.6	0	7.9	100
2008	00440030	17.2	1.3	0	0	18.6	92.8	7.2	0	0	100
2008	00440045	39.3	2.5	0	0	41.8	94	6	0	0	100
2008	00440050	0	10	0	0	10	0	100	0	0	100
2008	00440055	24.2	2	0	5	31.2	77.5	6.4	0	16	100
2008	00440065	32.9	11.2	0	7	51.1	64.4	21.9	0	13.7	100
2008	00440078	39.5	10.3	0	8	57.8	68.3	17.9	0	13.8	100
2008	00440080	17.3	1	0	0	18.3	94.5	5.5	0	0	100
2008	00440095	24.4	9.2	0	4	37.6	65	24.4	0	10.6	100
2008	00440100	12.7	1	0	4	17.7	71.7	5.7	0	22.7	100
2008	00440110	30.3	16.3	0	.5	47.1	64.3	34.7	0	1.1	100
2008	00440120	34.9	11.5	0	1.5	47.9	72.9	24	0	3.1	100
2008	00440400	.2	6	0	0	6.2	3.2	96.8	0	0	100
2008	00440405	39.5	6.7	1	6.7	53.8	73.4	12.4	1.8	12.4	100
2008	00440410	39.2	5.3	1	0	45.5	86.2	11.7	2.1	0	100
2008	00440415	41.2	6.2	1	0	48.4	85.2	12.7	2.1	0	100
2008	00440420	43.2	7.5	1	0	51.7	83.6	14.5	1.9	0	100
2008	00440425	19.7	1	0	2	22.7	86.8	4.4	0	8.8	100
2008	00440505	227.2	20.5	15	25.9	288.6	78.7	7.1	5.2	9	100
2008	00450000	26	0	0	0	26	100	0	0	0	100
2008	00450005	26	0	0	0	26	100	0	0	0	100
2008	00460000	381.8	66.3	10.1	18.9	477.1	80	13.9	2.1	4	100
2008	00460005	44	5.3	0	3.2	52.5	83.8	10.1	0	6.1	100
2008	00460015	43.7	9.3	.3	3.4	56.7	77	16.4	.6	6	100
2008	00460020	27.7	3.9	.2	0	31.7	87.1	12.1	.8	0	100
2008	00460025	28.8	4	0	.6	33.4	86.2	12	0	1.8	100
2008	00460030	31.8	5.5	.1	3.6	41	77.5	13.4	.2	8.8	100
2008	00460035	28.6	5	0	1.6	35.2	81.3	14.2	0	4.5	100
2008	00460040	36.1	7	1	2.6	46.7	77.3	15	2.1	5.6	100
2008	00460045	28.1	8	1	1.4	38.5	73	20.8	2.6	3.6	100
2008	00460060	3.4	1.9	0	0	5.2	64.5	35.5	0	0	100
2008	00460505	109.9	16.5	7.4	2.5	136.3	80.6	12.1	5.4	1.8	100
2008	00480000	258.1	25.2	0	3	286.3	90.2	8.8	0	1	100
2008	00480007	36.1	3	0	.5	39.6	91.2	7.6	0	1.3	100
2008	00480015	21.9	1	0	.5	23.4	93.6	4.3	0	2.1	100
2008	00480020	28	2	0	0	30	93.3	6.7	0	0	100
2008	00480035	39.1	5	0	1	45.1	86.7	11.1	0	2.2	100
2008	00480303	55.2	8	0	.2	63.4	87.1	12.6	0	.3	100
2008	00480505	75.9	6.2	0	.8	82.9	91.6	7.5	0	1	100
2008	00490000	437.7	48.2	22.6	12.6	521.1	84	9.3	4.3	2.4	100
2008	00490005	24.9	2.1	0	0	27	92.2	7.8	0	0	100
2008	00490006	26.7	0	0	3	29.7	89.9	0	0	10.1	100
2008	00490007	20.3	0	0	0	20.3	100	0	0	0	100
2008	00490020	19.2	1	0	0	20.2	95.1	4.9	0	0	100
2008	00490030	19.5	2	0	2	23.5	82.9	8.5	0	8.5	100
2008	00490035	36.8	1	0	0	37.8	97.4	2.6	0	0	100
2008	00490040	31.9	3	0	0	34.9	91.4	8.6	0	0	100
2008	00490045	22	3	0	0	25	88	12	0	0	100
2008	00490050	34	2	0	0	36	94.5	5.5	0	0	100
2008	00490065	31.1	4	0	2	37.1	83.8	10.8	0	5.4	100
2008	00490080	28.6	0	0	0	28.6	100	0	0	0	100
2008	00490090	19.6	3	0	0	22.6	86.7	13.3	0	0	100
2008	00490506	119.9	27.2	22.6	5.6	175.2	68.4	15.5	12.9	3.2	100
2008	00500000	168	27.5	1	2	198.5	84.6	13.9	.5	1	100
2008	00500010	0	3.5	0	0	3.5	0	100	0	0	100
2008	00500012	20.7	3	0	0	23.7	87.3	12.7	0	0	100
2008	00500017	22	3	0	0	25	88	12	0	0	100
2008	00500020	29	8	0	0	37	78.4	21.6	0	0	100
2008	00500305	42.2	6	0	1	49.2	85.8	12.2	0	2	100
2008	00500505	53.6	4	1	1	59.6	89.9	6.7	1.7	1.7	100
2008	00510000	51.5	10	0	.5	62	83.1	16.1	0	.8	100
2008	00510025	51.5	10	0	.5	62	83.1	16.1	0	.8	100
2008	00520000	128.3	21	0	.7	149.9	85.5	14	0	.4	100
2008	00520005	25.6	6	0	0	31.6	81	19	0	0	100
2008	00520010	30.3	5	0	0	35.3	85.8	14.2	0	0	100
2008	00520305	30.9	7	0	0	37.9	81.5	18.5	0	0	100
2008	00520505	41.6	3	0	.7	45.2	91.9	6.6	0	1.5	100
2008	00550000	59.2	9	0	0	68.2	86.8	13.2	0	0	100
2008	00550005	20.6	3	0	0	23.6	87.3	12.7	0	0	100
2008	00550305	19	3	0	0	22	86.4	13.6	0	0	100
2008	00550505	19.6	3	0	0	22.6	86.7	13.3	0	0	100
2008	00560000	312.4	41.1	6	0	359.5	86.9	11.4	1.7	0	100
2008	00560005	23	3	0	0	26	88.5	11.5	0	0	100
2008	00560015	17.9	3	0	0	20.9	85.7	14.3	0	0	100
2008	00560020	20	2	0	0	22	90.9	9.1	0	0	100
2008	00560025	22.9	6	0	0	28.9	79.2	20.8	0	0	100
2008	00560030	23.9	3	0	0	26.9	88.8	11.2	0	0	100
2008	00560305	50.8	6	0	0	56.8	89.5	10.5	0	0	100
2008	00560310	54.9	7.5	0	0	62.4	88	12	0	0	100
2008	00560505	99.1	10.6	6	0	115.7	85.6	9.2	5.2	0	100
2008	00570000	331	44.5	0	33.9	409.4	80.9	10.9	0	8.3	100
2008	00570003	44	4	0	2	50	88	8	0	4	100
2008	00570025	27.9	2.1	0	2	32	87.2	6.6	0	6.3	100
2008	00570030	27.8	0	0	3	30.8	90.3	0	0	9.7	100
2008	00570035	29.3	3.2	0	2	34.5	84.9	9.3	0	5.8	100
2008	00570040	28	1.3	0	4	33.3	84.1	3.9	0	12	100
2008	00570045	25.2	6.2	0	1	32.4	77.8	19.1	0	3.1	100
2008	00570050	33.7	4	0	1	38.7	87.1	10.3	0	2.6	100
2008	00570055	27.2	2	0	7	36.2	75.2	5.5	0	19.3	100
2008	00570505	87.9	21.7	0	11.9	121.5	72.3	17.9	0	9.8	100
2008	00610000	443.2	105.7	21.2	13.5	583.6	75.9	18.1	3.6	2.3	100
2008	00610001	5	6	0	0	11	45.5	54.5	0	0	100
2008	00610003	25	4	0	2	31	80.6	12.9	0	6.5	100
2008	00610010	17	4	0	1	22	77.3	18.2	0	4.5	100
2008	00610015	27	5	0	2	34	79.4	14.7	0	5.9	100
2008	00610020	23	3	0	0	26	88.5	11.5	0	0	100
2008	00610021	9.5	7.5	0	0	17	56	44	0	0	100
2008	00610022	21	7	0	0	28	75	25	0	0	100
2008	00610040	19	4	0	0	23	82.6	17.4	0	0	100
2008	00610050	25	3	0	2	30	83.3	10	0	6.7	100
2008	00610065	15	5	0	0	20	75	25	0	0	100
2008	00610090	30	3	0	2	35	85.7	8.6	0	5.7	100
2008	00610305	59.7	16.8	0	2	78.5	76	21.4	0	2.5	100
2008	00610310	42.6	10	.8	.7	54.1	78.7	18.6	1.5	1.2	100
2008	00610505	55	13.9	2.3	.8	72.1	76.4	19.2	3.2	1.2	100
2008	00610510	67.4	13.5	18	1	99.9	67.4	13.5	18.1	1	100
2008	00630000	12.4	1	0	0	13.4	92.5	7.5	0	0	100
2008	00630010	12.4	1	0	0	13.4	92.5	7.5	0	0	100
2008	00640000	112.2	17.7	0	6.9	136.9	82	12.9	0	5.1	100
2008	00640050	48	7	0	2	57	84.2	12.3	0	3.5	100
2008	00640305	32.3	5.8	0	2.8	40.9	78.9	14.1	0	6.9	100
2008	00640505	32	4.9	0	2.1	39	82	12.7	0	5.3	100
2008	00650000	98.8	13	3.7	0	115.5	85.6	11.3	3.2	0	100
2008	00650005	21.2	3	1	0	25.2	84.2	11.9	3.9	0	100
2008	00650010	25	3	0	0	28	89.3	10.7	0	0	100
2008	00650505	52.6	7	2.7	0	62.3	84.5	11.2	4.3	0	100
2008	00670000	134.9	16.4	0	.6	151.9	88.8	10.8	0	.4	100
2008	00670005	27.3	5	0	0	32.3	84.5	15.5	0	0	100
2008	00670020	27.6	7	0	.6	35.2	78.4	19.9	0	1.7	100
2008	00670030	24.5	4	0	0	28.5	85.9	14.1	0	0	100
2008	00670305	55.6	.4	0	0	56	99.3	.7	0	0	100
2008	00680000	10.7	3	0	0	13.7	78	22	0	0	100
2008	00680005	10.7	3	0	0	13.7	78	22	0	0	100
2008	00710000	230.8	33.1	3.7	2.5	270.2	85.4	12.3	1.4	.9	100
2008	00710010	22	2	0	0	24	91.7	8.3	0	0	100
2008	00710015	21.8	3	0	.5	25.3	86.2	11.8	0	2	100
2008	00710030	17.5	6	0	1	24.5	71.4	24.5	0	4.1	100
2008	00710032	20.3	1.5	0	1	22.8	89	6.6	0	4.4	100
2008	00710045	22.3	1.5	0	0	23.8	93.7	6.3	0	0	100
2008	00710305	58.5	10.1	3.7	0	72.3	80.9	14	5.1	0	100
2008	00710505	68.4	9	0	0	77.4	88.3	11.7	0	0	100
2008	00720000	226.8	29.6	1.1	2	259.5	87.4	11.4	.4	.8	100
2008	00720015	20	4.2	0	.7	24.9	80.3	17	0	2.7	100
2008	00720030	24.8	2.1	0	.2	27	91.8	7.7	0	.6	100
2008	00720040	51	9.3	0	.5	60.8	83.8	15.3	0	.9	100
2008	00720050	57.2	9.7	1.1	.3	68.3	83.8	14.2	1.6	.4	100
2008	00720505	73.9	4.3	0	.3	78.5	94.1	5.5	0	.4	100
2008	00730000	185.6	33.1	0	3	221.6	83.7	14.9	0	1.4	100
2008	00730005	13.2	2	0	0	15.2	86.8	13.2	0	0	100
2008	00730010	17.6	4.5	0	1	23.2	76.1	19.6	0	4.3	100
2008	00730025	15.8	4	0	0	19.8	79.6	20.4	0	0	100
2008	00730030	23	3.6	0	1	27.5	83.4	13	0	3.6	100
2008	00730045	13.4	3.8	0	0	17.3	77.8	22.2	0	0	100
2008	00730305	48.9	8.5	0	.4	57.8	84.6	14.7	0	.7	100
2008	00730505	53.7	6.6	0	.6	60.9	88.2	10.8	0	1	100
2008	00740000	30.6	5.8	0	.6	37	82.7	15.7	0	1.6	100
2008	00740015	30.6	5.8	0	.6	37	82.7	15.7	0	1.6	100
2008	00770000	101.3	12.4	0	0	113.7	89.1	10.9	0	0	100
2008	00770003	2.5	0	0	0	2.5	100	0	0	0	100
2008	00770010	23.5	3	0	0	26.5	88.7	11.3	0	0	100
2008	00770100	36.8	6	0	0	42.8	86	14	0	0	100
2008	00770505	38.5	3.4	0	0	42	91.8	8.2	0	0	100
2008	00780000	36.9	4.8	0	0	41.7	88.5	11.5	0	0	100
2008	00780005	36.9	4.8	0	0	41.7	88.5	11.5	0	0	100
2008	00790000	215	27	3	1.2	246.1	87.3	11	1.2	.5	100
2008	00790020	27.7	6	0	0	33.7	82.2	17.8	0	0	100
2008	00790025	12	1	0	0	13	92.3	7.7	0	0	100
2008	00790030	12.5	1	0	.3	13.8	90.9	7.3	0	1.8	100
2008	00790035	29.2	5	0	.3	34.5	84.8	14.5	0	.7	100
2008	00790040	31.6	4	0	.5	36.1	87.5	11.1	0	1.4	100
2008	00790410	38.4	5	0	0	43.4	88.5	11.5	0	0	100
2008	00790505	63.3	5	3	.2	71.5	88.6	7	4.2	.3	100
2008	00820000	195.9	21	0	0	216.9	90.3	9.7	0	0	100
2008	00820004	42.3	5	0	0	47.3	89.4	10.6	0	0	100
2008	00820006	39.9	4	0	0	43.9	90.9	9.1	0	0	100
2008	00820305	48.5	5	0	0	53.5	90.7	9.3	0	0	100
2008	00820505	65.3	7	0	0	72.3	90.3	9.7	0	0	100
2008	00830000	137.9	12	1	.6	151.5	91	7.9	.7	.4	100
2008	00830005	42	3	0	0	45	93.3	6.7	0	0	100
2008	00830010	51.4	7	0	0	58.4	88	12	0	0	100
2008	00830505	44.5	2	1	.6	48.1	92.5	4.2	2.1	1.2	100
2008	00850000	18.4	3	0	0	21.4	86	14	0	0	100
2008	00850005	18.4	3	0	0	21.4	86	14	0	0	100
2008	00860000	102.1	24.5	4.9	4	135.4	75.4	18.1	3.6	3	100
2008	00860005	13	1.3	0	.8	15	86.7	8.3	0	5	100
2008	00860010	14.8	5	0	1	20.8	71.2	24	0	4.8	100
2008	00860020	10.9	2.8	0	.3	13.9	78.4	19.8	0	1.8	100
2008	00860305	34	9	1	1.8	45.8	74.3	19.7	2.2	3.8	100
2008	00860505	29.4	6.5	3.9	.3	40	73.4	16.3	9.7	.6	100
2008	00870000	171.5	29.3	0	0	200.8	85.4	14.6	0	0	100
2008	00870010	18	4	0	0	22	81.8	18.2	0	0	100
2008	00870013	33.5	7.3	0	0	40.8	82.1	17.9	0	0	100
2008	00870015	18.6	4	0	0	22.6	82.3	17.7	0	0	100
2008	00870305	43.3	9	0	0	52.3	82.8	17.2	0	0	100
2008	00870505	58.2	5	0	0	63.2	92.1	7.9	0	0	100
2008	00880000	223.3	29.2	0	0	252.5	88.4	11.6	0	0	100
2008	00880003	18.4	3.6	0	0	22	83.6	16.4	0	0	100
2008	00880015	23.4	3	0	0	26.4	88.6	11.4	0	0	100
2008	00880020	14.5	4	0	0	18.5	78.4	21.6	0	0	100
2008	00880025	32.9	0	0	0	32.9	100	0	0	0	100
2008	00880030	26.1	5	0	0	31.1	83.9	16.1	0	0	100
2008	00880405	56.9	7	0	0	63.9	89	11	0	0	100
2008	00880505	51.2	6.6	0	0	57.8	88.6	11.4	0	0	100
2008	00890000	28.8	6.9	0	1	36.7	78.4	18.8	0	2.7	100
2008	00890005	28.8	6.9	0	1	36.7	78.4	18.8	0	2.7	100
2008	00910000	11.7	2	0	0	13.7	85.4	14.6	0	0	100
2008	00910030	11.7	2	0	0	13.7	85.4	14.6	0	0	100
