FY_CODE,ORG_CODE,ORG_NAME,ESTATUS,MSTATUS
2011,04190000,"Smith Leadership Academy Charter Public (District)","Restructuring Year 1 - Subgroups","Restructuring Year 2"
2011,04200000,"Benjamin Banneker Charter Public (District)",,
2011,04230000,"Barnstable Horace Mann Charter (District)","Improvement Year 1","Corrective Action - Subgroups"
2011,04240000,"Boston Day and Evening Academy Charter (District)","Restructuring Year 1","Restructuring Year 1"
2011,04270000,"Barnstable Community Horace Mann Charter Public (District)",,
2011,04280000,"Edward Brooke Charter (District)",,
2011,04290000,"KIPP Academy Lynn Charter (District)","Improvement Year 1","Improvement Year 2 - Subgroups"
2011,04300000,"Advanced Math and Science Academy Charter (District)",,"Improvement Year 1 - Subgroups"
2011,04320000,"Cape Cod Lighthouse Charter (District)",,"Improvement Year 2"
2011,04350000,"Innovation Academy Charter (District)",,"Improvement Year 1 - Subgroups"
2011,04360000,"Community Charter School of Cambridge (District)",,
2011,04370000,"City On A Hill Charter Public (District)",,
2011,04380000,"Codman Academy Charter Public (District)","Improvement Year 1",
2011,04390000,"Conservatory Lab Charter (District)",,"Improvement Year 2 - Subgroups"
2011,04400000,"Community Day Charter Public (District)",,
2011,04410000,"Sabis International Charter (District)",,"Restructuring Year 1 - Subgroups"
2011,04440000,"Neighborhood House Charter (District)","Improvement Year 1 - Subgroups",
2011,04450000,"Abby Kelley Foster Charter Public (District)","Restructuring Year 1 - Subgroups","Restructuring Year 2"
2011,04460000,"Foxborough Regional Charter (District)","Improvement Year 2 - Subgroups","Corrective Action - Subgroups"
2011,04470000,"Benjamin Franklin Classical Charter Public (District)",,
2011,04480000,"Gloucester Community Arts Charter (District)",,
2011,04490000,"Boston Collegiate Charter (District)","Improvement Year 2 - Subgroups","Improvement Year 2 - Subgroups"
2011,04500000,"Hilltown Cooperative Charter  Public (District)",,
2011,04520000,"Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School)",,
2011,04530000,"Holyoke Community Charter (District)","Restructuring Year 1 - Subgroups","Restructuring Year 1 - Subgroups"
2011,04540000,"Lawrence Family Development Charter (District)",,
2011,04550000,"Hill View Montessori Charter Public (District)",,"Improvement Year 1"
2011,04560000,"Lowell Community Charter Public (District)","Restructuring Year 2 - Subgroups","Restructuring Year 2 - Subgroups"
2011,04580000,"Lowell Middlesex Academy Charter (District)",,
2011,04640000,"Marblehead Community Charter Public (District)",,
2011,04660000,"Martha's Vineyard Charter (District)",,
2011,04680000,"Ma Academy for Math and Science",,
2011,04690000,"MATCH Charter Public School (District)","Improvement Year 1",
2011,04700000,"Mystic Valley Regional Charter (District)","Restructuring Year 1 - Subgroups","Restructuring Year 2 - Subgroups"
2011,04710000,"New Leadership Charter (District)","Restructuring Year 2 - Subgroups","Restructuring Year 2 - Subgroups"
2011,04740000,"North Central Charter Essential (District)","Restructuring Year 2 - Subgroups","Restructuring Year 2"
2011,04750000,"Dorchester Collegiate Academy Charter (District)",,
2011,04760000,"Spirit of Knowledge Charter School (District)",,
2011,04770000,"Silver Hill Horace Mann Charter (District)","Restructuring Year 2","Restructuring Year 1"
2011,04780000,"Francis W. Parker Charter Essential (District)",,
2011,04790000,"Pioneer Valley Performing Arts Charter Public (District)",,"Improvement Year 2 - Subgroups"
2011,04810000,"Boston Renaissance Charter Public (District)","Restructuring Year 2 - Subgroups","Improvement Year 1"
2011,04820000,"River Valley Charter (District)",,
2011,04830000,"Rising Tide Charter Public (District)",,"Improvement Year 2 - Subgroups"
2011,04840000,"Roxbury Preparatory Charter (District)",,"Improvement Year 1 - Subgroups"
2011,04850000,"Salem Academy Charter (District)",,"Restructuring Year 1 - Subgroups"
2011,04860000,"Seven Hills Charter Public (District)","Restructuring Year 2","Restructuring Year 2"
2011,04870000,"Prospect Hill Academy Charter (District)","Corrective Action - Subgroups","Improvement Year 2 - Subgroups"
2011,04880000,"South Shore Charter Public (District)",,"Restructuring Year 1 - Subgroups"
2011,04890000,"Sturgis Charter Public (District)",,
2011,04910000,"Atlantis Charter (District)","Restructuring Year 1 - Subgroups","Improvement Year 2 - Subgroups"
2011,04920000,"Martin Luther King Jr. Charter School of Excellence (District)","Corrective Action - Subgroups","Improvement Year 1 - Subgroups"
2011,04930000,"Phoenix Charter Academy (District)",,
2011,04940000,"Pioneer Charter School of Science (District)",,
2011,04960000,"Global Learning Charter Public  (District)","Corrective Action - Subgroups","Corrective Action"
2011,04970000,"Pioneer Valley Chinese Immersion Charter(District)",,
2011,04990000,"Hampden Charter School of Science (District)","Improvement Year 1",
2011,06000000,Acton-Boxborough,,
2011,06030000,Adams-Cheshire,,
2011,06050000,Amherst-Pelham,"Improvement Year 1 - Subgroups","Improvement Year 1 - Subgroups"
2011,06100000,Ashburnham-Westminster,,
2011,06150000,Athol-Royalston,,
2011,06180000,"Berkshire Hills",,
2011,06200000,Berlin-Boylston,,
2011,06220000,Blackstone-Millville,,
2011,06250000,Bridgewater-Raynham,,"Corrective Action - Subgroups"
2011,06320000,Chesterfield-Goshen,"Improvement Year 2",
2011,06350000,"Central Berkshire",,
2011,06400000,Concord-Carlisle,,
2011,06450000,Dennis-Yarmouth,"Improvement Year 2 - Subgroups","Corrective Action - Subgroups"
2011,06500000,Dighton-Rehoboth,,
2011,06550000,Dover-Sherborn,,
2011,06580000,"Dudley-Charlton Reg",,
2011,06600000,Nauset,,
2011,06620000,"Farmington River Reg",,"Improvement Year 1"
2011,06650000,Freetown-Lakeville,,
2011,06700000,Frontier,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2011,06720000,Gateway,,
2011,06730000,Groton-Dunstable,,
2011,06740000,Gill-Montague,,
2011,06750000,Hamilton-Wenham,,
2011,06800000,Hampden-Wilbraham,,"Improvement Year 1 - Subgroups"
2011,06830000,Hampshire,"Improvement Year 2 - Subgroups","Restructuring Year 2 - Subgroups"
2011,06850000,Hawlemont,,"Improvement Year 1"
2011,06900000,"King Philip",,
2011,06950000,Lincoln-Sudbury,,
2011,06980000,"Manchester Essex Regional",,
2011,07000000,"Marthas Vineyard",,
2011,07050000,Masconomet,,
2011,07100000,Mendon-Upton,,
2011,07150000,"Mount Greylock","Improvement Year 1 - Subgroups","Corrective Action - Subgroups"
2011,07170000,"Mohawk Trail",,
2011,07200000,Narragansett,,
2011,07250000,Nashoba,,
2011,07280000,"New Salem-Wendell",,
2011,07300000,Northboro-Southboro,,
2011,07350000,"North Middlesex",,
2011,07400000,"Old Rochester",,
2011,07450000,Pentucket,,
2011,07500000,"Pioneer Valley",,
2011,07530000,Quabbin,,
2011,07550000,"Ralph C Mahar",,"Restructuring Year 2 - Subgroups"
2011,07600000,"Silver Lake",,
2011,07650000,"Southern Berkshire",,
2011,07660000,Southwick-Tolland,,
2011,07670000,"Spencer-E Brookfield",,
2011,07700000,Tantasqua,,"Improvement Year 1 - Subgroups"
2011,07730000,Triton,,
2011,07740000,"Up-Island Regional",,
2011,07750000,Wachusett,,
2011,07780000,"Quaboag Regional",,
2011,07800000,Whitman-Hanson,"Improvement Year 2 - Subgroups","Improvement Year 2 - Subgroups"
2011,08010000,"Assabet Valley Regional Vocational Technical",,"Improvement Year 1 - Subgroups"
2011,08050000,"Blackstone Valley Regional Vocational Technical",,
2011,08060000,"Blue Hills Regional Vocational Technical",,
2011,08100000,"Bristol-Plymouth Regional Vocational Technical",,
2011,08150000,"Cape Cod Regional Vocational Technical",,
2011,08180000,"Franklin County Regional Vocational Technical",,
2011,08210000,"Greater Fall River Regional Vocational Technical",,
2011,08230000,"Greater Lawrence Regional Vocational Technical","Restructuring Year 2 - Subgroups","Restructuring Year 2 - Subgroups"
2011,08250000,"Greater New Bedford Regional Vocational Technical",,"Corrective Action - Subgroups"
2011,08280000,"Greater Lowell Regional Vocational Technical",,"Improvement Year 1 - Subgroups"
2011,08290000,"South Middlesex Regional Vocational Technical",,
2011,08300000,"Minuteman Regional Vocational Technical",,
2011,08320000,"Montachusett Regional Vocational Technical",,"Improvement Year 1 - Subgroups"
2011,08510000,"Northern Berkshire Regional Vocational Technical",,
2011,08520000,"Nashoba Valley Regional Vocational Technical",,
2011,08530000,"Northeast Metropolitan Regional Vocational Technical",,"Improvement Year 2 - Subgroups"
2011,08540000,"North Shore Regional Vocational Technical",,
2011,08550000,"Old Colony Regional Vocational Technical",,
2011,08600000,"Pathfinder Regional Vocational Technical",,"Improvement Year 2 - Subgroups"
2011,08710000,"Shawsheen Valley Regional Vocational Technical",,
2011,08720000,"Southeastern Regional Vocational Technical","Improvement Year 1 - Subgroups","Improvement Year 1 - Subgroups"
2011,08730000,"South Shore Regional Vocational Technical",,
2011,08760000,"Southern Worcester County Regional Vocational Technical","Improvement Year 2 - Subgroups","Improvement Year 2"
2011,08780000,"Tri County Regional Vocational Technical",,"Improvement Year 2 - Subgroups"
2011,08790000,"Upper Cape Cod Regional Vocational Technical",,
2011,08850000,"Whittier Regional Vocational Technical",,
2011,09100000,"Bristol County Agricultural",,
2011,09130000,"Essex Agricultural Technical",,
2011,09150000,"Norfolk County Agricultural",,
